institution;indicator;taux observE 2009;taux attendu 2009;SMR 2009;nombre de cas 2009;taux observE 2010;taux attendu 2010;SMR 2010;nombre de cas 2010
Etablissements Hospitaliers du Nord Vaudois (eHnv);F.2.2.M OP abdominale ‡ ciel ouvert en cas d'anEvrisme de l'aorte sans rupture, mortalitE;NaN;NaN;NaN;0;NaN;NaN;NaN;<10
Etablissements Hospitaliers du Nord Vaudois (eHnv);F.2.3.M OP abdominale endovasculaire en cas d'anEvrisme de l'aorte sans rupture, mortalitE;NaN;NaN;NaN;0;NaN;NaN;NaN;<10
Etablissements Hospitaliers du Nord Vaudois (eHnv);F.2.4.F OP en cas d'anEvrisme de l'aorte thoracique ou thoraco≠abdominale (sans valve aortique);NaN;NaN;NaN;0;NaN;NaN;NaN;0
Etablissements Hospitaliers du Nord Vaudois (eHnv);F.2.5.M AnEvrisme de l'aorte avec rupture, mortalitE;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Etablissements Hospitaliers du Nord Vaudois (eHnv);F.3 OpErations des artËres du bassin et des jambes; ; ; ; ; ; ; ; 
Etablissements Hospitaliers du Nord Vaudois (eHnv);F.3.1.F Total des OP des artËres du bassin/des jambes;NaN;NaN;NaN;12;NaN;NaN;NaN;11
Etablissements Hospitaliers du Nord Vaudois (eHnv);F.3.2.M OP des artËres du bassin/des jambes en cas de claudication, mortalitE;NaN;NaN;NaN;0;NaN;NaN;NaN;<10
Etablissements Hospitaliers du Nord Vaudois (eHnv);F.3.3.M OP des artËres du bassin/des jambes en cas de douleurs au repos, mortalitE;NaN;NaN;NaN;0;NaN;NaN;NaN;<10
Etablissements Hospitaliers du Nord Vaudois (eHnv);F.3.4.M OP des artËres du bassin/des jambes en cas d'ulcEration ou de gangrËne, mortalitE;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Etablissements Hospitaliers du Nord Vaudois (eHnv);F.3.5.M OP des artËres du bassin/des jambes en cas d'embolie/de thrombose des artËres, mortalitE;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Etablissements Hospitaliers du Nord Vaudois (eHnv);F.3.6.M OP des artËres du bassin/des jambes en cas de complications dues ‡ des prothËses/implants, mortalitE;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Etablissements Hospitaliers du Nord Vaudois (eHnv);F.3.7.M OP des artËres du bassin/des jambes en cas d'anEvrisme/de dissection, mortalitE;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Etablissements Hospitaliers du Nord Vaudois (eHnv);F.3.8.F OP des artËres du bassin/des jambes combinEe ‡ une OP de l'aorte;NaN;NaN;NaN;0;NaN;NaN;NaN;<10
Etablissements Hospitaliers du Nord Vaudois (eHnv);F.3.9.F OP des artËres du bassin/des jambes en cas d'autre diagnostic complexe;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Etablissements Hospitaliers du Nord Vaudois (eHnv);F.4 Amputations; ; ; ; ; ; ; ; 
Etablissements Hospitaliers du Nord Vaudois (eHnv);F.4.1.M Amputation non traumatique au niveau du pied, mortalitE;0;0.03;0;17;0.071;0.023;3.1;14
Etablissements Hospitaliers du Nord Vaudois (eHnv);F.4.2.M Amputation non traumatique de membre infErieur, mortalitE;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Etablissements Hospitaliers du Nord Vaudois (eHnv);G GynEcologie et obstEtrique; ; ; ; ; ; ; ; 
Etablissements Hospitaliers du Nord Vaudois (eHnv);G.1 Accouchements; ; ; ; ; ; ; ; 
Etablissements Hospitaliers du Nord Vaudois (eHnv);G.1.1.F Accouchements hospitaliers;NaN;NaN;NaN;1'018;NaN;NaN;NaN;1'005
Etablissements Hospitaliers du Nord Vaudois (eHnv);G.1.1.P Accouchements hospitaliers contribuant au dEcËs de la mËre, poucentage;0;0;NaN;0;0;0;NaN;0
Etablissements Hospitaliers du Nord Vaudois (eHnv);G.1.2.P Accouchements par voie vaginale avec rupture pErinEale du 3Ëme et 4Ëme degrE, pourcentage;0.043;0.029;NaN;31;0.034;0.031;NaN;24
Etablissements Hospitaliers du Nord Vaudois (eHnv);G.1.3.P Accouchements par voie vaginale avec Episiotomie, pourcentage;0.495;0.289;NaN;354;0.433;0.279;NaN;308
Etablissements Hospitaliers du Nord Vaudois (eHnv);G.1.4.P CEsariennes, pourcentage;0.298;0.325;NaN;303;0.293;0.326;NaN;294
Etablissements Hospitaliers du Nord Vaudois (eHnv);G.2 Nouveau≠nEs; ; ; ; ; ; ; ; 
Etablissements Hospitaliers du Nord Vaudois (eHnv);G.2.1.F Nouveau≠nEs <1250 g;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Etablissements Hospitaliers du Nord Vaudois (eHnv);G.2.2.F Nouveau≠nEs <1250 g, transfErE díun autre hÙpital;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Etablissements Hospitaliers du Nord Vaudois (eHnv);G.2.3.F Nouveau≠nEs <500 g;NaN;NaN;NaN;0;NaN;NaN;NaN;<10
Etablissements Hospitaliers du Nord Vaudois (eHnv);G.2.4.F Nouveau≠nEs 500-749 g;NaN;NaN;NaN;0;NaN;NaN;NaN;<10
Etablissements Hospitaliers du Nord Vaudois (eHnv);G.2.5.F Nouveau≠nEs 750-999 g;NaN;NaN;NaN;<10;NaN;NaN;NaN;0
Etablissements Hospitaliers du Nord Vaudois (eHnv);G.2.6.F Nouveau≠nEs 1000-1249 g;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Etablissements Hospitaliers du Nord Vaudois (eHnv);G.2.7.F Nouveau≠nEs 1250-1499 g;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Etablissements Hospitaliers du Nord Vaudois (eHnv);G.2.8.F Nouveau≠nEs 1500-2499 g;NaN;NaN;NaN;52;NaN;NaN;NaN;68
Etablissements Hospitaliers du Nord Vaudois (eHnv);G.2.9.F Nouveau≠nEs >2499 g ou sans indication de poids;NaN;NaN;NaN;1'017;NaN;NaN;NaN;1'009
Etablissements Hospitaliers du Nord Vaudois (eHnv);G.3 Ablation de líutErus pour affections bEnignes (hystErectomie); ; ; ; ; ; ; ; 
Etablissements Hospitaliers du Nord Vaudois (eHnv);G.3.1.M HystErectomie pour affections bEnignes, mortalitE;0;0.001;0;137;0;0.001;0;128
Etablissements Hospitaliers du Nord Vaudois (eHnv);G.3.2.P HystErectomies laparoscopiques/vaginales, sans plastie, pourcentage;0.53;0.73;NaN;71;0.488;0.718;NaN;62
Etablissements Hospitaliers du Nord Vaudois (eHnv);G.4 Cancer du sein; ; ; ; ; ; ; ; 
Etablissements Hospitaliers du Nord Vaudois (eHnv);G.4.1.F Traitements hospitaliers en cas de cancer du sein;NaN;NaN;NaN;109;NaN;NaN;NaN;143
Etablissements Hospitaliers du Nord Vaudois (eHnv);G.5 Interventions du sein; ; ; ; ; ; ; ; 
Etablissements Hospitaliers du Nord Vaudois (eHnv);G.5.1.F Total des interventions du sein (rEsections et plasties mammaires);NaN;NaN;NaN;108;NaN;NaN;NaN;103
Etablissements Hospitaliers du Nord Vaudois (eHnv);G.5.2.F REsections mammaires en cas de cancer du sein;NaN;NaN;NaN;56;NaN;NaN;NaN;63
Etablissements Hospitaliers du Nord Vaudois (eHnv);G.5.3.P REsections partielles en cas de cancer du sein, pourcentage;0.661;0.674;NaN;37;0.603;0.692;NaN;38
Etablissements Hospitaliers du Nord Vaudois (eHnv);H Maladies des voies urinaires et des organes gEnitaux masculins; ; ; ; ; ; ; ; 
Etablissements Hospitaliers du Nord Vaudois (eHnv);H.1 Ablation du rein (nEphrectomie et nEphrectomie partielle); ; ; ; ; ; ; ; 
Etablissements Hospitaliers du Nord Vaudois (eHnv);H.1.1.M NEphrectomie totale, mortalitE;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Etablissements Hospitaliers du Nord Vaudois (eHnv);H.1.2.P OP laparoscopique en cas de nEphrectomie totale, pourcentage;0;0.212;NaN;0;NaN;NaN;NaN;<10
Etablissements Hospitaliers du Nord Vaudois (eHnv);H.1.3.P NEphrectomie partielle, pourcentage;0;0.258;NaN;0;NaN;NaN;NaN;<10
Etablissements Hospitaliers du Nord Vaudois (eHnv);H.1.3.M NEphrectomie partielle, mortalitE;NaN;NaN;NaN;0;NaN;NaN;NaN;<10
Etablissements Hospitaliers du Nord Vaudois (eHnv);H.1.4.P OP laparoscopique en cas de nEphrectomie partielle, pourcentage;NaN;NaN;NaN;0;0;0.205;NaN;0
Etablissements Hospitaliers du Nord Vaudois (eHnv);H.2 Calculs rEnaux; ; ; ; ; ; ; ; 
Etablissements Hospitaliers du Nord Vaudois (eHnv);H.2.1.F DP calculs rEnaux;NaN;NaN;NaN;77;NaN;NaN;NaN;106
Etablissements Hospitaliers du Nord Vaudois (eHnv);H.2.2.P Intervention pour extraction des calculs en cas de DP calculs rEnaux, pourcentage;0.325;0.434;NaN;25;0.292;0.44;NaN;31
Etablissements Hospitaliers du Nord Vaudois (eHnv);H.3 OpErations de la vessie; ; ; ; ; ; ; ; 
Etablissements Hospitaliers du Nord Vaudois (eHnv);H.3.1.F DP tumeur maligne de la vessie;NaN;NaN;NaN;43;NaN;NaN;NaN;64
Etablissements Hospitaliers du Nord Vaudois (eHnv);H.3.2.F Total des RTU de vessie;NaN;NaN;NaN;51;NaN;NaN;NaN;62
Etablissements Hospitaliers du Nord Vaudois (eHnv);H.3.3.F RTU de vessie en cas de tumeur maligne;NaN;NaN;NaN;40;NaN;NaN;NaN;42
Etablissements Hospitaliers du Nord Vaudois (eHnv);H.3.4.P RTU en cas de tumeur maligne avec instillation de mEdicaments chimiothErapeutiques dans la vessie, pourcentage;0;0.04;NaN;0;0;0.066;NaN;0
Etablissements Hospitaliers du Nord Vaudois (eHnv);H.3.5.M Ablation de la vessie (cystectomie), mortalitE;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Etablissements Hospitaliers du Nord Vaudois (eHnv);H.4 REsection prostatique transurEtrale (TURP); ; ; ; ; ; ; ; 
Etablissements Hospitaliers du Nord Vaudois (eHnv);H.4.1.M RTU de prostate, mortalitE;0;0.003;0;95;0;0.001;0;65
Etablissements Hospitaliers du Nord Vaudois (eHnv);H.5 Carcinome de la prostate; ; ; ; ; ; ; ; 
Etablissements Hospitaliers du Nord Vaudois (eHnv);H.5.1.F Carcinome de la prostate (DP ou DS);NaN;NaN;NaN;101;NaN;NaN;NaN;129
Etablissements Hospitaliers du Nord Vaudois (eHnv);H.5.2.M ProstatovEsiculectomie radicale, mortalitE;0;0.003;0;16;0;0.001;0;18
Etablissements Hospitaliers du Nord Vaudois (eHnv);I Affections orthopEdiques et traumatologiques; ; ; ; ; ; ; ; 
Etablissements Hospitaliers du Nord Vaudois (eHnv);I.1 Remplacement de l'articulation, endoprothËse totale (EPT); ; ; ; ; ; ; ; 
Etablissements Hospitaliers du Nord Vaudois (eHnv);I.1.1.M PremiËre implantation d'EPT de hanche (pas en cas de fracture), mortalitE;0.004;0.001;4.1;240;0.004;0.002;1.7;275
Etablissements Hospitaliers du Nord Vaudois (eHnv);I.1.2.M Changement d'EPT de hanche et changement de composants, mortalitE;0;0.013;0;32;0;0.009;0;24
Etablissements Hospitaliers du Nord Vaudois (eHnv);I.1.3.M PremiËre implantation d'EPT de genou, mortalitE;0.009;0.001;10.8;224;0;0.001;0;251
Etablissements Hospitaliers du Nord Vaudois (eHnv);I.1.4.M Changement d'EPT de genou, mortalitE;0;0;NaN;14;0;0.002;0;22
Etablissements Hospitaliers du Nord Vaudois (eHnv);I.1.5.M EPT de hanche ou de genou aprËs chirurgie tumorale, mortalitE;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Etablissements Hospitaliers du Nord Vaudois (eHnv);I.2 OpErations de la colonne vertEbrale; ; ; ; ; ; ; ; 
Etablissements Hospitaliers du Nord Vaudois (eHnv);I.2.1.F Total des OP de la colonne vertEbrale;NaN;NaN;NaN;62;NaN;NaN;NaN;70
Etablissements Hospitaliers du Nord Vaudois (eHnv);I.2.2.M Discectomie (sans accident, tumeur, OP complexe de la colonne vertEbrale), mortalitE;0;0;0;16;0;0;0;15
Etablissements Hospitaliers du Nord Vaudois (eHnv);I.3 Fractures mEtaphysaires de la hanche; ; ; ; ; ; ; ; 
Etablissements Hospitaliers du Nord Vaudois (eHnv);I.3.1.M Fractures du col du fEmur (‚ge >19), mortalitE;0.016;0.042;0.4;62;0.04;0.043;0.9;125
Etablissements Hospitaliers du Nord Vaudois (eHnv);I.3.2.M Fractures du col du fEmur, ‚ge 20-59, mortalitE;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Etablissements Hospitaliers du Nord Vaudois (eHnv);I.3.3.M Fractures du col du fEmur, ‚ge 60-69, mortalitE;NaN;NaN;NaN;<10;0;0.022;0;14
Etablissements Hospitaliers du Nord Vaudois (eHnv);I.3.4.M Fractures du col du fEmur, ‚ge 70-79, mortalitE;0;0.023;0;16;0.031;0.022;1.4;32
Etablissements Hospitaliers du Nord Vaudois (eHnv);I.3.5.M Fractures du col du fEmur, ‚ge 80-84, mortalitE;0.071;0.039;1.8;14;0.045;0.046;1;22
Etablissements Hospitaliers du Nord Vaudois (eHnv);I.3.6.M Fractures du col du fEmur, ‚ge 85-89, mortalitE;0;0.057;0;10;0.051;0.052;1;39
Etablissements Hospitaliers du Nord Vaudois (eHnv);I.3.7.M Fractures du col du fEmur, ‚ge >89, mortalitE;0;0.08;0;12;0.077;0.098;0.8;13
Etablissements Hospitaliers du Nord Vaudois (eHnv);I.3.8.M Fracture du trochanter (‚ge >19), mortalitE;0.044;0.049;0.9;68;0.063;0.04;1.6;111
Etablissements Hospitaliers du Nord Vaudois (eHnv);J Affections complexes, hEtErogËnes (indicateur pour peer review); ; ; ; ; ; ; ; 
Etablissements Hospitaliers du Nord Vaudois (eHnv);J.1 Respiration artificielle; ; ; ; ; ; ; ; 
Etablissements Hospitaliers du Nord Vaudois (eHnv);J.1.1.M Cas de respiration artificielle >95 h (‡ líexclusion des nouveau≠nEs), mortalitE;0.364;0.336;1.1;22;0.385;0.316;1.2;26
Etablissements Hospitaliers du Nord Vaudois (eHnv);J.2 Etats septiques; ; ; ; ; ; ; ; 
Etablissements Hospitaliers du Nord Vaudois (eHnv);J.2.1.M DP Etats septiques, mortalitE;0.163;0.175;0.9;98;0.23;0.183;1.3;122
Institution;Indikator;beobachtete Rate 2009;erwartete Rate 2009;SMR 2009;Fallzahl 2009;beobachtete Rate 2010;erwartete Rate 2010;SMR 2010;Fallzahl 2010
Spital Wallis - Spitalzentrum Oberwallis (SZO);A Erkrankungen des Herzens; ; ; ; ; ; ; ; 
Spital Wallis - Spitalzentrum Oberwallis (SZO);A.1 Herzinfarkt; ; ; ; ; ; ; ; 
Spital Wallis - Spitalzentrum Oberwallis (SZO);A.1.1.M HD Herzinfarkt (Alter >19), Mortalit‰t;0.081;0.068;1.2;99;0.059;0.062;1;101
Spital Wallis - Spitalzentrum Oberwallis (SZO);A.1.2.M HD Herzinfarkt, Alter 20-44, Mortalit‰t;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Spital Wallis - Spitalzentrum Oberwallis (SZO);A.1.3.M HD Herzinfarkt, Alter 45-64, Mortalit‰t;0;0.024;0;35;0;0.015;0;33
Spital Wallis - Spitalzentrum Oberwallis (SZO);A.1.4.M HD Herzinfarkt, Alter 65-84, Mortalit‰t;0.1;0.068;1.5;50;0.091;0.075;1.2;55
Spital Wallis - Spitalzentrum Oberwallis (SZO);A.1.5.M HD Herzinfarkt, Alter >84, Mortalit‰t;0.273;0.221;1.2;11;NaN;NaN;NaN;<10
Spital Wallis - Spitalzentrum Oberwallis (SZO);A.1.6.P Anteil HD Herzinfarkt (Alter >19) mit LHK oder OP an Koronargef‰ssen;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Spital Wallis - Spitalzentrum Oberwallis (SZO);A.1.7.M HD Herzinfarkt (Alter >19), Direktaufnahmen nicht weiter verlegt, Mortalit‰t;0.286;0.143;2;28;0.161;0.107;1.5;31
Spital Wallis - Spitalzentrum Oberwallis (SZO);A.1.8.M HD Herzinfarkt (Alter >19), Zuverlegungen, Mortalit‰t;0;0.021;0;24;0.027;0.036;0.8;37
Spital Wallis - Spitalzentrum Oberwallis (SZO);A.1.9.P Anteil akute Infarktformen n.n.bez. (Alter >19);0.111;0.065;NaN;11;NaN;NaN;NaN;<10
Spital Wallis - Spitalzentrum Oberwallis (SZO);A.1.10.M Transmuraler Herzinfarkt (Alter >19), Mortalit‰t;0.069;0.069;1;58;0.048;0.067;0.7;63
Spital Wallis - Spitalzentrum Oberwallis (SZO);A.1.11.M Nichttransmuraler Infarkt/NSTEMI (Alter >19), Mortalit‰t;0.033;0.046;0.7;30;0.03;0.051;0.6;33
Spital Wallis - Spitalzentrum Oberwallis (SZO);A.2 Herzinsuffizienz; ; ; ; ; ; ; ; 
Spital Wallis - Spitalzentrum Oberwallis (SZO);A.2.1.M HD Herzinsuffizienz (Alter >19), Mortalit‰t;0.115;0.077;1.5;87;0.096;0.078;1.2;114
Spital Wallis - Spitalzentrum Oberwallis (SZO);A.2.2.M HD Herzinsuffizienz, Alter 20-44, Mortalit‰t;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Spital Wallis - Spitalzentrum Oberwallis (SZO);A.2.3.M HD Herzinsuffizienz, Alter 45-64, Mortalit‰t;0.1;0.038;2.6;10;0;0.029;0;10
Spital Wallis - Spitalzentrum Oberwallis (SZO);A.2.4.M HD Herzinsuffizienz, Alter 65-84, Mortalit‰t;0.115;0.073;1.6;61;0.098;0.077;1.3;82
Spital Wallis - Spitalzentrum Oberwallis (SZO);A.2.5.M HD Herzinsuffizienz, Alter >84, Mortalit‰t;0.133;0.127;1.1;15;0.15;0.116;1.3;20
Spital Wallis - Spitalzentrum Oberwallis (SZO);A.3 Linksherzkatheter (LHK); ; ; ; ; ; ; ; 
Spital Wallis - Spitalzentrum Oberwallis (SZO);A.3.1.F F‰lle mit LHK mit Koronardiagnostik/≠intervention insgesamt;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Spital Wallis - Spitalzentrum Oberwallis (SZO);A.3.2.M F‰lle mit LHK bei Herzinfarkt (Alter >19), ohne OP am Herzen, Mortalit‰t;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Spital Wallis - Spitalzentrum Oberwallis (SZO);A.3.3.M F‰lle mit LHK ohne Herzinfarkt mit komplizierender Diagnose (Alter >19), Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Spital Wallis - Spitalzentrum Oberwallis (SZO);A.3.4.M F‰lle mit LHK ohne Herzinfarkt ohne komplizierende Diagnose (Alter >19), Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;<10
Spital Wallis - Spitalzentrum Oberwallis (SZO);A.3.5.P Anteil therapeutische Katheter ohne Herzinfarkt ohne komplizierende Diagnose (Alter >19);NaN;NaN;NaN;0;0;0.381;NaN;0
Spital Wallis - Spitalzentrum Oberwallis (SZO);A.3.6.F F‰lle mit LHK bei Kindern und Jugendlichen (Alter <20);NaN;NaN;NaN;0;NaN;NaN;NaN;0
Spital Wallis - Spitalzentrum Oberwallis (SZO);A.4 Herzrhythmusstˆrungen; ; ; ; ; ; ; ; 
Spital Wallis - Spitalzentrum Oberwallis (SZO);A.4.1.F HD Herzrhythmusstˆrungen;NaN;NaN;NaN;116;NaN;NaN;NaN;121
Spital Wallis - Spitalzentrum Oberwallis (SZO);A.5 Versorgung mit Schrittmacher oder implantierbarem Defibrillator; ; ; ; ; ; ; ; 
Spital Wallis - Spitalzentrum Oberwallis (SZO);A.5.1.F Schrittmacherversorgung (Implantationen und Wechsel, inkl. Defibrillatoren);NaN;NaN;NaN;52;NaN;NaN;NaN;45
Spital Wallis - Spitalzentrum Oberwallis (SZO);A.5.2.F Implantation oder Wechsel eines Defibrillators;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Spital Wallis - Spitalzentrum Oberwallis (SZO);A.6 Ablative Therapie; ; ; ; ; ; ; ; 
Spital Wallis - Spitalzentrum Oberwallis (SZO);A.6.1.F Kathetergest¸tzte ablative Therapie;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Spital Wallis - Spitalzentrum Oberwallis (SZO);A.6.2.F Chirurgisch ablative Therapie;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Spital Wallis - Spitalzentrum Oberwallis (SZO);A.7 Operationen am Herzen; ; ; ; ; ; ; ; 
Spital Wallis - Spitalzentrum Oberwallis (SZO);A.7.1.F OP am Herzen insgesamt;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Spital Wallis - Spitalzentrum Oberwallis (SZO);A.7.2.F OP an Herzklappen;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Spital Wallis - Spitalzentrum Oberwallis (SZO);A.7.3.F OP an Koronargef‰ssen;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Spital Wallis - Spitalzentrum Oberwallis (SZO);A.7.4.F Andere OP am Herzen;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Spital Wallis - Spitalzentrum Oberwallis (SZO);A.7.5.F Kombinierte OP am Herzen;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Spital Wallis - Spitalzentrum Oberwallis (SZO);A.7.6.F OP am Herzen bei Kindern und Jugendlichen (Alter <20);NaN;NaN;NaN;0;NaN;NaN;NaN;0
Spital Wallis - Spitalzentrum Oberwallis (SZO);A.7.7.M Isolierter offener Aortenklappenersatz ohne weitere OP am Herzen, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Spital Wallis - Spitalzentrum Oberwallis (SZO);A.7.11.M OP nur an Koronargef‰ssen bei Herzinfarkt (Alter >19), Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Spital Wallis - Spitalzentrum Oberwallis (SZO);A.7.12.M OP nur an Koronargef‰ssen ohne Herzinfarkt (Alter >19), Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Spital Wallis - Spitalzentrum Oberwallis (SZO);A.7.13.M OP nur an Koronargef‰ssen ohne Herzinfarkt, Alter 20-49, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Spital Wallis - Spitalzentrum Oberwallis (SZO);A.7.14.M OP nur an Koronargef‰ssen ohne Herzinfarkt, Alter 50-59, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Spital Wallis - Spitalzentrum Oberwallis (SZO);A.7.15.M OP nur an Koronargef‰ssen ohne Herzinfarkt, Alter 60-69, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Spital Wallis - Spitalzentrum Oberwallis (SZO);A.7.16.M OP nur an Koronargef‰ssen ohne Herzinfarkt, Alter 70-79, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Spital Wallis - Spitalzentrum Oberwallis (SZO);A.7.17.M OP nur an Koronargef‰ssen ohne Herzinfarkt, Alter >79, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Spital Wallis - Spitalzentrum Oberwallis (SZO);A.7.18.P Anteil Beatmungsf‰lle >95 h bei OP nur an Koronargef‰ssen ohne Herzinfarkt (Alter >19);NaN;NaN;NaN;0;NaN;NaN;NaN;0
Spital Wallis - Spitalzentrum Oberwallis (SZO);B.1 Schlaganfall; ; ; ; ; ; ; ; 
Spital Wallis - Spitalzentrum Oberwallis (SZO);B.1.1.M HD Schlaganfall alle Formen (Alter >19), Mortalit‰t;0.102;0.133;0.8;98;0.074;0.12;0.6;122
Spital Wallis - Spitalzentrum Oberwallis (SZO);B.1.2.M HD Schlaganfall alle Formen, Alter 20-44, Mortalit‰t;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Spital Wallis - Spitalzentrum Oberwallis (SZO);B.1.3.M HD Schlaganfall alle Formen, Alter 45-64, Mortalit‰t;0.053;0.065;0.8;19;0.053;0.059;0.9;19
Spital Wallis - Spitalzentrum Oberwallis (SZO);B.1.4.M HD Schlaganfall alle Formen, Alter 65-84, Mortalit‰t;0.146;0.122;1.2;48;0.085;0.1;0.8;71
Spital Wallis - Spitalzentrum Oberwallis (SZO);B.1.5.M HD Schlaganfall alle Formen, Alter >84, Mortalit‰t;0.077;0.221;0.3;26;0.069;0.222;0.3;29
Spital Wallis - Spitalzentrum Oberwallis (SZO);B.1.6.P Anteil Schlaganf‰lle mit Stroke Unit Behandlung (Alter >19);0;0.079;NaN;0;0;0.104;NaN;0
Spital Wallis - Spitalzentrum Oberwallis (SZO);B.1.7.M Hirninfarkt (ICD≠10 I63, Alter >19), Mortalit‰t;0.116;0.084;1.4;43;0.055;0.087;0.6;55
Spital Wallis - Spitalzentrum Oberwallis (SZO);B.1.8.M Hirninfarkt (ICD≠10 I63, Alter >19), Direktaufnahmen, Mortalit‰t;0.119;0.08;1.5;42;0.05;0.083;0.6;40
Spital Wallis - Spitalzentrum Oberwallis (SZO);B.1.9.P Anteil Hirninfarkt (ICD≠10 I63, Alter >19) mit systemischer Thrombolyse;0;0.076;NaN;0;0;0.095;NaN;0
Spital Wallis - Spitalzentrum Oberwallis (SZO);B.1.9.M Hirninfarkt (ICD≠10 I63, Alter >19) mit systemischer Thrombolyse, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Spital Wallis - Spitalzentrum Oberwallis (SZO);B.1.10.M Intrazerebrale Blutung (ICD≠10 I61, Alter >19), Mortalit‰t;0.267;0.329;0.8;15;0.182;0.276;0.7;11
Spital Wallis - Spitalzentrum Oberwallis (SZO);B.1.11.M Subarachnoidalblutung (ICD≠10 I60, Alter >19), Mortalit‰t;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Spital Wallis - Spitalzentrum Oberwallis (SZO);B.1.12.P Anteil Schlaganfall n.n.bez. (ICD≠10 I64, Alter >19);0.367;0.138;NaN;36;0.393;0.12;NaN;48
Spital Wallis - Spitalzentrum Oberwallis (SZO);B.1.12.M Schlaganfall n.n.bez. (ICD≠10 I64, Alter >19), Mortalit‰t;0.028;0.115;0.2;36;0.083;0.096;0.9;48
Spital Wallis - Spitalzentrum Oberwallis (SZO);B.2 Transitorisch isch‰mische Attacke (TIA); ; ; ; ; ; ; ; 
Spital Wallis - Spitalzentrum Oberwallis (SZO);B.2.1.M TIA, Mortalit‰t;0.015;0.001;11.4;68;0;0.002;0;63
Spital Wallis - Spitalzentrum Oberwallis (SZO);B.2.2.P Anteil TIA mit Stroke Unit Behandlung;0;0.005;NaN;0;0;0.005;NaN;0
Spital Wallis - Spitalzentrum Oberwallis (SZO);C Geriatrische Fr¸hrehablitation; ; ; ; ; ; ; ; 
Spital Wallis - Spitalzentrum Oberwallis (SZO);C.1 Geriatrische Fr¸hrehabilitation; ; ; ; ; ; ; ; 
Spital Wallis - Spitalzentrum Oberwallis (SZO);C.1.1.F Geriatrische Fr¸hrehabilitation;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Spital Wallis - Spitalzentrum Oberwallis (SZO);D Erkrankungen der Lunge; ; ; ; ; ; ; ; 
Spital Wallis - Spitalzentrum Oberwallis (SZO);D.1 Lungenentz¸ndung (Pneumonie); ; ; ; ; ; ; ; 
Spital Wallis - Spitalzentrum Oberwallis (SZO);D.1.1.M HD Pneumonie, Mortalit‰t;0.052;0.051;1;194;0.075;0.047;1.6;201
Spital Wallis - Spitalzentrum Oberwallis (SZO);D.1.2.M HD Pneumonie, Alter <20, Mortalit‰t;0;0.004;0;37;0;0.001;0;34
Spital Wallis - Spitalzentrum Oberwallis (SZO);D.1.3.M HD Pneumonie, Alter 20-44, Mortalit‰t;0;0.009;0;28;0;0.012;0;13
