hospital_indicator,observed_rate_2013,expected_rate_2013,SMR_2013,number_of_cases_2013
Hirslanden Klinik Aarau H Erkrankungen der Harnwege und der m‰nnlichen Geschlechtsorgane, , , , 
Hirslanden Klinik Aarau H.1 Entfernung der Niere (Nephrektomie), , , , 
Hirslanden Klinik Aarau H.1.1.M,0.062,0.012,5.4,16
Hirslanden Klinik Aarau H.1.2.P,,,,9
Hirslanden Klinik Aarau H.1.3.M,,,,7
Hirslanden Klinik Aarau H.1.4.P,,,,5
Hirslanden Klinik Aarau H.1.5.P,,,,3
Hirslanden Klinik Aarau H.2 Nierensteine, , , , 
Hirslanden Klinik Aarau H.2.1.F,,,,45
Hirslanden Klinik Aarau H.2.2.P,0.644,0.481,,29
Hirslanden Klinik Aarau H.3 Eingriffe an der Harnblase, , , , 
Hirslanden Klinik Aarau H.3.1.F,,,,92
Hirslanden Klinik Aarau H.3.2.F,,,,76
Hirslanden Klinik Aarau H.3.3.F,,,,57
Hirslanden Klinik Aarau H.3.4.P,,,,3
Hirslanden Klinik Aarau H.3.5.M,0.167,0.048,3.5,12
Hirslanden Klinik Aarau H.3.6.M,,,,0
Hirslanden Klinik Aarau H.4 Entfernung der Prostata durch Abtragung ¸ber die Harnrˆhre (Prostata≠TUR), , , , 
Hirslanden Klinik Aarau H.4.1.M,0,0.002,0,167
Hirslanden Klinik Aarau H.5 Prostatakarzinom, , , , 
Hirslanden Klinik Aarau H.5.1.F,,,,150
Hirslanden Klinik Aarau H.5.2.M,0,0.001,0,42
Hirslanden Klinik Aarau I Orthop‰dische und unfallchirurgische Krankheitsbilder, , , , 
"Hirslanden Klinik Aarau I.1 Gelenkersatz, Endoprothese", , , , 
Hirslanden Klinik Aarau I.1.1.M,0,0.001,0,196
Hirslanden Klinik Aarau I.1.2.M,0,0.009,0,25
Hirslanden Klinik Aarau I.1.3.M,0,0.001,0,205
Hirslanden Klinik Aarau I.1.4.M,,,,6
Hirslanden Klinik Aarau I.1.5.M,,,,0
Hirslanden Klinik Aarau I.1.6.M,0,0,,19
Hirslanden Klinik Aarau I.1.7.M,0.071,0.053,1.4,14
Hirslanden Klinik Aarau I.2 Operationen an der Wirbels‰ule, , , , 
Hirslanden Klinik Aarau I.2.1.F,,,,394
Hirslanden Klinik Aarau I.2.2.M,0,0.001,0,141
Hirslanden Klinik Aarau I.3 H¸ftgelenknahe Frakturen, , , , 
Hirslanden Klinik Aarau I.3.1.M,0.111,0.041,2.7,18
Hirslanden Klinik Aarau I.3.2.M,,,,2
Hirslanden Klinik Aarau I.3.3.M,,,,0
Hirslanden Klinik Aarau I.3.4.M,,,,4
Hirslanden Klinik Aarau I.3.5.M,,,,5
Hirslanden Klinik Aarau I.3.6.M,,,,5
Hirslanden Klinik Aarau I.3.7.M,,,,2
Hirslanden Klinik Aarau I.3.8.M,0,0.038,0,13
"Hirslanden Klinik Aarau J Komplexe, heterogene Krankheitsbilder (Tracer f¸r Peer Review)", , , , 
Hirslanden Klinik Aarau J.1 Beatmung, , , , 
Hirslanden Klinik Aarau J.1.1.M,0.174,0.272,0.6,69
Hirslanden Klinik Aarau J.1.2.S,192.2,,,69
Hirslanden Klinik Aarau J.1.3.P,,,,5
Hirslanden Klinik Aarau J.2 Sepsis, , , , 
Hirslanden Klinik Aarau J.2.1.M,0.081,0.128,0.6,62
Hirslanden Klinik Aarau K Hautkrankheiten, , , , 
Hirslanden Klinik Aarau K.1 Hautkrankheiten, , , , 
Hirslanden Klinik Aarau K.1.1.F,,,,14
Hirslanden Klinik Aarau K.1.2.F,,,,4
Hirslanden Klinik Aarau K.1.3.F,,,,0
Hirslanden Klinik Aarau L Transplantationen, , , , 
Hirslanden Klinik Aarau L.1 Herztransplantationen, , , , 
Hirslanden Klinik Aarau L.1.1.F,,,,0
Hirslanden Klinik Aarau L.1.2.F,,,,0
Hirslanden Klinik Aarau L.1.3.F,,,,0
Hirslanden Klinik Aarau L.2 Lungentransplantationen, , , , 
Hirslanden Klinik Aarau L.2.1.F,,,,0
Hirslanden Klinik Aarau L.2.2.F,,,,0
Hirslanden Klinik Aarau L.3 Lebertransplantationen, , , , 
Hirslanden Klinik Aarau L.3.1.F,,,,0
Hirslanden Klinik Aarau L.3.2.F,,,,0
Hirslanden Klinik Aarau L.3.3.F,,,,0
Hirslanden Klinik Aarau L.3.4.F,,,,0
Hirslanden Klinik Aarau L.4 Pankreastransplantationen, , , , 
Hirslanden Klinik Aarau L.4.1.F,,,,0
Hirslanden Klinik Aarau L.5 Nierentransplantationen, , , , 
Hirslanden Klinik Aarau L.5.1.F,,,,0
Hirslanden Klinik Aarau L.5.2.F,,,,0
Hirslanden Klinik Aarau L.5.3.F,,,,0
Hirslanden Klinik Aarau L.5.4.F,,,,0
Hirslanden Klinik Aarau L.5.5.F,,,,0
Hirslanden Klinik Aarau L.6 Transplantation/Transfusionen von Stammzellen, , , , 
Hirslanden Klinik Aarau L.6.1.F,,,,0
Hirslanden Klinik Aarau L.6.2.F,,,,0
Hirslanden Klinik Aarau L.6.3.F,,,,0
Hirslanden Klinik Aarau L.6.4.F,,,,...
Hirslanden Klinik Aarau L.6.5.F,,,,...
Hirslanden Klinik Aarau L.6.6.F,,,,-
Hirslanden Klinik Aarau L.6.7.F,,,,-
Hirslanden Klinik Aarau Z Zusatzinformationen, , , , 
Hirslanden Klinik Aarau Z.1 Aufenthaltsdauer, , , , 
Hirslanden Klinik Aarau A.1.1.X,9.1,,,58
Hirslanden Klinik Aarau B.1.7.X,11.5,,,12
Hirslanden Klinik Aarau E.1.1.X,3,,,91
Hirslanden Klinik Aarau E.2.1.X,2.8,,,278
Hirslanden Klinik Aarau F.1.1.X,,,,5
Hirslanden Klinik Aarau G.3.1.X,3.7,,,164
Hirslanden Klinik Aarau H.4.1.X,3.9,,,167
Hirslanden Klinik Aarau I.1.1.X,7.6,,,196
Hirslanden Klinik Aarau I.1.3.X,7.8,,,205
Hirslanden Klinik Aarau Z.1.1.X,4.6,,,19
Institution Indikator,beobachtete Rate 2013,erwartete Rate 2013,SMR 2013,Fallzahl 2013
Spital Limmattal A Erkrankungen des Herzens, , , , 
Spital Limmattal A.1 Herzinfarkt, , , , 
Spital Limmattal A.1.1.M,0.036,0.053,0.7,84
Spital Limmattal A.1.2.M,,,,6
Spital Limmattal A.1.3.M,0,0.02,0,36
Spital Limmattal A.1.4.M,0.088,0.065,1.4,34
Spital Limmattal A.1.5.M,,,,8
Spital Limmattal A.1.6.P,0.179,0.614,,15
Spital Limmattal A.1.7.M,0.053,0.084,0.6,57
Spital Limmattal A.1.8.M,,,,4
Spital Limmattal A.1.9.P,,,,1
Spital Limmattal A.1.10.M,0.036,0.064,0.6,28
Spital Limmattal A.1.11.M,0.036,0.036,1,55
Spital Limmattal A.2 Herzinsuffizienz, , , , 
Spital Limmattal A.2.1.M,0.099,0.092,1.1,152
Spital Limmattal A.2.2.M,,,,1
Spital Limmattal A.2.3.M,,,,7
Spital Limmattal A.2.4.M,0.071,0.071,1,85
Spital Limmattal A.2.5.M,0.153,0.127,1.2,59
Spital Limmattal A.2.6.P,0.754,0.527,,49
Spital Limmattal A.3 Herzkatheter, , , , 
Spital Limmattal A.3.1.F,,,,31
Spital Limmattal A.3.2.M,0,0.027,0,15
Spital Limmattal A.3.4.M,,,,5
Spital Limmattal A.3.5.M,,,,2
Spital Limmattal A.3.5.P,,,,2
Spital Limmattal A.3.6.F,,,,0
Spital Limmattal A.4 Herzrhythmusstˆrungen, , , , 
Spital Limmattal A.4.1.F,,,,103
Spital Limmattal A.5 Versorgung mit Schrittmacher oder implantierbarem Defibrillator, , , , 
Spital Limmattal A.5.1.F,,,,42
Spital Limmattal A.5.2.F,,,,0
Spital Limmattal A.6 Ablative Therapie, , , , 
Spital Limmattal A.6.1.F,,,,0
Spital Limmattal A.6.2.F,,,,0
Spital Limmattal A.7 Operationen am Herzen, , , , 
Spital Limmattal A.7.1.F,,,,0
Spital Limmattal A.7.2.F,,,,0
Spital Limmattal A.7.3.F,,,,0
Spital Limmattal A.7.4.F,,,,0
Spital Limmattal A.7.5.F,,,,0
Spital Limmattal A.7.6.F,,,,0
Spital Limmattal A.7.7.M,,,,0
Spital Limmattal A.7.8.M,,,,0
Spital Limmattal A.7.9.M,,,,0
Spital Limmattal A.7.10.M,,,,0
Spital Limmattal A.7.11.M,,,,0
Spital Limmattal A.7.12.M,,,,0
Spital Limmattal A.7.13.M,,,,0
Spital Limmattal A.7.14.M,,,,0
Spital Limmattal A.7.15.M,,,,0
Spital Limmattal A.7.16.M,,,,0
Spital Limmattal A.7.17.M,,,,0
Spital Limmattal A.7.18.P,,,,0
Spital Limmattal A.7.19.M,,,,0
Spital Limmattal A.7.20.M,,,,0
Spital Limmattal A.7.21.P,,,,0
Spital Limmattal A.7.22.P,,,,-
Spital Limmattal B.1 Schlaganfall, , , , 
Spital Limmattal B.1.1.M,0.098,0.104,0.9,92
Spital Limmattal B.1.2.M,,,,4
Spital Limmattal B.1.3.M,0,0.05,0,19
Spital Limmattal B.1.4.M,0.078,0.095,0.8,51
Spital Limmattal B.1.5.M,0.278,0.201,1.4,18
Spital Limmattal B.1.6.P,,,,9
Spital Limmattal B.1.7.M,0.061,0.057,1.1,66
Spital Limmattal B.1.8.M,0.065,0.054,1.2,62
Spital Limmattal B.1.9.M,,,,3
Spital Limmattal B.1.9.P,,,,3
Spital Limmattal B.1.10.M,,,,9
Spital Limmattal B.1.11.M,,,,3
Spital Limmattal B.1.12.M,0.143,0.133,1.1,14
Spital Limmattal B.1.12.P,0.152,0.075,,14
Spital Limmattal B.1.13.M,,,,4
Spital Limmattal B.2 Transitorisch isch‰mische Attacke (TIA), , , , 
Spital Limmattal B.2.1.M,0,0.002,0,42
Spital Limmattal B.2.2.P,0,0.138,,0
Spital Limmattal C Geriatrische Fr¸hrehablitation, , , , 
Spital Limmattal C.1 Geriatrische Fr¸hrehabilitation, , , , 
Spital Limmattal C.1.1.F,,,,0
Spital Limmattal C.1.2.P,,,,0
Spital Limmattal C.1.3.S,,,,0
Spital Limmattal D Erkrankungen der Lunge, , , , 
Spital Limmattal D.1 Lungenentz¸ndung (Pneumonie), , , , 
Spital Limmattal D.1.1.M,0.035,0.053,0.7,173
Spital Limmattal D.1.2.M,,,,1
Spital Limmattal D.1.3.M,0,0.009,0,18
Spital Limmattal D.1.4.M,0.069,0.027,2.6,29
Spital Limmattal D.1.5.M,0.024,0.056,0.4,85
Spital Limmattal D.1.6.M,0.05,0.086,0.6,40
Spital Limmattal D.1.7.M,,,,1
Spital Limmattal D.1.8.M,0.033,0.042,0.8,152
Spital Limmattal D.2 Chronisch obstruktive Lungenkrankheit (COPD), , , , 
Spital Limmattal D.2.1.M,0.076,0.045,1.7,105
Spital Limmattal D.2.2.M,0.103,0.069,1.5,29
Spital Limmattal D.2.3.M,0.037,0.037,1,27
Spital Limmattal D.2.4.M,0,0.018,0,20
Spital Limmattal D.2.5.M,,,,1
Spital Limmattal D.2.6.M,0.143,0.054,2.7,28
Spital Limmattal D.2.6.P,0.267,0.267,,28
Spital Limmattal D.3 Lungenkrebs, , , , 
Spital Limmattal D.3.1.F,,,,88
Spital Limmattal D.4 Operationen an der Lunge, , , , 
Spital Limmattal D.4.1.M,,,,8
Spital Limmattal D.4.2.M,,,,0
Spital Limmattal D.4.2.P,,,,0
Spital Limmattal D.4.3.M,,,,0
Spital Limmattal D.4.4.P,,,,0
Spital Limmattal D.4.5.M,,,,9
Spital Limmattal E Operationen an Bauchorganen und Schilddr¸se (Viszeralchirurgie), , , , 
Spital Limmattal E.1 Entfernung der Gallenblase (Cholezystektomie), , , , 
Spital Limmattal E.1.1.M,0,0.002,0,201
Spital Limmattal E.1.2.P,0.985,0.952,,198
Spital Limmattal E.2 Hernienoperationen, , , , 
Spital Limmattal E.2.1.M,0,0.001,0,277
Spital Limmattal E.2.2.M,,,,4
Spital Limmattal E.2.3.P,0,0.223,,0
Spital Limmattal E.2.4.P,0.95,0.926,,171
Spital Limmattal E.3 Eingriffe an der Schilddr¸se, , , , 
Spital Limmattal E.3.1.F,,,,13
Spital Limmattal E.3.2.P,0,0.008,,0
Spital Limmattal E.3.3.F,,,,0
Spital Limmattal E.4 Erkrankungen von Dickdarm und Enddarm (kolorektale Operationen), , , , 
Spital Limmattal E.4.1.M,0.029,0.047,0.6,136
Spital Limmattal E.4.2.M,0,0.024,0,13
Spital Limmattal E.4.3.M,,,,3
Spital Limmattal E.4.4.M,0,0.041,0,11
Spital Limmattal E.4.5.M,0,0.003,0,44
Spital Limmattal E.4.6.M,0.056,0.06,0.9,18
Spital Limmattal E.4.7.M,,,,7
Spital Limmattal E.4.8.F,,,,39
Spital Limmattal E.4.11.F,,,,75
Spital Limmattal E.4.12.F,,,,63
Spital Limmattal E.4.13.M,,,,1
Spital Limmattal E.4.14.P,,,,2
Spital Limmattal E.5 Operationen am Magen, , , , 
Spital Limmattal E.5.1.F,,,,116
Spital Limmattal E.5.2.M,,,,6
Spital Limmattal E.5.3.M,,,,1
Spital Limmattal E.5.4.F,,,,23
Spital Limmattal E.5.5.M,0.065,0.041,1.6,31
Spital Limmattal E.6 Operationen am ÷sophagus, , , , 
Spital Limmattal E.6.1.M,,,,1
Spital Limmattal E.7 Operationen am Pankreas, , , , 
Spital Limmattal E.7.1.M,,,,2
Spital Limmattal F Gef‰sserkrankungen, , , , 
Spital Limmattal F.1 Eingriffe an den hirnversorgenden Arterien, , , , 
Spital Limmattal F.1.1.M,,,,5
Spital Limmattal F.1.2.M,,,,0
Spital Limmattal F.1.3.F,,,,0
Spital Limmattal F.1.4.F,,,,0
Spital Limmattal F.2 Erweiterung der Aorta (Aortenaneurysma), , , , 
Spital Limmattal F.2.1.F,,,,1
Spital Limmattal F.2.1.F,,,,1
Spital Limmattal F.2.2.M,,,,0
Spital Limmattal F.2.3.M,,,,1
Spital Limmattal F.2.4.F,,,,0
Spital Limmattal F.2.5.M,,,,4
Spital Limmattal F.3 Operationen an Becken≠/Beinarterien, , , , 
Spital Limmattal F.3.1.F,,,,20
Spital Limmattal F.3.2.M,,,,6
Spital Limmattal F.3.3.M,,,,3
Spital Limmattal F.3.4.M,,,,4
Spital Limmattal F.3.5.M,,,,2
Spital Limmattal F.3.6.M,,,,2
Spital Limmattal F.3.7.M,,,,0
Spital Limmattal F.3.8.F,,,,0
Spital Limmattal F.3.9.F,,,,3
Spital Limmattal F.4 Amputationen, , , , 
Spital Limmattal F.4.1.M,0.143,0.035,4.1,14
Spital Limmattal F.4.2.M,,,,1
Spital Limmattal F.5 Perkutan transluminale Gef‰ssinterventionen (PTA), , , , 
Spital Limmattal F.5.1.F,,,,69
Spital Limmattal F.5.2.F,,,,5
Spital Limmattal F.5.3.F,,,,0
Spital Limmattal F.5.4.F,,,,18
Spital Limmattal F.5.5.F,,,,6
Spital Limmattal F.5.6.F,,,,21
Spital Limmattal F.5.7.F,,,,24
Spital Limmattal G Geburtshilfe und Frauenheilkunde, , , , 
Spital Limmattal G.1 Geburten, , , , 
Spital Limmattal G.1.1.F,,,,1'023
Spital Limmattal G.1.1.P,0,0,,0
Spital Limmattal G.1.2.P,0.028,0.03,,20
Spital Limmattal G.1.3.P,0.141,0.229,,101
Spital Limmattal G.1.4.P,0.3,0.33,,307
Spital Limmattal G.2 Neugeborene, , , , 
Spital Limmattal G.2.1.F,,,,0
Spital Limmattal G.2.2.F,,,,0
Spital Limmattal G.2.3.F,,,,0
Spital Limmattal G.2.4.F,,,,0
Spital Limmattal G.2.5.F,,,,0
Spital Limmattal G.2.6.F,,,,0
Spital Limmattal G.2.7.F,,,,0
Spital Limmattal G.2.8.F,,,,38
Spital Limmattal G.2.9.F,,,,997
Spital Limmattal G.3 Entfernung der Geb‰rmutter bei gutartigen Erkrankungen (Hysterektomie), , , , 
Spital Limmattal G.3.1.M,0,0,,84
Spital Limmattal G.3.2.P,0.929,0.758,,78
Spital Limmattal G.3.3.P,,,,5
Spital Limmattal G.3.4.P,,,,3
Spital Limmattal G.4 Brustkrebs, , , , 
Spital Limmattal G.4.1.F,,,,136
Spital Limmattal G.5 Eingriffe an der Brust, , , , 
Spital Limmattal G.5.1.F,,,,99
Spital Limmattal G.5.2.F,,,,60
Spital Limmattal G.5.3.P,0.833,0.736,,50
Spital Limmattal H Erkrankungen der Harnwege und der m‰nnlichen Geschlechtsorgane, , , , 
Spital Limmattal H.1 Entfernung der Niere (Nephrektomie), , , , 
Spital Limmattal H.1.1.M,0.091,0.024,3.9,11
Spital Limmattal H.1.2.P,,,,5
Spital Limmattal H.1.3.M,,,,3
Spital Limmattal H.1.4.P,0,0.393,,0
Spital Limmattal H.1.5.P,,,,2
Spital Limmattal H.2 Nierensteine, , , , 
Spital Limmattal H.2.1.F,,,,162
Spital Limmattal H.2.2.P,0.636,0.481,,103
Spital Limmattal H.3 Eingriffe an der Harnblase, , , , 
Spital Limmattal H.3.1.F,,,,112
Spital Limmattal H.3.2.F,,,,115
Spital Limmattal H.3.3.F,,,,100
Spital Limmattal H.3.4.P,0.2,0.122,,20
Spital Limmattal H.3.5.M,,,,5
Spital Limmattal H.3.6.M,,,,0
Spital Limmattal H.4 Entfernung der Prostata durch Abtragung ¸ber die Harnrˆhre (Prostata≠TUR), , , , 
Spital Limmattal H.4.1.M,0.008,0.003,2.8,122
Spital Limmattal H.5 Prostatakarzinom, , , , 
Spital Limmattal H.5.1.F,,,,147
Spital Limmattal H.5.2.M,0,0.001,0,14
Spital Limmattal I Orthop‰dische und unfallchirurgische Krankheitsbilder, , , , 
"Spital Limmattal I.1 Gelenkersatz, Endoprothese", , , , 
Spital Limmattal I.1.1.M,0.008,0.003,2.6,125
Spital Limmattal I.1.2.M,,,,9
Spital Limmattal I.1.3.M,0,0.001,0,96
Spital Limmattal I.1.4.M,0,0.006,0,12
Spital Limmattal I.1.5.M,,,,0
Spital Limmattal I.1.6.M,0,0,,30
Spital Limmattal I.1.7.M,0.143,0.04,3.6,42
Spital Limmattal I.2 Operationen an der Wirbels‰ule, , , , 
Spital Limmattal I.2.1.F,,,,0
Spital Limmattal I.2.2.M,,,,0
Spital Limmattal I.3 H¸ftgelenknahe Frakturen, , , , 
Spital Limmattal I.3.1.M,0.178,0.04,4.5,45
Spital Limmattal I.3.2.M,,,,3
Spital Limmattal I.3.3.M,,,,6
Spital Limmattal I.3.4.M,0.182,0.018,10.2,11
Spital Limmattal I.3.5.M,0.091,0.037,2.4,11
Spital Limmattal I.3.6.M,,,,8
Spital Limmattal I.3.7.M,,,,6
Spital Limmattal I.3.8.M,0.023,0.034,0.7,44
"Spital Limmattal J Komplexe, heterogene Krankheitsbilder (Tracer f¸r Peer Review)", , , , 
Spital Limmattal J.1 Beatmung, , , , 
Spital Limmattal J.1.1.M,0.321,0.287,1.1,56
Spital Limmattal J.1.2.S,183.6,,,56
Spital Limmattal J.1.3.P,,,,6
Spital Limmattal J.2 Sepsis, , , , 
Spital Limmattal J.2.1.M,0.143,0.139,1,175
Spital Limmattal K Hautkrankheiten, , , , 
Spital Limmattal K.1 Hautkrankheiten, , , , 
Spital Limmattal K.1.1.F,,,,9
Spital Limmattal K.1.2.F,,,,5
Spital Limmattal K.1.3.F,,,,0
Spital Limmattal L Transplantationen, , , , 
Spital Limmattal L.1 Herztransplantationen, , , , 
Spital Limmattal L.1.1.F,,,,0
Spital Limmattal L.1.2.F,,,,0
Spital Limmattal L.1.3.F,,,,0
Spital Limmattal L.2 Lungentransplantationen, , , , 
Spital Limmattal L.2.1.F,,,,0
Spital Limmattal L.2.2.F,,,,0
Spital Limmattal L.3 Lebertransplantationen, , , , 
Spital Limmattal L.3.1.F,,,,0
Spital Limmattal L.3.2.F,,,,0
Spital Limmattal L.3.3.F,,,,0
Spital Limmattal L.3.4.F,,,,0
Spital Limmattal L.4 Pankreastransplantationen, , , , 
Spital Limmattal L.4.1.F,,,,0
Spital Limmattal L.5 Nierentransplantationen, , , , 
Spital Limmattal L.5.1.F,,,,0
Spital Limmattal L.5.2.F,,,,0
Spital Limmattal L.5.3.F,,,,0
Spital Limmattal L.5.4.F,,,,0
Spital Limmattal L.5.5.F,,,,0
Spital Limmattal L.6 Transplantation/Transfusionen von Stammzellen, , , , 
Spital Limmattal L.6.1.F,,,,0
Spital Limmattal L.6.2.F,,,,0
Spital Limmattal L.6.3.F,,,,0
Spital Limmattal L.6.4.F,,,,...
Spital Limmattal L.6.5.F,,,,...
Spital Limmattal L.6.6.F,,,,-
Spital Limmattal L.6.7.F,,,,-
Spital Limmattal Z Zusatzinformationen, , , , 
Spital Limmattal Z.1 Aufenthaltsdauer, , , , 
Spital Limmattal A.1.1.X,5,,,84
Spital Limmattal B.1.7.X,9.4,,,66
Spital Limmattal E.1.1.X,4.1,,,201
Spital Limmattal E.2.1.X,3.4,,,277
Spital Limmattal F.1.1.X,,,,5
Spital Limmattal G.3.1.X,3.5,,,84
Spital Limmattal H.4.1.X,6.4,,,122
Spital Limmattal I.1.1.X,8.8,,,125
Spital Limmattal I.1.3.X,8.7,,,96
Spital Limmattal Z.1.1.X,2.1,,,31
Institution Indikator,beobachtete Rate 2013,erwartete Rate 2013,SMR 2013,Fallzahl 2013
Zuger Kantonsspital AG A Erkrankungen des Herzens, , , , 
Zuger Kantonsspital AG A.1 Herzinfarkt, , , , 
Zuger Kantonsspital AG A.1.1.M,0.058,0.056,1,120
Zuger Kantonsspital AG A.1.2.M,,,,4
Zuger Kantonsspital AG A.1.3.M,0,0.022,0,44
Zuger Kantonsspital AG A.1.4.M,0.053,0.058,0.9,57
Zuger Kantonsspital AG A.1.5.M,0.267,0.159,1.7,15
Zuger Kantonsspital AG A.1.6.P,,,,2
Zuger Kantonsspital AG A.1.7.M,0.09,0.08,1.1,78
Zuger Kantonsspital AG A.1.8.M,0,0.029,0,15
Zuger Kantonsspital AG A.1.9.P,0,0.023,,0
Zuger Kantonsspital AG A.1.10.M,0.069,0.076,0.9,58
Zuger Kantonsspital AG A.1.11.M,0.033,0.038,0.9,61
Zuger Kantonsspital AG A.2 Herzinsuffizienz, , , , 
Zuger Kantonsspital AG A.2.1.M,0.09,0.08,1.1,122
Zuger Kantonsspital AG A.2.2.M,,,,0
Zuger Kantonsspital AG A.2.3.M,,,,8
Zuger Kantonsspital AG A.2.4.M,0.125,0.065,1.9,72
Zuger Kantonsspital AG A.2.5.M,0.048,0.116,0.4,42
Zuger Kantonsspital AG A.2.6.P,0.419,0.527,,13
Zuger Kantonsspital AG A.3 Herzkatheter, , , , 
Zuger Kantonsspital AG A.3.1.F,,,,6
Zuger Kantonsspital AG A.3.2.M,,,,2
Zuger Kantonsspital AG A.3.4.M,,,,3
Zuger Kantonsspital AG A.3.5.M,,,,0
Zuger Kantonsspital AG A.3.5.P,0,0.385,,0
Zuger Kantonsspital AG A.3.6.F,,,,0
Zuger Kantonsspital AG A.4 Herzrhythmusstˆrungen, , , , 
Zuger Kantonsspital AG A.4.1.F,,,,70
Zuger Kantonsspital AG A.5 Versorgung mit Schrittmacher oder implantierbarem Defibrillator, , , , 
Zuger Kantonsspital AG A.5.1.F,,,,21
Zuger Kantonsspital AG A.5.2.F,,,,0
Zuger Kantonsspital AG A.6 Ablative Therapie, , , , 
Zuger Kantonsspital AG A.6.1.F,,,,0
Zuger Kantonsspital AG A.6.2.F,,,,0
Zuger Kantonsspital AG A.7 Operationen am Herzen, , , , 
Zuger Kantonsspital AG A.7.1.F,,,,0
Zuger Kantonsspital AG A.7.2.F,,,,0
Zuger Kantonsspital AG A.7.3.F,,,,0
Zuger Kantonsspital AG A.7.4.F,,,,0
Zuger Kantonsspital AG A.7.5.F,,,,0
Zuger Kantonsspital AG A.7.6.F,,,,0
Zuger Kantonsspital AG A.7.7.M,,,,0
Zuger Kantonsspital AG A.7.8.M,,,,0
Zuger Kantonsspital AG A.7.9.M,,,,0
Zuger Kantonsspital AG A.7.10.M,,,,0
Zuger Kantonsspital AG A.7.11.M,,,,0
Zuger Kantonsspital AG A.7.12.M,,,,0
Zuger Kantonsspital AG A.7.13.M,,,,0
Zuger Kantonsspital AG A.7.14.M,,,,0
Zuger Kantonsspital AG A.7.15.M,,,,0
Zuger Kantonsspital AG A.7.16.M,,,,0
Zuger Kantonsspital AG A.7.17.M,,,,0
Zuger Kantonsspital AG A.7.18.P,,,,0
Zuger Kantonsspital AG A.7.19.M,,,,0
Zuger Kantonsspital AG A.7.20.M,,,,0
Zuger Kantonsspital AG A.7.21.P,,,,0
Zuger Kantonsspital AG A.7.22.P,,,,-
Zuger Kantonsspital AG B.1 Schlaganfall, , , , 
Zuger Kantonsspital AG B.1.1.M,0.102,0.106,1,108
Zuger Kantonsspital AG B.1.2.M,,,,3
Zuger Kantonsspital AG B.1.3.M,0.043,0.05,0.9,23
Zuger Kantonsspital AG B.1.4.M,0.083,0.099,0.8,60
Zuger Kantonsspital AG B.1.5.M,0.227,0.193,1.2,22
Zuger Kantonsspital AG B.1.6.P,0,0.241,,0
Zuger Kantonsspital AG B.1.7.M,0.069,0.063,1.1,29
Zuger Kantonsspital AG B.1.8.M,0.036,0.062,0.6,28
Zuger Kantonsspital AG B.1.9.M,,,,0
Zuger Kantonsspital AG B.1.9.P,0,0.087,,0
Zuger Kantonsspital AG B.1.10.M,0.3,0.254,1.2,20
Zuger Kantonsspital AG B.1.11.M,,,,4
Zuger Kantonsspital AG B.1.12.M,0.055,0.102,0.5,55
Zuger Kantonsspital AG B.1.12.P,0.509,0.075,,55
Zuger Kantonsspital AG B.1.13.M,,,,1
Zuger Kantonsspital AG B.2 Transitorisch isch‰mische Attacke (TIA), , , , 
Zuger Kantonsspital AG B.2.1.M,0,0.005,0,44
Zuger Kantonsspital AG B.2.2.P,0,0.138,,0
Zuger Kantonsspital AG C Geriatrische Fr¸hrehablitation, , , , 
Zuger Kantonsspital AG C.1 Geriatrische Fr¸hrehabilitation, , , , 
Zuger Kantonsspital AG C.1.1.F,,,,0
Zuger Kantonsspital AG C.1.2.P,,,,0
Zuger Kantonsspital AG C.1.3.S,,,,0
Zuger Kantonsspital AG D Erkrankungen der Lunge, , , , 
Zuger Kantonsspital AG D.1 Lungenentz¸ndung (Pneumonie), , , , 
Zuger Kantonsspital AG D.1.1.M,0.045,0.056,0.8,132
Zuger Kantonsspital AG D.1.2.M,,,,0
Zuger Kantonsspital AG D.1.3.M,,,,8
Zuger Kantonsspital AG D.1.4.M,0.05,0.029,1.7,20
Zuger Kantonsspital AG D.1.5.M,0.066,0.057,1.2,76
Zuger Kantonsspital AG D.1.6.M,0,0.087,0,28
Zuger Kantonsspital AG D.1.7.M,,,,0
Zuger Kantonsspital AG D.1.8.M,0.034,0.046,0.7,117
Zuger Kantonsspital AG D.2 Chronisch obstruktive Lungenkrankheit (COPD), , , , 
Zuger Kantonsspital AG D.2.1.M,0.047,0.047,1,43
Zuger Kantonsspital AG D.2.2.M,0.1,0.07,1.4,10
Zuger Kantonsspital AG D.2.3.M,0.071,0.037,1.9,14
Zuger Kantonsspital AG D.2.4.M,,,,6
Zuger Kantonsspital AG D.2.5.M,,,,3
Zuger Kantonsspital AG D.2.6.M,0,0.051,0,10
Zuger Kantonsspital AG D.2.6.P,0.233,0.267,,10
Zuger Kantonsspital AG D.3 Lungenkrebs, , , , 
Zuger Kantonsspital AG D.3.1.F,,,,85
Zuger Kantonsspital AG D.4 Operationen an der Lunge, , , , 
Zuger Kantonsspital AG D.4.1.M,0.045,0.024,1.9,22
Zuger Kantonsspital AG D.4.2.M,,,,2
Zuger Kantonsspital AG D.4.2.P,,,,2
Zuger Kantonsspital AG D.4.3.M,,,,9
Zuger Kantonsspital AG D.4.4.P,,,,1
Zuger Kantonsspital AG D.4.5.M,,,,5
