hospital_indicator,observed_rate_2018,expected_rate_2018,SMR_2018,number_of_cases_2018
"Insel Gruppe AG (nicht-universit‰r) B Erkrankungen des Nervensystems, Schlaganfall (Stroke)", , , , 
Insel Gruppe AG (nicht-universit‰r) B.1 Schlaganfall, , , , 
Insel Gruppe AG (nicht-universit‰r) B.1.1.M,0.035,0.082,0.4,736
Insel Gruppe AG (nicht-universit‰r) B.1.2.M,0,0.026,0,16
Insel Gruppe AG (nicht-universit‰r) B.1.3.M,0,0.038,0,131
Insel Gruppe AG (nicht-universit‰r) B.1.4.M,0.026,0.075,0.4,421
Insel Gruppe AG (nicht-universit‰r) B.1.5.M,0.089,0.142,0.6,168
"Insel Gruppe AG (nicht-universit‰r) B.1.19.P Anteil HD Schlaganfall mit Stroke Unit Behandlung (Alter >19), Direktaufnahmen",0,0.426,,0
"Insel Gruppe AG (nicht-universit‰r) B.1.20.P Anteil HD Schlaganfall mit Stroke Unit Behandlung (Alter >19), Zuverlegungen",,,,2
Insel Gruppe AG (nicht-universit‰r) B.1.7.M,0.028,0.056,0.5,647
Insel Gruppe AG (nicht-universit‰r) B.1.8.M,0.028,0.05,0.6,216
Insel Gruppe AG (nicht-universit‰r) B.1.13.M,0.028,0.064,0.4,431
Insel Gruppe AG (nicht-universit‰r) B.1.16.P,,,,9
Insel Gruppe AG (nicht-universit‰r) B.1.17.P,0.276,0.095,,119
Insel Gruppe AG (nicht-universit‰r) B.1.9.M,,,,0
Insel Gruppe AG (nicht-universit‰r) B.1.9.P,0,0.118,,0
Insel Gruppe AG (nicht-universit‰r) B.1.18.M,,,,0
Insel Gruppe AG (nicht-universit‰r) B.1.18.P,0,0.068,,0
Insel Gruppe AG (nicht-universit‰r) B.1.14.M,0.2,0.253,0.8,45
Insel Gruppe AG (nicht-universit‰r) B.1.14.P,0.07,0.068,,45
Insel Gruppe AG (nicht-universit‰r) B.1.10.M,0.148,0.239,0.6,54
Insel Gruppe AG (nicht-universit‰r) B.1.11.M,0,0.14,0,19
Insel Gruppe AG (nicht-universit‰r) B.1.12.M,0,0.056,0,16
Insel Gruppe AG (nicht-universit‰r) B.1.12.P,0.022,0.042,,16
Insel Gruppe AG (nicht-universit‰r) B.2 Transitorisch isch‰mische Attacke (TIA), , , , 
Insel Gruppe AG (nicht-universit‰r) B.2.1.M,0,0.003,0,73
Insel Gruppe AG (nicht-universit‰r) B.2.2.P,0,0.358,,0
Insel Gruppe AG (nicht-universit‰r) B.3 Bˆsartige Neubildungen des Gehirns oder der Hirnh‰ute, , , , 
Insel Gruppe AG (nicht-universit‰r) B.3.1.F,,,,19
Insel Gruppe AG (nicht-universit‰r) B.3.2.M,,,,0
Insel Gruppe AG (nicht-universit‰r) B.4 Epilepsie, , , , 
Insel Gruppe AG (nicht-universit‰r) B.4.1.F,,,,82
Insel Gruppe AG (nicht-universit‰r) B.4.2.F,,,,2
Insel Gruppe AG (nicht-universit‰r) B.5 Multiple Sklerose, , , , 
Insel Gruppe AG (nicht-universit‰r) B.5.1.F,,,,8
Insel Gruppe AG (nicht-universit‰r) C Altersmedizin, , , , 
Insel Gruppe AG (nicht-universit‰r) C.1 Geriatrische Fr¸hrehabilitation, , , , 
Insel Gruppe AG (nicht-universit‰r) C.1.1.F,,,,875
Insel Gruppe AG (nicht-universit‰r) C.1.2.P,0.947,0.71,,829
Insel Gruppe AG (nicht-universit‰r) C.1.3.S,48.7,,,829
Insel Gruppe AG (nicht-universit‰r) C.1.4.P,,,,4
Insel Gruppe AG (nicht-universit‰r) C.1.5.S,,,,4
Insel Gruppe AG (nicht-universit‰r) C.2 Mangelern‰hrung bei ƒlteren, , , , 
Insel Gruppe AG (nicht-universit‰r) C.2.1.P,0.019,0.021,,161
Insel Gruppe AG (nicht-universit‰r) C.2.2.P,0.137,0.098,,22
Insel Gruppe AG (nicht-universit‰r) D Erkrankungen der Lunge, , , , 
Insel Gruppe AG (nicht-universit‰r) D.1 Lungenentz¸ndung (Pneumonie), , , , 
Insel Gruppe AG (nicht-universit‰r) D.1.1.M,0.065,0.058,1.1,603
Insel Gruppe AG (nicht-universit‰r) D.1.2.M,,,,2
Insel Gruppe AG (nicht-universit‰r) D.1.3.M,0,0.004,0,39
Insel Gruppe AG (nicht-universit‰r) D.1.4.M,0.01,0.022,0.4,101
Insel Gruppe AG (nicht-universit‰r) D.1.5.M,0.047,0.052,0.9,279
Insel Gruppe AG (nicht-universit‰r) D.1.6.M,0.137,0.101,1.4,182
Insel Gruppe AG (nicht-universit‰r) D.1.7.M,,,,2
Insel Gruppe AG (nicht-universit‰r) D.1.8.M,0.053,0.04,1.3,436
Insel Gruppe AG (nicht-universit‰r) D.1.9.M,0,0,0,36
Insel Gruppe AG (nicht-universit‰r) D.1.10.M,0,0.009,0,83
Insel Gruppe AG (nicht-universit‰r) D.1.11.M,0.032,0.033,1,190
Insel Gruppe AG (nicht-universit‰r) D.1.12.M,0.134,0.083,1.6,127
Insel Gruppe AG (nicht-universit‰r) D.1.13.M,0.178,0.175,1,45
Insel Gruppe AG (nicht-universit‰r) D.2 Chronisch obstruktive Lungenkrankheit (COPD), , , , 
Insel Gruppe AG (nicht-universit‰r) D.2.1.M,0.038,0.038,1,209
Insel Gruppe AG (nicht-universit‰r) D.2.2.M,0.075,0.057,1.3,40
Insel Gruppe AG (nicht-universit‰r) D.2.3.M,0,0.032,0,69
Insel Gruppe AG (nicht-universit‰r) D.2.4.M,0.028,0.019,1.5,36
Insel Gruppe AG (nicht-universit‰r) D.2.5.M,,,,4
Insel Gruppe AG (nicht-universit‰r) D.2.6.M,0.067,0.036,1.8,60
Insel Gruppe AG (nicht-universit‰r) D.2.6.P,0.287,0.205,,60
Insel Gruppe AG (nicht-universit‰r) D.3 Lungenkrebs, , , , 
Insel Gruppe AG (nicht-universit‰r) D.3.1.F,,,,108
Insel Gruppe AG (nicht-universit‰r) D.4 Operationen an der Lunge, , , , 
Insel Gruppe AG (nicht-universit‰r) D.4.1.M,0,0.023,0,20
Insel Gruppe AG (nicht-universit‰r) D.4.2.M,,,,0
Insel Gruppe AG (nicht-universit‰r) D.4.2.P,0,0.046,,0
Insel Gruppe AG (nicht-universit‰r) D.4.3.M,0,0.025,0,13
Insel Gruppe AG (nicht-universit‰r) D.4.4.P,0,0.069,,0
Insel Gruppe AG (nicht-universit‰r) D.4.5.M,0.083,0.056,1.5,12
Insel Gruppe AG (nicht-universit‰r) E Erkrankungen der Bauchorgane, , , , 
Insel Gruppe AG (nicht-universit‰r) E.1 Entfernung der Gallenblase (Cholezystektomie), , , , 
Insel Gruppe AG (nicht-universit‰r) E.1.1.M,0.005,0.004,1.4,204
Insel Gruppe AG (nicht-universit‰r) E.1.2.P,0.951,0.969,,194
Insel Gruppe AG (nicht-universit‰r) E.2 Hernienoperationen, , , , 
Insel Gruppe AG (nicht-universit‰r) E.2.1.M,0.002,0.001,3.2,427
Insel Gruppe AG (nicht-universit‰r) E.2.2.M,0.083,0.082,1,12
Insel Gruppe AG (nicht-universit‰r) E.2.3.P,,,,2
Insel Gruppe AG (nicht-universit‰r) E.2.4.P,0.971,0.981,,297
Insel Gruppe AG (nicht-universit‰r) E.3 Eingriffe an der Schilddr¸se, , , , 
Insel Gruppe AG (nicht-universit‰r) E.3.1.F,,,,10
Insel Gruppe AG (nicht-universit‰r) E.3.2.P,0,0.003,,0
Insel Gruppe AG (nicht-universit‰r) E.3.4.F,,,,2
Insel Gruppe AG (nicht-universit‰r) E.3.5.F,,,,8
Insel Gruppe AG (nicht-universit‰r) E.3.3.F,,,,0
Insel Gruppe AG (nicht-universit‰r) E.4 Erkrankungen von Dickdarm und Enddarm, , , , 
Insel Gruppe AG (nicht-universit‰r) E.4.11.F,,,,75
Insel Gruppe AG (nicht-universit‰r) E.4.12.F,,,,95
Insel Gruppe AG (nicht-universit‰r) E.4.1.M,0.105,0.05,2.1,124
Insel Gruppe AG (nicht-universit‰r) E.4.2.M,0.04,0.03,1.3,25
Insel Gruppe AG (nicht-universit‰r) E.4.3.M,,,,3
Insel Gruppe AG (nicht-universit‰r) E.4.4.M,,,,3
Insel Gruppe AG (nicht-universit‰r) E.4.5.M,0,0,,11
Insel Gruppe AG (nicht-universit‰r) E.4.6.M,0,0.029,0,30
Insel Gruppe AG (nicht-universit‰r) E.4.7.M,,,,4
Insel Gruppe AG (nicht-universit‰r) E.4.13.M,,,,2
Insel Gruppe AG (nicht-universit‰r) E.4.8.M,0.2,0.096,2.1,45
Insel Gruppe AG (nicht-universit‰r) E.4.14.P,0,0.033,,0
Insel Gruppe AG (nicht-universit‰r) E.4.15.M,,,,5
Insel Gruppe AG (nicht-universit‰r) E.4.15.P,,,,5
Insel Gruppe AG (nicht-universit‰r) E.4.16.M,,,,1
Insel Gruppe AG (nicht-universit‰r) E.4.16.P,,,,1
Insel Gruppe AG (nicht-universit‰r) E.5 Erkrankungen des Magens, , , , 
Insel Gruppe AG (nicht-universit‰r) E.5.4.F,,,,12
Insel Gruppe AG (nicht-universit‰r) E.5.5.M,0.027,0.051,0.5,37
Insel Gruppe AG (nicht-universit‰r) E.5.1.F,,,,7
Insel Gruppe AG (nicht-universit‰r) E.5.2.M,,,,1
Insel Gruppe AG (nicht-universit‰r) E.5.3.M,,,,0
Insel Gruppe AG (nicht-universit‰r) E.5.6.M,,,,6
Insel Gruppe AG (nicht-universit‰r) E.6 Operationen am ÷sophagus, , , , 
Insel Gruppe AG (nicht-universit‰r) E.6.1.M,,,,0
Insel Gruppe AG (nicht-universit‰r) E.7 Operationen am Pankreas, , , , 
Insel Gruppe AG (nicht-universit‰r) E.7.1.M,,,,0
Insel Gruppe AG (nicht-universit‰r) E.7.2.M,,,,0
Insel Gruppe AG (nicht-universit‰r) E.8 Bariatrische Eingriffe, , , , 
Insel Gruppe AG (nicht-universit‰r) E.8.1.M,,,,4
Insel Gruppe AG (nicht-universit‰r) F Gef‰sserkrankungen, , , , 
Insel Gruppe AG (nicht-universit‰r) F.1 Eingriffe an den hirnversorgenden Arterien, , , , 
Insel Gruppe AG (nicht-universit‰r) F.1.1.M,,,,0
Insel Gruppe AG (nicht-universit‰r) F.1.2.M,,,,0
Insel Gruppe AG (nicht-universit‰r) F.1.3.F,,,,0
Insel Gruppe AG (nicht-universit‰r) F.1.4.F,,,,0
Insel Gruppe AG (nicht-universit‰r) F.2 Erkrankungen der Aorta, , , , 
Insel Gruppe AG (nicht-universit‰r) F.2.1.F,,,,0
Insel Gruppe AG (nicht-universit‰r) F.2.7.F,,,,0
Insel Gruppe AG (nicht-universit‰r) F.2.2.M,,,,0
Insel Gruppe AG (nicht-universit‰r) F.2.3.M,,,,0
Insel Gruppe AG (nicht-universit‰r) F.2.8.M,,,,0
Insel Gruppe AG (nicht-universit‰r) F.2.9.M,,,,0
Insel Gruppe AG (nicht-universit‰r) F.2.4.F,,,,0
Insel Gruppe AG (nicht-universit‰r) F.2.10.M,,,,0
Insel Gruppe AG (nicht-universit‰r) F.2.11.M,,,,0
Insel Gruppe AG (nicht-universit‰r) F.2.12.M,,,,0
Insel Gruppe AG (nicht-universit‰r) F.2.5.M,,,,4
Insel Gruppe AG (nicht-universit‰r) F.2.6.M,,,,0
Insel Gruppe AG (nicht-universit‰r) F.3 Operationen an Becken≠/Beinarterien, , , , 
Insel Gruppe AG (nicht-universit‰r) F.3.1.M,,,,0
Insel Gruppe AG (nicht-universit‰r) F.3.2.M,,,,0
Insel Gruppe AG (nicht-universit‰r) F.3.3.M,,,,0
Insel Gruppe AG (nicht-universit‰r) F.3.4.M,,,,0
Insel Gruppe AG (nicht-universit‰r) F.3.5.M,,,,0
Insel Gruppe AG (nicht-universit‰r) F.3.6.M,,,,0
Insel Gruppe AG (nicht-universit‰r) F.3.7.M,,,,0
Insel Gruppe AG (nicht-universit‰r) F.3.8.F,,,,0
Insel Gruppe AG (nicht-universit‰r) F.3.9.F,,,,0
Insel Gruppe AG (nicht-universit‰r) F.4 Amputationen, , , , 
Insel Gruppe AG (nicht-universit‰r) F.4.1.M,0.025,0.024,1,40
Insel Gruppe AG (nicht-universit‰r) F.4.2.M,,,,3
Insel Gruppe AG (nicht-universit‰r) F.5 Perkutan transluminale Gef‰ssinterventionen (PTA), , , , 
Insel Gruppe AG (nicht-universit‰r) F.5.1.F,,,,10
Insel Gruppe AG (nicht-universit‰r) F.5.4.F,,,,0
Insel Gruppe AG (nicht-universit‰r) F.5.5.F,,,,0
Insel Gruppe AG (nicht-universit‰r) F.5.6.F,,,,1
Insel Gruppe AG (nicht-universit‰r) F.5.7.F,,,,9
Insel Gruppe AG (nicht-universit‰r) F.5.2.F,,,,0
Insel Gruppe AG (nicht-universit‰r) F.5.3.F,,,,0
Insel Gruppe AG (nicht-universit‰r) F.6 Arteriovenˆser Shunt, , , , 
Insel Gruppe AG (nicht-universit‰r) F.6.1.F,,,,0
Insel Gruppe AG (nicht-universit‰r) G Geburtshilfe und Frauenheilkunde, , , , 
Insel Gruppe AG (nicht-universit‰r) G.1 Geburten, , , , 
Insel Gruppe AG (nicht-universit‰r) G.1.1.F,,,,415
Insel Gruppe AG (nicht-universit‰r) G.1.1.P,0,0,,0
Insel Gruppe AG (nicht-universit‰r) G.1.2.P,,,,5
Insel Gruppe AG (nicht-universit‰r) G.1.3.P,0.152,0.145,,36
Insel Gruppe AG (nicht-universit‰r) G.1.4.P,0.429,0.318,,178
Insel Gruppe AG (nicht-universit‰r) G.1.5.P,0.383,0.266,,142
Insel Gruppe AG (nicht-universit‰r) G.1.6.P,0.363,0.237,,97
Insel Gruppe AG (nicht-universit‰r) G.1.7.P,0.433,0.338,,45
Insel Gruppe AG (nicht-universit‰r) G.2 Neugeborene, , , , 
Insel Gruppe AG (nicht-universit‰r) G.2.1.F,,,,0
Insel Gruppe AG (nicht-universit‰r) G.2.2.F,,,,0
Insel Gruppe AG (nicht-universit‰r) G.2.3.F,,,,0
Insel Gruppe AG (nicht-universit‰r) G.2.4.F,,,,0
Insel Gruppe AG (nicht-universit‰r) G.2.5.F,,,,0
Insel Gruppe AG (nicht-universit‰r) G.2.6.F,,,,0
Insel Gruppe AG (nicht-universit‰r) G.2.7.F,,,,0
Insel Gruppe AG (nicht-universit‰r) G.2.8.F,,,,11
Insel Gruppe AG (nicht-universit‰r) G.2.9.F,,,,411
Insel Gruppe AG (nicht-universit‰r) G.3 Entfernung der Geb‰rmutter bei gutartigen Erkrankungen (Hysterektomie), , , , 
Insel Gruppe AG (nicht-universit‰r) G.3.1.M,0,0,0,47
Insel Gruppe AG (nicht-universit‰r) G.3.2.P,0.723,0.858,,34
Insel Gruppe AG (nicht-universit‰r) G.3.5.P,0.255,0.352,,12
Insel Gruppe AG (nicht-universit‰r) G.3.7.P,0.468,0.506,,22
Insel Gruppe AG (nicht-universit‰r) G.3.3.P,,,,1
Insel Gruppe AG (nicht-universit‰r) G.3.4.P,,,,3
Insel Gruppe AG (nicht-universit‰r) G.4 Bˆsartige Neubildungen der Brust und der weiblichen Geschlechtsorgane, , , , 
Insel Gruppe AG (nicht-universit‰r) G.4.1.F,,,,14
Insel Gruppe AG (nicht-universit‰r) G.4.2.F,,,,31
Insel Gruppe AG (nicht-universit‰r) G.4.3.F,,,,4
Insel Gruppe AG (nicht-universit‰r) G.4.4.M,,,,0
Insel Gruppe AG (nicht-universit‰r) G.4.5.F,,,,13
Insel Gruppe AG (nicht-universit‰r) G.4.6.M,,,,5
Insel Gruppe AG (nicht-universit‰r) G.5 Eingriffe an der Brust, , , , 
Insel Gruppe AG (nicht-universit‰r) G.5.1.F,,,,10
Insel Gruppe AG (nicht-universit‰r) G.5.2.F,,,,7
Insel Gruppe AG (nicht-universit‰r) G.5.3.P,,,,4
Insel Gruppe AG (nicht-universit‰r) G.6 Eingriffe am Beckenboden bei der Frau, , , , 
Insel Gruppe AG (nicht-universit‰r) G.6.1.F,,,,23
Insel Gruppe AG (nicht-universit‰r) G.6.2.F,,,,15
Insel Gruppe AG (nicht-universit‰r) G.6.3.F,,,,8
Insel Gruppe AG (nicht-universit‰r) G.6.4.F,,,,0
Insel Gruppe AG (nicht-universit‰r) H Erkrankungen der Harnwege und der m‰nnlichen Geschlechtsorgane, , , , 
Insel Gruppe AG (nicht-universit‰r) H.1 Entfernung der Niere (Nephrektomie), , , , 
Insel Gruppe AG (nicht-universit‰r) H.1.5.M,,,,0
Insel Gruppe AG (nicht-universit‰r) H.1.5.P,,,,0
Insel Gruppe AG (nicht-universit‰r) H.1.6.P,,,,0
Insel Gruppe AG (nicht-universit‰r) H.1.7.M,,,,0
Insel Gruppe AG (nicht-universit‰r) H.1.8.M,,,,0
Insel Gruppe AG (nicht-universit‰r) H.1.9.P,,,,0
Insel Gruppe AG (nicht-universit‰r) H.1.10.M,,,,0
Insel Gruppe AG (nicht-universit‰r) H.2 Nierensteine, , , , 
Insel Gruppe AG (nicht-universit‰r) H.2.1.F,,,,130
Insel Gruppe AG (nicht-universit‰r) H.2.2.P,,,,2
Insel Gruppe AG (nicht-universit‰r) H.3 Eingriffe an der Harnblase, , , , 
Insel Gruppe AG (nicht-universit‰r) H.3.1.F,,,,16
Insel Gruppe AG (nicht-universit‰r) H.3.2.F,,,,9
Insel Gruppe AG (nicht-universit‰r) H.3.3.F,,,,7
Insel Gruppe AG (nicht-universit‰r) H.3.4.P,,,,6
Insel Gruppe AG (nicht-universit‰r) H.3.5.M,,,,0
Insel Gruppe AG (nicht-universit‰r) H.3.6.M,,,,0
Insel Gruppe AG (nicht-universit‰r) H.4 Entfernung der Prostata durch Abtragung ¸ber die Harnrˆhre (Prostata≠TUR), , , , 
Insel Gruppe AG (nicht-universit‰r) H.4.2.P,0,0.031,,0
Insel Gruppe AG (nicht-universit‰r) H.4.3.M,0,0.001,0,28
Insel Gruppe AG (nicht-universit‰r) H.4.4.M,,,,3
Insel Gruppe AG (nicht-universit‰r) H.5 Prostatakarzinom, , , , 
Insel Gruppe AG (nicht-universit‰r) H.5.1.F,,,,8
Insel Gruppe AG (nicht-universit‰r) H.5.2.M,,,,0
"Insel Gruppe AG (nicht-universit‰r) I Erkrankungen von Knochen, Gelenken und Bindegewebe", , , , 
"Insel Gruppe AG (nicht-universit‰r) I.1 Gelenkersatz, Endoprothese", , , , 
Insel Gruppe AG (nicht-universit‰r) I.1.8.M,0,0,0,235
Insel Gruppe AG (nicht-universit‰r) I.1.9.M,0.027,0.041,0.7,75
Insel Gruppe AG (nicht-universit‰r) I.1.10.M,0.088,0.044,2,34
Insel Gruppe AG (nicht-universit‰r) I.1.11.P,,,,3
Insel Gruppe AG (nicht-universit‰r) I.1.12.M,0,0.002,0,15
Insel Gruppe AG (nicht-universit‰r) I.1.13.M,,,,1
Insel Gruppe AG (nicht-universit‰r) I.1.14.M,,,,7
Insel Gruppe AG (nicht-universit‰r) I.1.15.M,0,0,0,181
Insel Gruppe AG (nicht-universit‰r) I.1.16.M,,,,7
Insel Gruppe AG (nicht-universit‰r) I.1.17.P,,,,3
Insel Gruppe AG (nicht-universit‰r) I.1.18.M,0,0,,12
Insel Gruppe AG (nicht-universit‰r) I.1.19.M,,,,0
Insel Gruppe AG (nicht-universit‰r) I.1.20.M,,,,4
Insel Gruppe AG (nicht-universit‰r) I.1.21.M,,,,6
Insel Gruppe AG (nicht-universit‰r) I.1.22.M,,,,0
Insel Gruppe AG (nicht-universit‰r) I.2 Behandlungen/Operationen an der Wirbels‰ule und am R¸ckenmark, , , , 
Insel Gruppe AG (nicht-universit‰r) I.2.3.F,,,,519
Insel Gruppe AG (nicht-universit‰r) I.2.4.F,,,,38
Insel Gruppe AG (nicht-universit‰r) I.2.5.M,,,,0
"Insel Gruppe AG (nicht-universit‰r) I.2.6.M Versteifung der Wirbels‰ule oder Wirbelkˆrperersatz bei Trauma (inkl. komplexe Rekonstitutionen und OP am R¸ckenmark), Mortalit‰t",,,,9
Insel Gruppe AG (nicht-universit‰r) I.2.18.M,,,,3
Insel Gruppe AG (nicht-universit‰r) I.2.7.M,,,,2
Insel Gruppe AG (nicht-universit‰r) I.2.8.M,0,0,0,96
Insel Gruppe AG (nicht-universit‰r) I.2.9.M,0,0.001,0,34
Insel Gruppe AG (nicht-universit‰r) I.2.10.M,0,0.006,0,19
"Insel Gruppe AG (nicht-universit‰r) I.2.11.M Exzision von Bandscheibengewebe (ohne Tumor, Trauma, komplexe OP an Wirbels‰ule), Mortalit‰t",0,0,0,207
"Insel Gruppe AG (nicht-universit‰r) I.2.12.M Dekompression der Wirbels‰ule ohne weitere Eingriffe an der Wirbels‰ule, Mortalit‰t",0,0.001,0,57
Insel Gruppe AG (nicht-universit‰r) I.2.13.M,0,0.003,0,41
Insel Gruppe AG (nicht-universit‰r) I.2.14.M,0,0.009,0,51
Insel Gruppe AG (nicht-universit‰r) I.2.15.P,0,0.007,,0
Insel Gruppe AG (nicht-universit‰r) I.2.16.F,,,,30
Insel Gruppe AG (nicht-universit‰r) I.2.17.F,,,,194
Insel Gruppe AG (nicht-universit‰r) I.3 H¸ftgelenknahe Frakturen, , , , 
Insel Gruppe AG (nicht-universit‰r) I.3.1.M,0.027,0.039,0.7,187
Insel Gruppe AG (nicht-universit‰r) I.3.2.M,0,0,,11
Insel Gruppe AG (nicht-universit‰r) I.3.3.M,0,0.001,0,11
Insel Gruppe AG (nicht-universit‰r) I.3.4.M,0.086,0.017,5.2,35
Insel Gruppe AG (nicht-universit‰r) I.3.5.M,0.026,0.025,1.1,38
Insel Gruppe AG (nicht-universit‰r) I.3.6.M,0,0.046,0,53
Insel Gruppe AG (nicht-universit‰r) I.3.7.M,0.026,0.084,0.3,39
Insel Gruppe AG (nicht-universit‰r) I.3.8.M,0.026,0.038,0.7,195
"Insel Gruppe AG (nicht-universit‰r) I.4 Bˆsartige Neubildungen von Knochen, Gelenken und Bindegewebe", , , , 
Insel Gruppe AG (nicht-universit‰r) I.4.1.F,,,,5
"Insel Gruppe AG (nicht-universit‰r) J Komplexe, heterogene Krankheitsbilder (Tracer f¸r Peer Review)", , , , 
Insel Gruppe AG (nicht-universit‰r) J.1 Beatmung, , , , 
Insel Gruppe AG (nicht-universit‰r) J.1.1.M,0.278,0.318,0.9,90
Insel Gruppe AG (nicht-universit‰r) J.1.4.M,0.315,0.323,1,73
Insel Gruppe AG (nicht-universit‰r) J.1.5.M,0.5,0.334,1.5,30
Insel Gruppe AG (nicht-universit‰r) J.1.6.M,0.167,0.32,0.5,60
Insel Gruppe AG (nicht-universit‰r) J.1.2.S,125.7,,,90
Insel Gruppe AG (nicht-universit‰r) J.1.3.P,,,,7
Insel Gruppe AG (nicht-universit‰r) J.2 Sepsis, , , , 
Insel Gruppe AG (nicht-universit‰r) J.2.1.M,0.223,0.237,0.9,139
Insel Gruppe AG (nicht-universit‰r) J.2.2.M,0.226,0.244,0.9,137
Insel Gruppe AG (nicht-universit‰r) J.2.3.M,,,,2
Insel Gruppe AG (nicht-universit‰r) J.2.4.M,0.088,0.116,0.8,633
Insel Gruppe AG (nicht-universit‰r) J.2.5.M,0.394,0.402,1,33
Insel Gruppe AG (nicht-universit‰r) J.3 Nierenversagen bei Kontrastmitteleinsatz, , , , 
Insel Gruppe AG (nicht-universit‰r) J.3.1.P,0.057,0.072,,19
Insel Gruppe AG (nicht-universit‰r) K Hautkrankheiten, , , , 
Insel Gruppe AG (nicht-universit‰r) K.1 Hautkrankheiten, , , , 
Insel Gruppe AG (nicht-universit‰r) K.1.1.F,,,,2
Insel Gruppe AG (nicht-universit‰r) K.1.2.F,,,,8
Insel Gruppe AG (nicht-universit‰r) K.1.3.F,,,,1
Insel Gruppe AG (nicht-universit‰r) L Hochspezialisierte Medizin, , , , 
Insel Gruppe AG (nicht-universit‰r) L.1 Herztransplantationen, , , , 
Insel Gruppe AG (nicht-universit‰r) L.1.1.F,,,,0
Insel Gruppe AG (nicht-universit‰r) L.1.2.F,,,,0
Insel Gruppe AG (nicht-universit‰r) L.1.3.F,,,,0
Insel Gruppe AG (nicht-universit‰r) L.2 Lungentransplantationen, , , , 
Insel Gruppe AG (nicht-universit‰r) L.2.1.F,,,,0
Insel Gruppe AG (nicht-universit‰r) L.2.2.F,,,,0
Insel Gruppe AG (nicht-universit‰r) L.3 Lebertransplantationen, , , , 
Insel Gruppe AG (nicht-universit‰r) L.3.1.F,,,,0
Insel Gruppe AG (nicht-universit‰r) L.3.2.F,,,,0
Insel Gruppe AG (nicht-universit‰r) L.3.3.F,,,,0
Insel Gruppe AG (nicht-universit‰r) L.3.4.F,,,,0
Insel Gruppe AG (nicht-universit‰r) L.4 Pankreastransplantationen, , , , 
Insel Gruppe AG (nicht-universit‰r) L.4.1.F,,,,0
Insel Gruppe AG (nicht-universit‰r) L.5 Nierentransplantationen, , , , 
Insel Gruppe AG (nicht-universit‰r) L.5.1.F,,,,0
Insel Gruppe AG (nicht-universit‰r) L.5.2.F,,,,0
Insel Gruppe AG (nicht-universit‰r) L.5.3.F,,,,0
Insel Gruppe AG (nicht-universit‰r) L.5.4.F,,,,0
Insel Gruppe AG (nicht-universit‰r) L.5.5.F,,,,0
Insel Gruppe AG (nicht-universit‰r) L.5.6.F,,,,0
Insel Gruppe AG (nicht-universit‰r) L.6 Transplantation/Transfusionen von Stammzellen, , , , 
Insel Gruppe AG (nicht-universit‰r) L.6.1.F,,,,0
Insel Gruppe AG (nicht-universit‰r) L.6.2.F,,,,0
Insel Gruppe AG (nicht-universit‰r) L.6.3.F,,,,0
Insel Gruppe AG (nicht-universit‰r) L.6.4.F,,,,0
Insel Gruppe AG (nicht-universit‰r) L.6.5.F,,,,0
Insel Gruppe AG (nicht-universit‰r) L.6.8.F,,,,0
Insel Gruppe AG (nicht-universit‰r) L.7 Hypertherme Chemotherapie, , , , 
Insel Gruppe AG (nicht-universit‰r) L.7.1.F Hypertherme intraperitoneale Chemotherapie [HIPEC],,,,0
Insel Gruppe AG (nicht-universit‰r) L.7.2.F Hypertherme intrathorakale Chemotherapie [HITOC],,,,0
Insel Gruppe AG (nicht-universit‰r) Z Zusatzinformationen, , , , 
Insel Gruppe AG (nicht-universit‰r) Z.1 Aufenthaltsdauer, , , , 
Insel Gruppe AG (nicht-universit‰r) A.1.12.X,4.7,,,194
Insel Gruppe AG (nicht-universit‰r) B.1.15.X,18.9,,,519
Insel Gruppe AG (nicht-universit‰r) E.1.1.X,3.9,,,204
Insel Gruppe AG (nicht-universit‰r) E.2.1.X,2.3,,,427
Insel Gruppe AG (nicht-universit‰r) F.1.5.X,,,,0
Insel Gruppe AG (nicht-universit‰r) G.3.1.X,3.6,,,47
Insel Gruppe AG (nicht-universit‰r) H.4.5.X,2.5,,,31
Insel Gruppe AG (nicht-universit‰r) I.1.23.X,5.6,,,232
Insel Gruppe AG (nicht-universit‰r) I.1.24.X,6.8,,,179
Insel Gruppe AG (nicht-universit‰r) Z.1.1.X,2.1,,,29
Insel Gruppe AG (nicht-universit‰r) Z.2 Verlegungsraten, , , , 
Insel Gruppe AG (nicht-universit‰r) A.1.1.V,0.218,0.269,,42
Insel Gruppe AG (nicht-universit‰r) A.2.1.V,0.04,0.056,,18
Insel Gruppe AG (nicht-universit‰r) A.3.2.V,,,,3
Insel Gruppe AG (nicht-universit‰r) A.3.4.V,0.129,0.069,,11
Insel Gruppe AG (nicht-universit‰r) A.7.7.V,,,,0
Insel Gruppe AG (nicht-universit‰r) A.7.11.V,,,,0
Insel Gruppe AG (nicht-universit‰r) A.7.12.V,,,,0
Insel Gruppe AG (nicht-universit‰r) B.1.1.V,0.087,0.18,,62
Insel Gruppe AG (nicht-universit‰r) B.1.7.V,0.064,0.144,,40
Insel Gruppe AG (nicht-universit‰r) D.1.8.V,,,,6
Insel Gruppe AG (nicht-universit‰r) D.2.1.V,,,,5
