institution;indicator;taux observE 2008;taux attendu 2008;SMR 2008;nombre de cas 2008;taux observE 2009;taux attendu 2009;SMR 2009;nombre de cas 2009
HÙpital du Valais ≠ Centre Hospitalier du Centre du Valais (CHCVs) Soins aigus;H.3.4.P RTU en cas de tumeur maligne avec instillation de mEdicaments chimiothErapeutiques dans la vessie pourcentage;...;...;NaN;...;0;0.04;NaN;0
HÙpital du Valais ≠ Centre Hospitalier du Centre du Valais (CHCVs) Soins aigus;H.3.5.M Ablation de la vessie (cystectomie) mortalitE;0;0.01;0;15;NaN;NaN;NaN;<10
HÙpital du Valais ≠ Centre Hospitalier du Centre du Valais (CHCVs) Soins aigus;H.4 REsection prostatique transurEtrale (TURP); ; ; ; ; ; ; ; 
HÙpital du Valais ≠ Centre Hospitalier du Centre du Valais (CHCVs) Soins aigus;H.4.1.M RTU de prostate mortalitE;0;0.002;0;220;0;0.003;0;184
HÙpital du Valais ≠ Centre Hospitalier du Centre du Valais (CHCVs) Soins aigus;H.5 Carcinome de la prostate; ; ; ; ; ; ; ; 
HÙpital du Valais ≠ Centre Hospitalier du Centre du Valais (CHCVs) Soins aigus;H.5.1.F Carcinome de la prostate (DP ou DS);NaN;NaN;NaN;198;NaN;NaN;NaN;160
HÙpital du Valais ≠ Centre Hospitalier du Centre du Valais (CHCVs) Soins aigus;H.5.2.M ProstatovEsiculectomie radicale mortalitE;0;0.001;0;61;0;0.003;0;52
HÙpital du Valais ≠ Centre Hospitalier du Centre du Valais (CHCVs) Soins aigus;I Affections orthopEdiques et traumatologiques; ; ; ; ; ; ; ; 
HÙpital du Valais ≠ Centre Hospitalier du Centre du Valais (CHCVs) Soins aigus;I.1 Remplacement de l'articulation endoprothËse totale (EPT); ; ; ; ; ; ; ; 
HÙpital du Valais ≠ Centre Hospitalier du Centre du Valais (CHCVs) Soins aigus;I.1.1.M PremiËre implantation d'EPT de hanche (pas en cas de fracture) mortalitE;0;0.002;0;156;0;0.001;0;157
HÙpital du Valais ≠ Centre Hospitalier du Centre du Valais (CHCVs) Soins aigus;I.1.2.M Changement d'EPT de hanche et changement de composants mortalitE;0;0.01;0;27;0.043;0.014;3.2;23
HÙpital du Valais ≠ Centre Hospitalier du Centre du Valais (CHCVs) Soins aigus;I.1.3.M PremiËre implantation d'EPT de genou mortalitE;0;0;0;87;0;0.002;0;58
HÙpital du Valais ≠ Centre Hospitalier du Centre du Valais (CHCVs) Soins aigus;I.1.4.M Changement d'EPT de genou mortalitE;0;0.001;0;12;NaN;NaN;NaN;<10
HÙpital du Valais ≠ Centre Hospitalier du Centre du Valais (CHCVs) Soins aigus;I.1.5.M EPT de hanche ou de genou aprËs chirurgie tumorale mortalitE;NaN;NaN;NaN;0;NaN;NaN;NaN;0
HÙpital du Valais ≠ Centre Hospitalier du Centre du Valais (CHCVs) Soins aigus;I.2 OpErations de la colonne vertEbrale; ; ; ; ; ; ; ; 
HÙpital du Valais ≠ Centre Hospitalier du Centre du Valais (CHCVs) Soins aigus;I.2.1.F Total des OP de la colonne vertEbrale;NaN;NaN;NaN;429;NaN;NaN;NaN;401
HÙpital du Valais ≠ Centre Hospitalier du Centre du Valais (CHCVs) Soins aigus;I.2.2.M Discectomie (sans accident tumeur OP complexe de la colonne vertEbrale) mortalitE;0;0;0;237;0;0;0;236
HÙpital du Valais ≠ Centre Hospitalier du Centre du Valais (CHCVs) Soins aigus;I.3 Fractures mEtaphysaires de la hanche; ; ; ; ; ; ; ; 
HÙpital du Valais ≠ Centre Hospitalier du Centre du Valais (CHCVs) Soins aigus;I.3.1.M Fractures du col du fEmur (‚ge >19) mortalitE;0.028;0.044;0.6;141;0.044;0.039;1.1;137
HÙpital du Valais ≠ Centre Hospitalier du Centre du Valais (CHCVs) Soins aigus;I.3.2.M Fractures du col du fEmur ‚ge 20-59 mortalitE;0;0;NaN;20;0;0.009;0;23
HÙpital du Valais ≠ Centre Hospitalier du Centre du Valais (CHCVs) Soins aigus;I.3.3.M Fractures du col du fEmur ‚ge 60-69 mortalitE;0;0.019;0;19;0;0.017;0;23
HÙpital du Valais ≠ Centre Hospitalier du Centre du Valais (CHCVs) Soins aigus;I.3.4.M Fractures du col du fEmur ‚ge 70-79 mortalitE;0.087;0.031;2.8;23;0.077;0.025;3.1;26
HÙpital du Valais ≠ Centre Hospitalier du Centre du Valais (CHCVs) Soins aigus;I.3.5.M Fractures du col du fEmur ‚ge 80-84 mortalitE;0.065;0.041;1.6;31;0.083;0.039;2.1;24
HÙpital du Valais ≠ Centre Hospitalier du Centre du Valais (CHCVs) Soins aigus;I.3.6.M Fractures du col du fEmur ‚ge 85-89 mortalitE;0;0.064;0;27;0.077;0.063;1.2;26
HÙpital du Valais ≠ Centre Hospitalier du Centre du Valais (CHCVs) Soins aigus;I.3.7.M Fractures du col du fEmur ‚ge >89 mortalitE;0;0.103;0;21;0;0.097;0;15
HÙpital du Valais ≠ Centre Hospitalier du Centre du Valais (CHCVs) Soins aigus;I.3.8.M Fracture du trochanter (‚ge >19) mortalitE;0.022;0.037;0.6;91;0.017;0.031;0.6;115
HÙpital du Valais ≠ Centre Hospitalier du Centre du Valais (CHCVs) Soins aigus;J Affections complexes hEtErogËnes (indicateur pour peer review); ; ; ; ; ; ; ; 
HÙpital du Valais ≠ Centre Hospitalier du Centre du Valais (CHCVs) Soins aigus;J.1 Respiration artificielle; ; ; ; ; ; ; ; 
HÙpital du Valais ≠ Centre Hospitalier du Centre du Valais (CHCVs) Soins aigus;J.1.1.M Cas de respiration artificielle >95 h (‡ líexclusion des nouveau≠nEs) mortalitE;0.371;0.298;1.2;70;0.41;0.333;1.2;78
HÙpital du Valais ≠ Centre Hospitalier du Centre du Valais (CHCVs) Soins aigus;J.2 Etats septiques; ; ; ; ; ; ; ; 
HÙpital du Valais ≠ Centre Hospitalier du Centre du Valais (CHCVs) Soins aigus;J.2.1.M DP Etats septiques mortalitE;0.159;0.181;0.9;107;0.174;0.183;1;149
Institution;Indikator;beobachtete Rate 2008;erwartete Rate 2008;SMR 2008;Fallzahl 2008;beobachtete Rate 2009;erwartete Rate 2009;SMR 2009;Fallzahl 2009
Kantonsspital Baden AG;A Erkrankungen des Herzens; ; ; ; ; ; ; ; 
Kantonsspital Baden AG;A.1 Herzinfarkt; ; ; ; ; ; ; ; 
Kantonsspital Baden AG;A.1.1.M HD Herzinfarkt (Alter >19) Mortalit‰t;0.045;0.08;0.6;376;0.111;0.079;1.4;316
Kantonsspital Baden AG;A.1.2.M HD Herzinfarkt Alter 20-44 Mortalit‰t;0;0.012;0;14;0;0.008;0;15
Kantonsspital Baden AG;A.1.3.M HD Herzinfarkt Alter 45-64 Mortalit‰t;0.032;0.026;1.2;126;0.029;0.021;1.4;103
Kantonsspital Baden AG;A.1.4.M HD Herzinfarkt Alter 65-84 Mortalit‰t;0.033;0.083;0.4;183;0.132;0.082;1.6;151
Kantonsspital Baden AG;A.1.5.M HD Herzinfarkt Alter >84 Mortalit‰t;0.132;0.214;0.6;53;0.255;0.22;1.2;47
Kantonsspital Baden AG;A.1.6.P Anteil HD Herzinfarkt (Alter >19) mit LHK oder OP an Koronargef‰ssen;0.306;0.515;NaN;115;0.212;0.522;NaN;67
Kantonsspital Baden AG;A.1.7.M HD Herzinfarkt (Alter >19) Direktaufnahmen nicht weiter verlegt Mortalit‰t;0.06;0.117;0.5;284;0.154;0.135;1.1;208
Kantonsspital Baden AG;A.1.8.M HD Herzinfarkt (Alter >19) Zuverlegungen Mortalit‰t;NaN;NaN;NaN;0;0.065;0.029;2.3;46
Kantonsspital Baden AG;A.1.9.P Anteil akute Infarktformen n.n.bez. (Alter >19);NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Kantonsspital Baden AG;A.1.10.M Transmuraler Herzinfarkt (Alter >19) Mortalit‰t;0.028;0.06;0.5;142;0.1;0.072;1.4;130
Kantonsspital Baden AG;A.1.11.M Nichttransmuraler Infarkt/NSTEMI (Alter >19) Mortalit‰t;0.056;0.059;1;232;0.116;0.063;1.8;181
Kantonsspital Baden AG;A.2 Herzinsuffizienz; ; ; ; ; ; ; ; 
Kantonsspital Baden AG;A.2.1.M HD Herzinsuffizienz (Alter >19) Mortalit‰t;0.078;0.089;0.9;217;0.09;0.083;1.1;277
Kantonsspital Baden AG;A.2.2.M HD Herzinsuffizienz Alter 20-44 Mortalit‰t;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Kantonsspital Baden AG;A.2.3.M HD Herzinsuffizienz Alter 45-64 Mortalit‰t;0;0.039;0;27;0.033;0.032;1.1;30
Kantonsspital Baden AG;A.2.4.M HD Herzinsuffizienz Alter 65-84 Mortalit‰t;0.078;0.077;1;116;0.08;0.072;1.1;162
Kantonsspital Baden AG;A.2.5.M HD Herzinsuffizienz Alter >84 Mortalit‰t;0.11;0.125;0.9;73;0.133;0.124;1.1;83
Kantonsspital Baden AG;A.3 Linksherzkatheter (LHK); ; ; ; ; ; ; ; 
Kantonsspital Baden AG;A.3.1.F F‰lle mit LHK mit Koronardiagnostik/≠intervention insgesamt;NaN;NaN;NaN;283;NaN;NaN;NaN;222
Kantonsspital Baden AG;A.3.2.M F‰lle mit LHK bei Herzinfarkt (Alter >19) ohne OP am Herzen Mortalit‰t;0;0.031;0;115;0;0.029;0;67
Kantonsspital Baden AG;A.3.3.M F‰lle mit LHK ohne Herzinfarkt mit komplizierender Diagnose (Alter >19) Mortalit‰t;0;0.076;0;11;0;0.085;0;13
Kantonsspital Baden AG;A.3.4.M F‰lle mit LHK ohne Herzinfarkt ohne komplizierende Diagnose (Alter >19) Mortalit‰t;0;0.005;0;157;0.007;0.005;1.5;142
Kantonsspital Baden AG;A.3.5.P Anteil therapeutische Katheter ohne Herzinfarkt ohne komplizierende Diagnose (Alter >19);0.248;0.382;NaN;39;0.225;0.377;NaN;32
Kantonsspital Baden AG;A.3.6.F F‰lle mit LHK bei Kindern und Jugendlichen (Alter <20);NaN;NaN;NaN;0;NaN;NaN;NaN;0
Kantonsspital Baden AG;A.4 Herzrhythmusstˆrungen; ; ; ; ; ; ; ; 
Kantonsspital Baden AG;A.4.1.F HD Herzrhythmusstˆrungen;NaN;NaN;NaN;146;NaN;NaN;NaN;144
Kantonsspital Baden AG;A.5 Versorgung mit Schrittmacher oder implantierbarem Defibrillator; ; ; ; ; ; ; ; 
Kantonsspital Baden AG;A.5.1.F Schrittmacherversorgung (Implantationen und Wechsel inkl. Defibrillatoren);NaN;NaN;NaN;87;NaN;NaN;NaN;83
Kantonsspital Baden AG;A.5.2.F Implantation oder Wechsel eines Defibrillators;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Kantonsspital Baden AG;A.6 Ablative Therapie; ; ; ; ; ; ; ; 
Kantonsspital Baden AG;A.6.1.F Kathetergest¸tzte ablative Therapie;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Kantonsspital Baden AG;A.6.2.F Chirurgisch ablative Therapie;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Kantonsspital Baden AG;A.7 Operationen am Herzen; ; ; ; ; ; ; ; 
Kantonsspital Baden AG;A.7.1.F OP am Herzen insgesamt;NaN;NaN;NaN;0;NaN;NaN;NaN;<10
Kantonsspital Baden AG;A.7.2.F OP an Herzklappen;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Kantonsspital Baden AG;A.7.3.F OP an Koronargef‰ssen;NaN;NaN;NaN;0;NaN;NaN;NaN;<10
Kantonsspital Baden AG;A.7.4.F Andere OP am Herzen;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Kantonsspital Baden AG;A.7.5.F Kombinierte OP am Herzen;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Kantonsspital Baden AG;A.7.6.F OP am Herzen bei Kindern und Jugendlichen  (Alter <20);NaN;NaN;NaN;0;NaN;NaN;NaN;0
Kantonsspital Baden AG;A.7.7.M Isolierter offener Aortenklappenersatz ohne weitere OP am Herzen Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Kantonsspital Baden AG;A.7.11.M OP nur an Koronargef‰ssen bei Herzinfarkt (Alter >19) Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Kantonsspital Baden AG;A.7.12.M OP nur an Koronargef‰ssen ohne Herzinfarkt (Alter >19) Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;<10
Kantonsspital Baden AG;A.7.13.M OP nur an Koronargef‰ssen ohne Herzinfarkt Alter 20-49 Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Kantonsspital Baden AG;A.7.14.M OP nur an Koronargef‰ssen ohne Herzinfarkt Alter 50-59 Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Kantonsspital Baden AG;A.7.15.M OP nur an Koronargef‰ssen ohne Herzinfarkt Alter 60-69 Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;<10
Kantonsspital Baden AG;A.7.16.M OP nur an Koronargef‰ssen ohne Herzinfarkt Alter 70-79 Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Kantonsspital Baden AG;A.7.17.M OP nur an Koronargef‰ssen ohne Herzinfarkt Alter >79 Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Kantonsspital Baden AG;A.7.18.P Anteil Beatmungsf‰lle >95 h bei OP nur an Koronargef‰ssen ohne Herzinfarkt (Alter >19);NaN;NaN;NaN;0;NaN;NaN;NaN;<10
Kantonsspital Baden AG;B.1 Schlaganfall; ; ; ; ; ; ; ; 
Kantonsspital Baden AG;B.1.1.M HD Schlaganfall alle Formen (Alter >19) Mortalit‰t;0.086;0.129;0.7;245;0.079;0.124;0.6;240
Kantonsspital Baden AG;B.1.2.M HD Schlaganfall alle Formen Alter 20-44 Mortalit‰t;0;0.064;0;13;NaN;NaN;NaN;<10
Kantonsspital Baden AG;B.1.3.M HD Schlaganfall alle Formen Alter 45-64 Mortalit‰t;0.023;0.064;0.4;43;0;0.061;0;40
Kantonsspital Baden AG;B.1.4.M HD Schlaganfall alle Formen Alter 65-84 Mortalit‰t;0.072;0.127;0.6;153;0.086;0.115;0.7;152
Kantonsspital Baden AG;B.1.5.M HD Schlaganfall alle Formen Alter >84 Mortalit‰t;0.25;0.24;1;36;0.143;0.227;0.6;42
Kantonsspital Baden AG;B.1.6.P Anteil Schlaganf‰lle mit Stroke Unit Behandlung (Alter >19);...;...;NaN;...;0;0.079;NaN;0
Kantonsspital Baden AG;B.1.7.M Hirninfarkt (ICD≠10 I63 Alter >19) Mortalit‰t;0.061;0.082;0.7;180;0.066;0.085;0.8;196
Kantonsspital Baden AG;B.1.8.M Hirninfarkt (ICD≠10 I63 Alter >19) Direktaufnahmen Mortalit‰t;0.061;0.083;0.7;180;0.069;0.081;0.9;188
Kantonsspital Baden AG;B.1.9.P Anteil Hirninfarkt (ICD≠10 I63 Alter >19) mit systemischer Thrombolyse;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Kantonsspital Baden AG;B.1.9.M Hirninfarkt (ICD≠10 I63 Alter >19) mit systemischer Thrombolyse Mortalit‰t;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Kantonsspital Baden AG;B.1.10.M Intrazerebrale Blutung (ICD≠10 I61 Alter >19) Mortalit‰t;0.205;0.351;0.6;39;0.185;0.283;0.7;27
Kantonsspital Baden AG;B.1.11.M Subarachnoidalblutung (ICD≠10 I60 Alter >19) Mortalit‰t;NaN;NaN;NaN;<10;0;0.179;0;10
Kantonsspital Baden AG;B.1.12.P Anteil Schlaganfall n.n.bez. (ICD≠10 I64 Alter >19);0.069;0.157;NaN;17;NaN;NaN;NaN;<10
Kantonsspital Baden AG;B.1.12.M Schlaganfall n.n.bez. (ICD≠10 I64 Alter >19) Mortalit‰t;0.059;0.103;0.6;17;NaN;NaN;NaN;<10
Kantonsspital Baden AG;B.2 Transitorisch isch‰mische Attacke (TIA); ; ; ; ; ; ; ; 
Kantonsspital Baden AG;B.2.1.M TIA Mortalit‰t;0;0.003;0;75;0;0.001;0;58
Kantonsspital Baden AG;B.2.2.P Anteil TIA mit Stroke Unit Behandlung;...;...;NaN;...;0;0.005;NaN;0
Kantonsspital Baden AG;C Geriatrische Fr¸hrehablitation; ; ; ; ; ; ; ; 
Kantonsspital Baden AG;C.1 Geriatrische Fr¸hrehabilitation; ; ; ; ; ; ; ; 
Kantonsspital Baden AG;C.1.1.F Geriatrische Fr¸hrehabilitation;NaN;NaN;NaN;...;NaN;NaN;NaN;0
Kantonsspital Baden AG;D Erkrankungen der Lunge; ; ; ; ; ; ; ; 
Kantonsspital Baden AG;D.1 Lungenentz¸ndung (Pneumonie); ; ; ; ; ; ; ; 
Kantonsspital Baden AG;D.1.1.M HD Pneumonie Mortalit‰t;0.057;0.054;1;299;0.048;0.054;0.9;312
Kantonsspital Baden AG;D.1.2.M HD Pneumonie Alter <20 Mortalit‰t;0;0.001;0;51;0;0.003;0;52
Kantonsspital Baden AG;D.1.3.M HD Pneumonie Alter 20-44 Mortalit‰t;0;0.013;0;23;0;0.008;0;19
Kantonsspital Baden AG;D.1.4.M HD Pneumonie Alter 45-64 Mortalit‰t;0.055;0.043;1.3;55;0.063;0.032;2;63
Kantonsspital Baden AG;D.1.5.M HD Pneumonie Alter 65-84 Mortalit‰t;0.067;0.07;1;134;0.053;0.066;0.8;132
Kantonsspital Baden AG;D.1.6.M HD Pneumonie Alter >84 Mortalit‰t;0.139;0.115;1.2;36;0.087;0.127;0.7;46
Kantonsspital Baden AG;D.1.7.M HD Pneumonie Alter 1-19 ohne Tumor oder Mukoviszidose Direktaufnahmen Mortalit‰t;0;0.002;0;45;0;0.004;0;41
Kantonsspital Baden AG;D.1.8.M HD Pneumonie Alter >19 ohne Tumor oder Mukoviszidose Direktaufnahmen Mortalit‰t;0.046;0.049;0.9;218;0.044;0.052;0.8;226
Kantonsspital Baden AG;D.2 Chronisch obstruktive Lungenkrankheit (COPD); ; ; ; ; ; ; ; 
Kantonsspital Baden AG;D.2.1.M COPD (Alter >19) Mortalit‰t;0.017;0.041;0.4;58;0.015;0.035;0.4;68
Kantonsspital Baden AG;D.2.2.M COPD (Alter >19) mit FEV1 <35% Mortalit‰t;...;...;...;...;0.05;0.07;0.7;20
Kantonsspital Baden AG;D.2.3.M COPD (Alter >19) mit FEV1 35-49% Mortalit‰t;...;...;...;...;0;0.015;0;14
Kantonsspital Baden AG;D.2.4.M COPD (Alter >19) mit FEV1 50-69% Mortalit‰t;...;...;...;...;0;0.016;0;10
Kantonsspital Baden AG;D.2.5.M COPD (Alter >19) mit FEV1 >69% Mortalit‰t;...;...;...;...;NaN;NaN;NaN;<10
Kantonsspital Baden AG;D.2.6.P Anteil COPD (Alter >19) mit FEV1 n.n.bez.;...;...;NaN;...;0.338;0.335;NaN;23
Kantonsspital Baden AG;D.2.6.M COPD (Alter >19) mit FEV1 n.n.bez. Mortalit‰t;...;...;...;...;0;0.045;0;23
Kantonsspital Baden AG;D.3 Lungenkrebs; ; ; ; ; ; ; ; 
Kantonsspital Baden AG;D.3.1.F Station‰re Behandlungen bei Lungenkrebs;NaN;NaN;NaN;159;NaN;NaN;NaN;225
Kantonsspital Baden AG;D.4 Operationen an der Lunge; ; ; ; ; ; ; ; 
Kantonsspital Baden AG;D.4.1.M Grˆssere Resektionen von Lunge oder Bronchien insgesamt Mortalit‰t;0;0.023;0;17;0;0.017;0;20
Kantonsspital Baden AG;D.4.2.P Anteil Pneumonektomien bei Bronchialkarzinom;0;0.136;NaN;0;0;0.091;NaN;0
Kantonsspital Baden AG;D.4.2.M Pneumonektomie bei Bronchialkarzinom Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Kantonsspital Baden AG;D.4.3.M Teilresektion der Lunge bei Bronchialkarzinom Mortalit‰t;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Kantonsspital Baden AG;E Operationen an Bauchorganen und Schilddr¸se (Viszeralchirurgie); ; ; ; ; ; ; ; 
Kantonsspital Baden AG;E.1 Entfernung der Gallenblase (Cholezystektomie); ; ; ; ; ; ; ; 
Kantonsspital Baden AG;E.1.1.M Cholezystektomie bei Gallensteinen und Cholezystitis ohne Tumor Mortalit‰t;0.004;0.003;1.2;281;0;0.003;0;256
Kantonsspital Baden AG;E.1.2.P Anteil laparoskopische OP bei Cholezystektomie bei Gallensteinen und Cholezystitis ohne Tumor;0.918;0.92;NaN;258;0.945;0.931;NaN;242
Kantonsspital Baden AG;E.2 Hernienoperationen; ; ; ; ; ; ; ; 
Kantonsspital Baden AG;E.2.1.M Herniotomie ohne OP am Darm Mortalit‰t;0.003;0.001;2.7;376;0;0.001;0;417
Kantonsspital Baden AG;E.2.2.M Herniotomie mit OP am Darm Mortalit‰t;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Kantonsspital Baden AG;E.3 Eingriffe an der Schilddr¸se; ; ; ; ; ; ; ; 
Kantonsspital Baden AG;E.3.1.F Resektion der Schilddr¸se;NaN;NaN;NaN;42;NaN;NaN;NaN;57
Kantonsspital Baden AG;E.3.2.P Anteil Beatmungsf‰lle >95 h bei Resektion der Schilddr¸se;0;0.002;NaN;0;0;0.003;NaN;0
Kantonsspital Baden AG;E.3.3.F Radiojodtherapie;NaN;NaN;NaN;...;NaN;NaN;NaN;<10
Kantonsspital Baden AG;E.4 Grosse Operationen an Dickdarm und Enddarm (kolorektale Operationen); ; ; ; ; ; ; ; 
Kantonsspital Baden AG;E.4.1.M Kolorektale Resektionen insgesamt Mortalit‰t;0.066;0.043;1.5;244;0.077;0.049;1.6;235
Kantonsspital Baden AG;E.4.2.M Kolonresektionen bei kolorektalem Karzinom ohne komplizierende Diagnose Mortalit‰t;0.03;0.041;0.7;33;0.094;0.033;2.8;32
Kantonsspital Baden AG;E.4.3.M Kolonresektionen bei kolorektalem Karzinom mit komplizierender Diagnose Mortalit‰t;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Kantonsspital Baden AG;E.4.4.M Rektumresektionen bei kolorektalem Karzinom Mortalit‰t;0.08;0.033;2.5;50;0.024;0.025;0.9;42
Kantonsspital Baden AG;E.4.5.M Kolorektale Resektionen bei Divertikel ohne Abszess/Perforation Mortalit‰t;0;0;0;70;0.016;0.004;3.9;62
Kantonsspital Baden AG;E.4.6.M Kolorektale Resektionen bei Divertikel mit Abszess/Perforation Mortalit‰t;0.227;0.077;2.9;22;0.194;0.086;2.2;31
Kantonsspital Baden AG;E.4.7.M Kolorektale Resektionen bei Darmisch‰mie Mortalit‰t;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Kantonsspital Baden AG;E.4.8.F Kolorektale Resektionen bei anderer Diagnose;NaN;NaN;NaN;60;NaN;NaN;NaN;59
Kantonsspital Baden AG;E.4.9.F Lokale kolorektale Eingriffe bei kolorektalem Karzinom;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Kantonsspital Baden AG;E.4.10.F Lokale kolorektale Eingriffe ohne kolorektales Karzinom;NaN;NaN;NaN;60;NaN;NaN;NaN;44
Kantonsspital Baden AG;E.5 Operationen am Magen; ; ; ; ; ; ; ; 
Kantonsspital Baden AG;E.5.1.F Magenresektionen insgesamt;NaN;NaN;NaN;11;NaN;NaN;NaN;15
Kantonsspital Baden AG;E.5.2.M Magenresektionen (ohne ÷sophaguseingriff) bei Magenkarzinom Mortalit‰t;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Kantonsspital Baden AG;E.5.3.M Magenresektionen mit komplexem Eingriff am ÷sophagus Mortalit‰t;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Kantonsspital Baden AG;E.6 Operationen am ÷sophagus; ; ; ; ; ; ; ; 
Kantonsspital Baden AG;E.6.1.M Komplexe Eingriffe am ÷sophagus Mortalit‰t;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Kantonsspital Baden AG;E.7 Operationen am Pankreas; ; ; ; ; ; ; ; 
Kantonsspital Baden AG;E.7.1.M Pankreasresektionen insgesamt (ohne Transplantation Alter >19) Mortalit‰t;NaN;NaN;NaN;<10;0;0.078;0;10
Kantonsspital Baden AG;F Operationen an Gef‰ssen; ; ; ; ; ; ; ; 
Kantonsspital Baden AG;F.1 Extrakranielle Gef‰ssoperationen; ; ; ; ; ; ; ; 
Kantonsspital Baden AG;F.1.1.M Extrakranielle Gef‰ss≠OP Mortalit‰t;0.028;0.003;8.7;36;0;0.007;0;18
Kantonsspital Baden AG;F.1.2.M Perkutane Stentimplantation in extrakranielle Gef‰sse Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Kantonsspital Baden AG;F.1.3.F Weitere extrakranielle Gef‰ss≠OP bei OP an Herz oder Aorta;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Kantonsspital Baden AG;F.2 Operationen bei Erweiterung der Aorta (Aortenaneurysma); ; ; ; ; ; ; ; 
Kantonsspital Baden AG;F.2.1.F OP an der Aorta insgesamt;NaN;NaN;NaN;20;NaN;NaN;NaN;<10
Kantonsspital Baden AG;F.2.2.M Offene abdominale OP bei Aortenaneurysma nicht rupturiert Mortalit‰t;NaN;NaN;NaN;<10;NaN;NaN;NaN;0
Kantonsspital Baden AG;F.2.3.M Endovaskul‰re abdominale OP bei Aortenaneurysma nicht rupturiert Mortalit‰t;0.077;0.023;3.3;13;NaN;NaN;NaN;<10
Kantonsspital Baden AG;F.2.4.F OP bei thorakalem oder thorakoabdominalem Aneurysma (ohne Aortenklappe);NaN;NaN;NaN;0;NaN;NaN;NaN;0
Kantonsspital Baden AG;F.2.5.M Aortenaneurysma rupturiert Mortalit‰t;0.3;0.483;0.6;10;NaN;NaN;NaN;<10
Kantonsspital Baden AG;F.3 Operationen an Becken≠/Beinarterien; ; ; ; ; ; ; ; 
Kantonsspital Baden AG;F.3.1.F OP an Becken≠/Beinarterien insgesamt;NaN;NaN;NaN;41;NaN;NaN;NaN;48
Kantonsspital Baden AG;F.3.2.M OP an Becken≠/Beinarterien bei Claudicatio Mortalit‰t;...;...;...;...;0;0.01;0;20
Kantonsspital Baden AG;F.3.3.M OP an Becken≠/Beinarterien bei Ruheschmerz Mortalit‰t;...;...;...;...;NaN;NaN;NaN;0
Kantonsspital Baden AG;F.3.4.M OP an Becken≠/Beinarterien bei Ulzeration oder Gangr‰n Mortalit‰t;...;...;...;...;NaN;NaN;NaN;<10
Kantonsspital Baden AG;F.3.5.M OP an Becken≠/Beinarterien bei arterieller Embolie/Thrombose Mortalit‰t;0.167;0.043;3.8;12;0.067;0.057;1.2;15
Kantonsspital Baden AG;F.3.6.M OP an Becken≠/Beinarterien bei Komplikationen durch Prothesen/Implantate Mortalit‰t;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Kantonsspital Baden AG;F.3.7.M OP an Becken≠/Beinarterien bei Aneurysma/Dissektion Mortalit‰t;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Kantonsspital Baden AG;F.3.8.F OP an Becken≠/Beinarterien kombiniert mit Aorten≠OP;NaN;NaN;NaN;<10;NaN;NaN;NaN;0
Kantonsspital Baden AG;F.3.9.F OP an Becken≠/Beinarterien bei anderen komplexen Diagnosen;NaN;NaN;NaN;23;NaN;NaN;NaN;<10
