hospital_indicator,observed_rate_2009,expected_rate_2009,SMR_2009,number_of_cases_2009
Kantonsspital St. Gallen I.2.2.M,0,0,0,513
Kantonsspital St. Gallen I.3 H¸ftgelenknahe Frakturen, , , , 
Kantonsspital St. Gallen I.3.1.M,0.05,0.046,1.1,160
Kantonsspital St. Gallen I.3.2.M,0,0.007,0,19
Kantonsspital St. Gallen I.3.3.M,0.05,0.016,3.2,20
Kantonsspital St. Gallen I.3.4.M,0.08,0.028,2.9,25
Kantonsspital St. Gallen I.3.5.M,0,0.045,0,34
Kantonsspital St. Gallen I.3.6.M,0.057,0.061,0.9,35
Kantonsspital St. Gallen I.3.7.M,0.111,0.093,1.2,27
Kantonsspital St. Gallen I.3.8.M,0.037,0.041,0.9,134
Kantonsspital St. Gallen J Komplexe heterogene Krankheitsbilder (Tracer f¸r Peer Review), , , , 
Kantonsspital St. Gallen J.1 Beatmung, , , , 
Kantonsspital St. Gallen J.1.1.M,0.293,0.284,1,225
Kantonsspital St. Gallen J.2 Sepsis, , , , 
Kantonsspital St. Gallen J.2.1.M,0.21,0.177,1.2,138
Institution Indikator,beobachtete Rate 2009,erwartete Rate 2009,SMR 2009,Fallzahl 2009
Kantonsspital Aarau AG A Erkrankungen des Herzens, , , , 
Kantonsspital Aarau AG A.1 Herzinfarkt, , , , 
Kantonsspital Aarau AG A.1.1.M,0.069,0.059,1.2,490
Kantonsspital Aarau AG A.1.2.M,0,0.007,0,32
Kantonsspital Aarau AG A.1.3.M,0.015,0.022,0.7,202
Kantonsspital Aarau AG A.1.4.M,0.088,0.071,1.2,215
Kantonsspital Aarau AG A.1.5.M,0.293,0.214,1.4,41
Kantonsspital Aarau AG A.1.6.P,0.869,0.522,,426
Kantonsspital Aarau AG A.1.7.M,0.103,0.097,1.1,310
Kantonsspital Aarau AG A.1.8.M,0.026,0.024,1,78
Kantonsspital Aarau AG A.1.9.P,0.035,0.065,,17
Kantonsspital Aarau AG A.1.10.M,0.06,0.052,1.1,252
Kantonsspital Aarau AG A.1.11.M,0.069,0.046,1.5,217
Kantonsspital Aarau AG A.2 Herzinsuffizienz, , , , 
Kantonsspital Aarau AG A.2.1.M,0.137,0.082,1.7,233
Kantonsspital Aarau AG A.2.2.M,,,,<10
Kantonsspital Aarau AG A.2.3.M,0.071,0.029,2.5,28
Kantonsspital Aarau AG A.2.4.M,0.152,0.07,2.2,132
Kantonsspital Aarau AG A.2.5.M,0.139,0.126,1.1,72
Kantonsspital Aarau AG A.3 Linksherzkatheter (LHK), , , , 
Kantonsspital Aarau AG A.3.1.F,,,,1'183
Kantonsspital Aarau AG A.3.2.M,0.035,0.028,1.2,426
Kantonsspital Aarau AG A.3.3.M F‰lle mit LHK ohne Herzinfarkt mit komplizierender Diagnose (Alter >19) Mortalit‰t,0.07,0.091,0.8,43
Kantonsspital Aarau AG A.3.4.M,0.003,0.005,0.6,695
Kantonsspital Aarau AG A.3.5.P,0.354,0.377,,246
Kantonsspital Aarau AG A.3.6.F,,,,0
Kantonsspital Aarau AG A.4 Herzrhythmusstˆrungen, , , , 
Kantonsspital Aarau AG A.4.1.F,,,,204
Kantonsspital Aarau AG A.5 Versorgung mit Schrittmacher oder implantierbarem Defibrillator, , , , 
Kantonsspital Aarau AG A.5.1.F,,,,135
Kantonsspital Aarau AG A.5.2.F,,,,23
Kantonsspital Aarau AG A.6 Ablative Therapie, , , , 
Kantonsspital Aarau AG A.6.1.F,,,,12
Kantonsspital Aarau AG A.6.2.F,,,,0
Kantonsspital Aarau AG A.7 Operationen am Herzen, , , , 
Kantonsspital Aarau AG A.7.1.F,,,,45
Kantonsspital Aarau AG A.7.2.F,,,,<10
Kantonsspital Aarau AG A.7.3.F,,,,0
Kantonsspital Aarau AG A.7.4.F,,,,44
Kantonsspital Aarau AG A.7.5.F,,,,0
Kantonsspital Aarau AG A.7.6.F,,,,0
Kantonsspital Aarau AG A.7.7.M,,,,0
Kantonsspital Aarau AG A.7.11.M,,,,0
Kantonsspital Aarau AG A.7.12.M,,,,0
Kantonsspital Aarau AG A.7.13.M,,,,0
Kantonsspital Aarau AG A.7.14.M,,,,0
Kantonsspital Aarau AG A.7.15.M,,,,0
Kantonsspital Aarau AG A.7.16.M,,,,0
Kantonsspital Aarau AG A.7.17.M,,,,0
Kantonsspital Aarau AG A.7.18.P,,,,0
Kantonsspital Aarau AG B.1 Schlaganfall, , , , 
Kantonsspital Aarau AG B.1.1.M,0.102,0.112,0.9,576
Kantonsspital Aarau AG B.1.2.M,0.095,0.035,2.7,42
Kantonsspital Aarau AG B.1.3.M,0.056,0.064,0.9,144
Kantonsspital Aarau AG B.1.4.M,0.112,0.116,1,313
Kantonsspital Aarau AG B.1.5.M,0.156,0.23,0.7,77
Kantonsspital Aarau AG B.1.6.P,0,0.079,,0
Kantonsspital Aarau AG B.1.7.M,0.077,0.079,1,390
Kantonsspital Aarau AG B.1.8.M,0.073,0.075,1,343
Kantonsspital Aarau AG B.1.9.P,0.238,0.076,,93
Kantonsspital Aarau AG B.1.9.M,0.129,0.11,1.2,93
Kantonsspital Aarau AG B.1.10.M,0.161,0.264,0.6,124
Kantonsspital Aarau AG B.1.11.M,0.148,0.139,1.1,61
Kantonsspital Aarau AG B.1.12.P,,,,<10
Kantonsspital Aarau AG B.1.12.M,,,,<10
Kantonsspital Aarau AG B.2 Transitorisch isch‰mische Attacke (TIA), , , , 
Kantonsspital Aarau AG B.2.1.M,0,0.001,0,127
Kantonsspital Aarau AG B.2.2.P,0,0.005,,0
Kantonsspital Aarau AG C Geriatrische Fr¸hrehablitation, , , , 
Kantonsspital Aarau AG C.1 Geriatrische Fr¸hrehabilitation, , , , 
Kantonsspital Aarau AG C.1.1.F,,,,0
Kantonsspital Aarau AG D Erkrankungen der Lunge, , , , 
Kantonsspital Aarau AG D.1 Lungenentz¸ndung (Pneumonie), , , , 
Kantonsspital Aarau AG D.1.1.M,0.055,0.043,1.3,325
Kantonsspital Aarau AG D.1.2.M,0,0.003,0,102
Kantonsspital Aarau AG D.1.3.M,0.053,0.006,8.2,19
Kantonsspital Aarau AG D.1.4.M,0.033,0.035,0.9,60
Kantonsspital Aarau AG D.1.5.M,0.078,0.068,1.2,115
Kantonsspital Aarau AG D.1.6.M,0.207,0.123,1.7,29
Kantonsspital Aarau AG D.1.7.M,0,0.003,0,97
Kantonsspital Aarau AG D.1.8.M,0.058,0.048,1.2,171
Kantonsspital Aarau AG D.2 Chronisch obstruktive Lungenkrankheit (COPD), , , , 
Kantonsspital Aarau AG D.2.1.M,0.123,0.04,3,57
Kantonsspital Aarau AG D.2.2.M,,,,<10
Kantonsspital Aarau AG D.2.3.M,,,,<10
Kantonsspital Aarau AG D.2.4.M,,,,<10
Kantonsspital Aarau AG D.2.5.M,,,,<10
Kantonsspital Aarau AG D.2.6.P,0.596,0.335,,34
Kantonsspital Aarau AG D.2.6.M,0.176,0.05,3.5,34
Kantonsspital Aarau AG D.3 Lungenkrebs, , , , 
Kantonsspital Aarau AG D.3.1.F,,,,303
Kantonsspital Aarau AG D.4 Operationen an der Lunge, , , , 
Kantonsspital Aarau AG D.4.1.M,0.026,0.029,0.9,39
Kantonsspital Aarau AG D.4.2.P,,,,<10
Kantonsspital Aarau AG D.4.2.M,,,,<10
Kantonsspital Aarau AG D.4.3.M,0.048,0.026,1.8,21
Kantonsspital Aarau AG E Operationen an Bauchorganen und Schilddr¸se (Viszeralchirurgie), , , , 
Kantonsspital Aarau AG E.1 Entfernung der Gallenblase (Cholezystektomie), , , , 
Kantonsspital Aarau AG E.1.1.M,0.011,0.003,3,188
Kantonsspital Aarau AG E.1.2.P,0.936,0.931,,176
Kantonsspital Aarau AG E.2 Hernienoperationen, , , , 
Kantonsspital Aarau AG E.2.1.M,0.002,0.001,2.3,400
Kantonsspital Aarau AG E.2.2.M,,,,<10
Kantonsspital Aarau AG E.3 Eingriffe an der Schilddr¸se, , , , 
Kantonsspital Aarau AG E.3.1.F,,,,58
Kantonsspital Aarau AG E.3.2.P,,,,<10
Kantonsspital Aarau AG E.3.3.F,,,,0
Kantonsspital Aarau AG E.4 Grosse Operationen an Dickdarm und Enddarm (kolorektale Operationen), , , , 
Kantonsspital Aarau AG E.4.1.M,0.036,0.045,0.8,222
Kantonsspital Aarau AG E.4.2.M,0.029,0.042,0.7,35
Kantonsspital Aarau AG E.4.3.M,,,,<10
Kantonsspital Aarau AG E.4.4.M,0,0.029,0,41
Kantonsspital Aarau AG E.4.5.M,0,0.004,0,49
Kantonsspital Aarau AG E.4.6.M,0.118,0.068,1.7,17
Kantonsspital Aarau AG E.4.7.M,,,,<10
Kantonsspital Aarau AG E.4.8.F,,,,68
Kantonsspital Aarau AG E.4.9.F Lokale kolorektale Eingriffe bei kolorektalem Karzinom,,,,<10
Kantonsspital Aarau AG E.4.10.F Lokale kolorektale Eingriffe ohne kolorektales Karzinom,,,,74
Kantonsspital Aarau AG E.5 Operationen am Magen, , , , 
Kantonsspital Aarau AG E.5.1.F,,,,<10
Kantonsspital Aarau AG E.5.2.M,,,,<10
Kantonsspital Aarau AG E.5.3.M,,,,<10
Kantonsspital Aarau AG E.6 Operationen am ÷sophagus, , , , 
Kantonsspital Aarau AG E.6.1.M,,,,<10
Kantonsspital Aarau AG E.7 Operationen am Pankreas, , , , 
Kantonsspital Aarau AG E.7.1.M,0,0.06,0,12
Kantonsspital Aarau AG F Operationen an Gef‰ssen, , , , 
Kantonsspital Aarau AG F.1 Extrakranielle Gef‰ssoperationen, , , , 
Kantonsspital Aarau AG F.1.1.M,0,0.001,0,29
Kantonsspital Aarau AG F.1.2.M,0.062,0.021,2.9,16
Kantonsspital Aarau AG F.1.3.F,,,,0
Kantonsspital Aarau AG F.2 Operationen bei Erweiterung der Aorta (Aortenaneurysma), , , , 
Kantonsspital Aarau AG F.2.1.F,,,,54
Kantonsspital Aarau AG F.2.2.M,0.048,0.036,1.3,42
Kantonsspital Aarau AG F.2.3.M,,,,<10
Kantonsspital Aarau AG F.2.4.F,,,,0
Kantonsspital Aarau AG F.2.5.M,0.722,0.409,1.8,18
Kantonsspital Aarau AG F.3 Operationen an Becken≠/Beinarterien, , , , 
Kantonsspital Aarau AG F.3.1.F,,,,58
Kantonsspital Aarau AG F.3.2.M,0,0.015,0,17
Kantonsspital Aarau AG F.3.3.M,,,,<10
Kantonsspital Aarau AG F.3.4.M,,,,<10
Kantonsspital Aarau AG F.3.5.M,,,,<10
Kantonsspital Aarau AG F.3.6.M,,,,<10
Kantonsspital Aarau AG F.3.7.M,0.053,0.026,2.1,19
Kantonsspital Aarau AG F.3.8.F,,,,<10
Kantonsspital Aarau AG F.3.9.F,,,,<10
Kantonsspital Aarau AG F.4 Amputationen, , , , 
Kantonsspital Aarau AG F.4.1.M,0.027,0.033,0.8,74
Kantonsspital Aarau AG F.4.2.M,0.143,0.143,1,21
Kantonsspital Aarau AG G Geburtshilfe und Frauenheilkunde, , , , 
Kantonsspital Aarau AG G.1 Geburten, , , , 
Kantonsspital Aarau AG G.1.1.F,,,,1'104
Kantonsspital Aarau AG G.1.1.P,0,0,,0
Kantonsspital Aarau AG G.1.2.P,0.024,0.029,,18
Kantonsspital Aarau AG G.1.3.P,0.284,0.289,,215
Kantonsspital Aarau AG G.1.4.P,0.314,0.325,,347
Kantonsspital Aarau AG G.2 Neugeborene, , , , 
Kantonsspital Aarau AG G.2.1.F,,,,52
Kantonsspital Aarau AG G.2.2.F,,,,0
Kantonsspital Aarau AG G.2.3.F,,,,<10
Kantonsspital Aarau AG G.2.4.F,,,,10
Kantonsspital Aarau AG G.2.5.F,,,,21
Kantonsspital Aarau AG G.2.6.F,,,,19
Kantonsspital Aarau AG G.2.7.F,,,,21
Kantonsspital Aarau AG G.2.8.F,,,,279
Kantonsspital Aarau AG G.2.9.F,,,,1'331
Kantonsspital Aarau AG G.3 Entfernung der Geb‰rmutter bei gutartigen Erkrankungen (Hysterektomie), , , , 
Kantonsspital Aarau AG G.3.1.M,0,0.002,0,169
Kantonsspital Aarau AG G.3.2.P,0.914,0.73,,148
Kantonsspital Aarau AG G.4 Brustkrebs, , , , 
Kantonsspital Aarau AG G.4.1.F,,,,394
Kantonsspital Aarau AG G.5 Eingriffe an der Brust, , , , 
Kantonsspital Aarau AG G.5.1.F,,,,262
Kantonsspital Aarau AG G.5.2.F,,,,147
Kantonsspital Aarau AG G.5.3.P,0.714,0.674,,105
Kantonsspital Aarau AG H Erkrankungen der Harnwege und der m‰nnlichen Geschlechtsorgane, , , , 
Kantonsspital Aarau AG H.1 Entfernung der Niere (Nephrektomie), , , , 
Kantonsspital Aarau AG H.1.1.M,0.073,0.021,3.4,55
Kantonsspital Aarau AG H.1.2.P,,,,<10
Kantonsspital Aarau AG H.1.3.P Anteil partielle Nephrektomie,,,,<10
Kantonsspital Aarau AG H.1.3.M,,,,<10
Kantonsspital Aarau AG H.1.4.P,,,,<10
Kantonsspital Aarau AG H.2 Nierensteine, , , , 
Kantonsspital Aarau AG H.2.1.F,,,,275
Kantonsspital Aarau AG H.2.2.P,0.102,0.434,,28
Kantonsspital Aarau AG H.3 Eingriffe an der Harnblase, , , , 
Kantonsspital Aarau AG H.3.1.F,,,,170
Kantonsspital Aarau AG H.3.2.F,,,,214
Kantonsspital Aarau AG H.3.3.F,,,,145
Kantonsspital Aarau AG H.3.4.P,0,0.04,,0
Kantonsspital Aarau AG H.3.5.M,0.143,0.044,3.3,14
Kantonsspital Aarau AG H.4 Entfernung der Prostata durch Abtragung ¸ber die Harnrˆhre (Prostata≠TUR), , , , 
Kantonsspital Aarau AG H.4.1.M,0.003,0.002,1.5,303
Kantonsspital Aarau AG H.5 Prostatakarzinom, , , , 
Kantonsspital Aarau AG H.5.1.F,,,,374
Kantonsspital Aarau AG H.5.2.M,0,0.002,0,135
Kantonsspital Aarau AG I Orthop‰dische und unfallchirurgische Krankheitsbilder, , , , 
Kantonsspital Aarau AG I.1 Gelenkersatz Totalendoprothese (TEP), , , , 
Kantonsspital Aarau AG I.1.1.M,0,0.001,0,154
Kantonsspital Aarau AG I.1.2.M,0,0.012,0,31
Kantonsspital Aarau AG I.1.3.M,0,0.001,0,123
Kantonsspital Aarau AG I.1.4.M,,,,<10
Kantonsspital Aarau AG I.1.5.M,,,,0
Kantonsspital Aarau AG I.2 Operationen an der Wirbels‰ule, , , , 
Kantonsspital Aarau AG I.2.1.F,,,,586
Kantonsspital Aarau AG I.2.2.M,0,0,0,184
Kantonsspital Aarau AG I.3 H¸ftgelenknahe Frakturen, , , , 
Kantonsspital Aarau AG I.3.1.M,0.101,0.049,2.1,69
Kantonsspital Aarau AG I.3.2.M,,,,<10
Kantonsspital Aarau AG I.3.3.M,,,,<10
Kantonsspital Aarau AG I.3.4.M,0.059,0.016,3.6,17
Kantonsspital Aarau AG I.3.5.M,0.083,0.047,1.8,12
Kantonsspital Aarau AG I.3.6.M,0.062,0.062,1,16
Kantonsspital Aarau AG I.3.7.M,0.286,0.102,2.8,14
Kantonsspital Aarau AG I.3.8.M,0.048,0.038,1.3,63
Kantonsspital Aarau AG J Komplexe heterogene Krankheitsbilder (Tracer f¸r Peer Review), , , , 
Kantonsspital Aarau AG J.1 Beatmung, , , , 
Kantonsspital Aarau AG J.1.1.M,0.292,0.28,1,168
Kantonsspital Aarau AG J.2 Sepsis, , , , 
Kantonsspital Aarau AG J.2.1.M,0.232,0.172,1.3,233
Institution Indikator,beobachtete Rate 2009,erwartete Rate 2009,SMR 2009,Fallzahl 2009
Solothurner Spitäler AG A Erkrankungen des Herzens, , , , 
Solothurner Spitäler AG A.1 Herzinfarkt, , , , 
Solothurner Spitäler AG A.1.1.M,0.097,0.083,1.2,300
Solothurner Spitäler AG A.1.2.M,,,,<10
Solothurner Spitäler AG A.1.3.M,0.01,0.021,0.5,99
Solothurner Spitäler AG A.1.4.M,0.096,0.073,1.3,135
Solothurner Spitäler AG A.1.5.M,0.254,0.22,1.2,59
Solothurner Spitäler AG A.1.6.P,,,,<10
Solothurner Spitäler AG A.1.7.M,0.154,0.144,1.1,182
Solothurner Spitäler AG A.1.8.M,0.048,0.026,1.8,21
Solothurner Spitäler AG A.1.9.P,0.064,0.065,,19
Solothurner Spitäler AG A.1.10.M,0.048,0.068,0.7,125
Solothurner Spitäler AG A.1.11.M,0.093,0.067,1.4,151
Solothurner Spitäler AG A.2 Herzinsuffizienz, , , , 
Solothurner Spitäler AG A.2.1.M,0.156,0.091,1.7,301
Solothurner Spitäler AG A.2.2.M,,,,<10
Solothurner Spitäler AG A.2.3.M,0,0.028,0,25
Solothurner Spitäler AG A.2.4.M,0.12,0.074,1.6,158
Solothurner Spitäler AG A.2.5.M,0.241,0.129,1.9,116
Solothurner Spitäler AG A.3 Linksherzkatheter (LHK), , , , 
Solothurner Spitäler AG A.3.1.F,,,,<10
Solothurner Spitäler AG A.3.2.M,,,,<10
Solothurner Spitäler AG A.3.3.M F‰lle mit LHK ohne Herzinfarkt mit komplizierender Diagnose (Alter >19) Mortalit‰t,,,,0
Solothurner Spitäler AG A.3.4.M,,,,<10
Solothurner Spitäler AG A.3.5.P,,,,<10
Solothurner Spitäler AG A.3.6.F,,,,0
Solothurner Spitäler AG A.4 Herzrhythmusstˆrungen, , , , 
Solothurner Spitäler AG A.4.1.F,,,,341
Solothurner Spitäler AG A.5 Versorgung mit Schrittmacher oder implantierbarem Defibrillator, , , , 
Solothurner Spitäler AG A.5.1.F,,,,150
Solothurner Spitäler AG A.5.2.F,,,,0
Solothurner Spitäler AG A.6 Ablative Therapie, , , , 
Solothurner Spitäler AG A.6.1.F,,,,0
Solothurner Spitäler AG A.6.2.F,,,,0
Solothurner Spitäler AG A.7 Operationen am Herzen, , , , 
Solothurner Spitäler AG A.7.1.F,,,,<10
Solothurner Spitäler AG A.7.2.F,,,,0
Solothurner Spitäler AG A.7.3.F,,,,0
Solothurner Spitäler AG A.7.4.F,,,,<10
Solothurner Spitäler AG A.7.5.F,,,,0
Solothurner Spitäler AG A.7.6.F,,,,0
Solothurner Spitäler AG A.7.7.M,,,,0
Solothurner Spitäler AG A.7.11.M,,,,0
Solothurner Spitäler AG A.7.12.M,,,,0
Solothurner Spitäler AG A.7.13.M,,,,0
Solothurner Spitäler AG A.7.14.M,,,,0
Solothurner Spitäler AG A.7.15.M,,,,0
Solothurner Spitäler AG A.7.16.M,,,,0
Solothurner Spitäler AG A.7.17.M,,,,0
Solothurner Spitäler AG A.7.18.P,,,,0
Solothurner Spitäler AG B.1 Schlaganfall, , , , 
Solothurner Spitäler AG B.1.1.M,0.145,0.129,1.1,256
Solothurner Spitäler AG B.1.2.M,0,0.04,0,12
Solothurner Spitäler AG B.1.3.M,0.02,0.063,0.3,50
Solothurner Spitäler AG B.1.4.M,0.139,0.118,1.2,144
Solothurner Spitäler AG B.1.5.M,0.32,0.248,1.3,50
Solothurner Spitäler AG B.1.6.P,0,0.079,,0
Solothurner Spitäler AG B.1.7.M,0.093,0.08,1.2,108
Solothurner Spitäler AG B.1.8.M,0.094,0.077,1.2,106
Solothurner Spitäler AG B.1.9.P,0,0.076,,0
Solothurner Spitäler AG B.1.9.M,,,,0
Solothurner Spitäler AG B.1.10.M,0.349,0.296,1.2,43
Solothurner Spitäler AG B.1.11.M,0.083,0.146,0.6,12
Solothurner Spitäler AG B.1.12.P,0.363,0.138,,93
Solothurner Spitäler AG B.1.12.M,0.118,0.111,1.1,93
Solothurner Spitäler AG B.2 Transitorisch isch‰mische Attacke (TIA), , , , 
Solothurner Spitäler AG B.2.1.M,0,0.001,0,87
Solothurner Spitäler AG B.2.2.P,0,0.005,,0
Solothurner Spitäler AG C Geriatrische Fr¸hrehablitation, , , , 
Solothurner Spitäler AG C.1 Geriatrische Fr¸hrehabilitation, , , , 
Solothurner Spitäler AG C.1.1.F,,,,0
Solothurner Spitäler AG D Erkrankungen der Lunge, , , , 
Solothurner Spitäler AG D.1 Lungenentz¸ndung (Pneumonie), , , , 
Solothurner Spitäler AG D.1.1.M,0.072,0.068,1.1,488
Solothurner Spitäler AG D.1.2.M,,,,<10
Solothurner Spitäler AG D.1.3.M,0,0.006,0,41
Solothurner Spitäler AG D.1.4.M,0.051,0.037,1.4,99
Solothurner Spitäler AG D.1.5.M,0.072,0.069,1,237
Solothurner Spitäler AG D.1.6.M,0.12,0.119,1,108
Solothurner Spitäler AG D.1.7.M,,,,<10
Solothurner Spitäler AG D.1.8.M,0.054,0.055,1,408
Solothurner Spitäler AG D.2 Chronisch obstruktive Lungenkrankheit (COPD), , , , 
Solothurner Spitäler AG D.2.1.M,0.039,0.041,1,206
Solothurner Spitäler AG D.2.2.M,0.053,0.079,0.7,19
Solothurner Spitäler AG D.2.3.M,0,0.02,0,17
Solothurner Spitäler AG D.2.4.M,0.043,0.02,2.2,23
Solothurner Spitäler AG D.2.5.M,,,,<10
Solothurner Spitäler AG D.2.6.P,0.684,0.335,,141
Solothurner Spitäler AG D.2.6.M,0.043,0.056,0.8,141
Solothurner Spitäler AG D.3 Lungenkrebs, , , , 
Solothurner Spitäler AG D.3.1.F,,,,370
Solothurner Spitäler AG D.4 Operationen an der Lunge, , , , 
Solothurner Spitäler AG D.4.1.M,0.031,0.027,1.2,32
Solothurner Spitäler AG D.4.2.P,,,,<10
Solothurner Spitäler AG D.4.2.M,,,,<10
Solothurner Spitäler AG D.4.3.M,0,0.029,0,10
Solothurner Spitäler AG E Operationen an Bauchorganen und Schilddr¸se (Viszeralchirurgie), , , , 
Solothurner Spitäler AG E.1 Entfernung der Gallenblase (Cholezystektomie), , , , 
Solothurner Spitäler AG E.1.1.M,0.008,0.003,2.6,383
Solothurner Spitäler AG E.1.2.P,0.945,0.931,,362
Solothurner Spitäler AG E.2 Hernienoperationen, , , , 
Solothurner Spitäler AG E.2.1.M,0,0.002,0,530
Solothurner Spitäler AG E.2.2.M,,,,<10
Solothurner Spitäler AG E.3 Eingriffe an der Schilddr¸se, , , , 
Solothurner Spitäler AG E.3.1.F,,,,65
Solothurner Spitäler AG E.3.2.P,0,0.003,,0
Solothurner Spitäler AG E.3.3.F,,,,<10
Solothurner Spitäler AG E.4 Grosse Operationen an Dickdarm und Enddarm (kolorektale Operationen), , , , 
Solothurner Spitäler AG E.4.1.M,0.054,0.056,1,313
Solothurner Spitäler AG E.4.2.M,0.016,0.047,0.3,64
Solothurner Spitäler AG E.4.3.M,,,,<10
Solothurner Spitäler AG E.4.4.M,0.023,0.037,0.6,43
Solothurner Spitäler AG E.4.5.M,0.013,0.006,2.2,76
Solothurner Spitäler AG E.4.6.M,0.042,0.086,0.5,24
Solothurner Spitäler AG E.4.7.M,,,,<10
Solothurner Spitäler AG E.4.8.F,,,,90
Solothurner Spitäler AG E.4.9.F Lokale kolorektale Eingriffe bei kolorektalem Karzinom,,,,<10
Solothurner Spitäler AG E.4.10.F Lokale kolorektale Eingriffe ohne kolorektales Karzinom,,,,108
Solothurner Spitäler AG E.5 Operationen am Magen, , , , 
Solothurner Spitäler AG E.5.1.F,,,,21
Solothurner Spitäler AG E.5.2.M,0.071,0.066,1.1,14
Solothurner Spitäler AG E.5.3.M,,,,<10
Solothurner Spitäler AG E.6 Operationen am ÷sophagus, , , , 
Solothurner Spitäler AG E.6.1.M,,,,<10
Solothurner Spitäler AG E.7 Operationen am Pankreas, , , , 
Solothurner Spitäler AG E.7.1.M,0.083,0.04,2.1,12
Solothurner Spitäler AG F Operationen an Gef‰ssen, , , , 
Solothurner Spitäler AG F.1 Extrakranielle Gef‰ssoperationen, , , , 
Solothurner Spitäler AG F.1.1.M,0,0.002,0,12
Solothurner Spitäler AG F.1.2.M,,,,0
Solothurner Spitäler AG F.1.3.F,,,,0
Solothurner Spitäler AG F.2 Operationen bei Erweiterung der Aorta (Aortenaneurysma), , , , 
Solothurner Spitäler AG F.2.1.F,,,,10
Solothurner Spitäler AG F.2.2.M,0.2,0.057,3.5,10
Solothurner Spitäler AG F.2.3.M,,,,0
Solothurner Spitäler AG F.2.4.F,,,,0
Solothurner Spitäler AG F.2.5.M,,,,<10
Solothurner Spitäler AG F.3 Operationen an Becken≠/Beinarterien, , , , 
Solothurner Spitäler AG F.3.1.F,,,,55
Solothurner Spitäler AG F.3.2.M,0,0.003,0,16
Solothurner Spitäler AG F.3.3.M,,,,<10
Solothurner Spitäler AG F.3.4.M,,,,<10
Solothurner Spitäler AG F.3.5.M,,,,<10
Solothurner Spitäler AG F.3.6.M,,,,<10
Solothurner Spitäler AG F.3.7.M,,,,<10
Solothurner Spitäler AG F.3.8.F,,,,0
Solothurner Spitäler AG F.3.9.F,,,,<10
Solothurner Spitäler AG F.4 Amputationen, , , , 
Solothurner Spitäler AG F.4.1.M,0,0.037,0,73
Solothurner Spitäler AG F.4.2.M,0.161,0.143,1.1,31
Solothurner Spitäler AG G Geburtshilfe und Frauenheilkunde, , , , 
Solothurner Spitäler AG G.1 Geburten, , , , 
Solothurner Spitäler AG G.1.1.F,,,,1'117
Solothurner Spitäler AG G.1.1.P,0,0,,0
Solothurner Spitäler AG G.1.2.P,0.034,0.029,,27
Solothurner Spitäler AG G.1.3.P,0.222,0.289,,177
Solothurner Spitäler AG G.1.4.P,0.285,0.325,,318
Solothurner Spitäler AG G.2 Neugeborene, , , , 
Solothurner Spitäler AG G.2.1.F,,,,<10
Solothurner Spitäler AG G.2.2.F,,,,0
Solothurner Spitäler AG G.2.3.F,,,,<10
Solothurner Spitäler AG G.2.4.F,,,,<10
Solothurner Spitäler AG G.2.5.F,,,,0
Solothurner Spitäler AG G.2.6.F,,,,<10
Solothurner Spitäler AG G.2.7.F,,,,0
Solothurner Spitäler AG G.2.8.F,,,,46
Solothurner Spitäler AG G.2.9.F,,,,1'085
Solothurner Spitäler AG G.3 Entfernung der Geb‰rmutter bei gutartigen Erkrankungen (Hysterektomie), , , , 
Solothurner Spitäler AG G.3.1.M,0,0.001,0,202
Solothurner Spitäler AG G.3.2.P,0.738,0.73,,149
Solothurner Spitäler AG G.4 Brustkrebs, , , , 
Solothurner Spitäler AG G.4.1.F,,,,258
Solothurner Spitäler AG G.5 Eingriffe an der Brust, , , , 
Solothurner Spitäler AG G.5.1.F,,,,171
Solothurner Spitäler AG G.5.2.F,,,,112
Solothurner Spitäler AG G.5.3.P,0.714,0.674,,80
Solothurner Spitäler AG H Erkrankungen der Harnwege und der m‰nnlichen Geschlechtsorgane, , , , 
Solothurner Spitäler AG H.1 Entfernung der Niere (Nephrektomie), , , , 
Solothurner Spitäler AG H.1.1.M,0.048,0.02,2.4,21
Solothurner Spitäler AG H.1.2.P,,,,<10
Solothurner Spitäler AG H.1.3.P Anteil partielle Nephrektomie,,,,<10
Solothurner Spitäler AG H.1.3.M,,,,<10
Solothurner Spitäler AG H.1.4.P,,,,<10
Solothurner Spitäler AG H.2 Nierensteine, , , , 
Solothurner Spitäler AG H.2.1.F,,,,305
Solothurner Spitäler AG H.2.2.P,0.449,0.434,,137
Solothurner Spitäler AG H.3 Eingriffe an der Harnblase, , , , 
Solothurner Spitäler AG H.3.1.F,,,,143
Solothurner Spitäler AG H.3.2.F,,,,144
Solothurner Spitäler AG H.3.3.F,,,,104
Solothurner Spitäler AG H.3.4.P,,,,<10
Solothurner Spitäler AG H.3.5.M,,,,<10
Solothurner Spitäler AG H.4 Entfernung der Prostata durch Abtragung ¸ber die Harnrˆhre (Prostata≠TUR), , , , 
Solothurner Spitäler AG H.4.1.M,0.006,0.003,2,163
Solothurner Spitäler AG H.5 Prostatakarzinom, , , , 
Solothurner Spitäler AG H.5.1.F,,,,262
Solothurner Spitäler AG H.5.2.M,0,0.001,0,34
Solothurner Spitäler AG I Orthop‰dische und unfallchirurgische Krankheitsbilder, , , , 
Solothurner Spitäler AG I.1 Gelenkersatz Totalendoprothese (TEP), , , , 
