hospital_indicator,observed_rate_2008,expected_rate_2008,SMR_2008,number_of_cases_2008
Spitäler FMI AG H.1.4.P,0,0.16,,0
Spitäler FMI AG H.2 Nierensteine, , , , 
Spitäler FMI AG H.2.1.F,,,,64
Spitäler FMI AG H.2.2.P,0.281,0.43,,18
Spitäler FMI AG H.3 Eingriffe an der Harnblase, , , , 
Spitäler FMI AG H.3.1.F,,,,57
Spitäler FMI AG H.3.2.F,,,,87
Spitäler FMI AG H.3.3.F,,,,53
Spitäler FMI AG H.3.4.P,...,...,,...
Spitäler FMI AG H.3.5.M,,,,0
Spitäler FMI AG H.4 Entfernung der Prostata durch Abtragung ¸ber die Harnrˆhre (Prostata≠TUR), , , , 
Spitäler FMI AG H.4.1.M,0,0.002,0,122
Spitäler FMI AG H.5 Prostatakarzinom, , , , 
Spitäler FMI AG H.5.1.F,,,,127
Spitäler FMI AG H.5.2.M,0,0.001,0,23
Spitäler FMI AG I Orthop‰dische und unfallchirurgische Krankheitsbilder, , , , 
Spitäler FMI AG I.1 Gelenkersatz Totalendoprothese (TEP), , , , 
Spitäler FMI AG I.1.1.M,0,0.002,0,133
Spitäler FMI AG I.1.2.M,0.048,0.014,3.5,21
Spitäler FMI AG I.1.3.M,0,0.001,0,94
Spitäler FMI AG I.1.4.M,,,,<10
Spitäler FMI AG I.1.5.M,,,,0
Spitäler FMI AG I.2 Operationen an der Wirbels‰ule, , , , 
Spitäler FMI AG I.2.1.F,,,,27
Spitäler FMI AG I.2.2.M,,,,<10
Spitäler FMI AG I.3 H¸ftgelenknahe Frakturen, , , , 
Spitäler FMI AG I.3.1.M,0.066,0.041,1.6,76
Spitäler FMI AG I.3.2.M,,,,<10
Spitäler FMI AG I.3.3.M,,,,<10
Spitäler FMI AG I.3.4.M,0,0.025,0,23
Spitäler FMI AG I.3.5.M,0,0.046,0,11
Spitäler FMI AG I.3.6.M,0.077,0.062,1.2,13
Spitäler FMI AG I.3.7.M,0.273,0.098,2.8,11
Spitäler FMI AG I.3.8.M,0.031,0.034,0.9,65
Spitäler FMI AG J Komplexe heterogene Krankheitsbilder (Tracer f¸r Peer Review), , , , 
Spitäler FMI AG J.1 Beatmung, , , , 
Spitäler FMI AG J.1.1.M,0.1,0.339,0.3,20
Spitäler FMI AG J.2 Sepsis, , , , 
Spitäler FMI AG J.2.1.M,0.122,0.207,0.6,82
Institution Indikator,beobachtete Rate 2008,erwartete Rate 2008,SMR 2008,Fallzahl 2008
SRO Spital Region Oberaargau AG A Erkrankungen des Herzens, , , , 
SRO Spital Region Oberaargau AG A.1 Herzinfarkt, , , , 
SRO Spital Region Oberaargau AG A.1.1.M,0.057,0.08,0.7,123
SRO Spital Region Oberaargau AG A.1.2.M,,,,<10
SRO Spital Region Oberaargau AG A.1.3.M,0,0.03,0,38
SRO Spital Region Oberaargau AG A.1.4.M,0.092,0.088,1.1,65
SRO Spital Region Oberaargau AG A.1.5.M,0.071,0.206,0.3,14
SRO Spital Region Oberaargau AG A.1.6.P,0,0.515,,0
SRO Spital Region Oberaargau AG A.1.7.M,0.065,0.116,0.6,93
SRO Spital Region Oberaargau AG A.1.8.M,,,,<10
SRO Spital Region Oberaargau AG A.1.9.P,,,,<10
SRO Spital Region Oberaargau AG A.1.10.M,0.044,0.085,0.5,68
SRO Spital Region Oberaargau AG A.1.11.M,0.04,0.057,0.7,50
SRO Spital Region Oberaargau AG A.2 Herzinsuffizienz, , , , 
SRO Spital Region Oberaargau AG A.2.1.M,0.158,0.092,1.7,184
SRO Spital Region Oberaargau AG A.2.2.M,,,,<10
SRO Spital Region Oberaargau AG A.2.3.M,0.091,0.036,2.5,11
SRO Spital Region Oberaargau AG A.2.4.M,0.111,0.078,1.4,108
SRO Spital Region Oberaargau AG A.2.5.M,0.25,0.125,2,64
SRO Spital Region Oberaargau AG A.3 Linksherzkatheter (LHK), , , , 
SRO Spital Region Oberaargau AG A.3.1.F,,,,0
SRO Spital Region Oberaargau AG A.3.2.M,,,,0
SRO Spital Region Oberaargau AG A.3.3.M F‰lle mit LHK ohne Herzinfarkt mit komplizierender Diagnose (Alter >19) Mortalit‰t,,,,0
SRO Spital Region Oberaargau AG A.3.4.M,,,,0
SRO Spital Region Oberaargau AG A.3.5.P,,,,0
SRO Spital Region Oberaargau AG A.3.6.F,,,,0
SRO Spital Region Oberaargau AG A.4 Herzrhythmusstˆrungen, , , , 
SRO Spital Region Oberaargau AG A.4.1.F,,,,105
SRO Spital Region Oberaargau AG A.5 Versorgung mit Schrittmacher oder implantierbarem Defibrillator, , , , 
SRO Spital Region Oberaargau AG A.5.1.F,,,,33
SRO Spital Region Oberaargau AG A.5.2.F,,,,0
SRO Spital Region Oberaargau AG A.6 Ablative Therapie, , , , 
SRO Spital Region Oberaargau AG A.6.1.F,,,,0
SRO Spital Region Oberaargau AG A.6.2.F,,,,0
SRO Spital Region Oberaargau AG A.7 Operationen am Herzen, , , , 
SRO Spital Region Oberaargau AG A.7.1.F,,,,0
SRO Spital Region Oberaargau AG A.7.2.F,,,,0
SRO Spital Region Oberaargau AG A.7.3.F,,,,0
SRO Spital Region Oberaargau AG A.7.4.F,,,,0
SRO Spital Region Oberaargau AG A.7.5.F,,,,0
SRO Spital Region Oberaargau AG A.7.6.F,,,,0
SRO Spital Region Oberaargau AG A.7.7.M,,,,0
SRO Spital Region Oberaargau AG A.7.11.M,,,,0
SRO Spital Region Oberaargau AG A.7.12.M,,,,0
SRO Spital Region Oberaargau AG A.7.13.M,,,,0
SRO Spital Region Oberaargau AG A.7.14.M,,,,0
SRO Spital Region Oberaargau AG A.7.15.M,,,,0
SRO Spital Region Oberaargau AG A.7.16.M,,,,0
SRO Spital Region Oberaargau AG A.7.17.M,,,,0
SRO Spital Region Oberaargau AG A.7.18.P,,,,0
SRO Spital Region Oberaargau AG B.1 Schlaganfall, , , , 
SRO Spital Region Oberaargau AG B.1.1.M,0.197,0.141,1.4,127
SRO Spital Region Oberaargau AG B.1.2.M,,,,<10
SRO Spital Region Oberaargau AG B.1.3.M,0,0.059,0,21
SRO Spital Region Oberaargau AG B.1.4.M,0.206,0.135,1.5,68
SRO Spital Region Oberaargau AG B.1.5.M,0.367,0.239,1.5,30
SRO Spital Region Oberaargau AG B.1.6.P,...,...,,...
SRO Spital Region Oberaargau AG B.1.7.M,0.212,0.092,2.3,52
SRO Spital Region Oberaargau AG B.1.8.M,0.216,0.093,2.3,51
SRO Spital Region Oberaargau AG B.1.9.P,0,0.078,,0
SRO Spital Region Oberaargau AG B.1.9.M,,,,0
SRO Spital Region Oberaargau AG B.1.10.M,0.5,0.309,1.6,14
SRO Spital Region Oberaargau AG B.1.11.M,,,,<10
SRO Spital Region Oberaargau AG B.1.12.P,0.417,0.157,,53
SRO Spital Region Oberaargau AG B.1.12.M,0.113,0.121,0.9,53
SRO Spital Region Oberaargau AG B.2 Transitorisch isch‰mische Attacke (TIA), , , , 
SRO Spital Region Oberaargau AG B.2.1.M,0,0.005,0,66
SRO Spital Region Oberaargau AG B.2.2.P,...,...,,...
SRO Spital Region Oberaargau AG C Geriatrische Fr¸hrehablitation, , , , 
SRO Spital Region Oberaargau AG C.1 Geriatrische Fr¸hrehabilitation, , , , 
SRO Spital Region Oberaargau AG C.1.1.F,,,,...
SRO Spital Region Oberaargau AG D Erkrankungen der Lunge, , , , 
SRO Spital Region Oberaargau AG D.1 Lungenentz¸ndung (Pneumonie), , , , 
SRO Spital Region Oberaargau AG D.1.1.M,0.093,0.075,1.2,161
SRO Spital Region Oberaargau AG D.1.2.M,,,,<10
SRO Spital Region Oberaargau AG D.1.3.M,0,0.009,0,12
SRO Spital Region Oberaargau AG D.1.4.M,0.04,0.038,1,25
SRO Spital Region Oberaargau AG D.1.5.M,0.103,0.075,1.4,87
SRO Spital Region Oberaargau AG D.1.6.M,0.147,0.131,1.1,34
SRO Spital Region Oberaargau AG D.1.7.M,,,,<10
SRO Spital Region Oberaargau AG D.1.8.M,0.091,0.061,1.5,132
SRO Spital Region Oberaargau AG D.2 Chronisch obstruktive Lungenkrankheit (COPD), , , , 
SRO Spital Region Oberaargau AG D.2.1.M,0.037,0.046,0.8,82
SRO Spital Region Oberaargau AG D.2.2.M,...,...,...,...
SRO Spital Region Oberaargau AG D.2.3.M,...,...,...,...
SRO Spital Region Oberaargau AG D.2.4.M,...,...,...,...
SRO Spital Region Oberaargau AG D.2.5.M,...,...,...,...
SRO Spital Region Oberaargau AG D.2.6.P,...,...,,...
SRO Spital Region Oberaargau AG D.2.6.M,...,...,...,...
SRO Spital Region Oberaargau AG D.3 Lungenkrebs, , , , 
SRO Spital Region Oberaargau AG D.3.1.F,,,,111
SRO Spital Region Oberaargau AG D.4 Operationen an der Lunge, , , , 
SRO Spital Region Oberaargau AG D.4.1.M,,,,<10
SRO Spital Region Oberaargau AG D.4.2.P,0,0.136,,0
SRO Spital Region Oberaargau AG D.4.2.M,,,,0
SRO Spital Region Oberaargau AG D.4.3.M,,,,<10
SRO Spital Region Oberaargau AG E Operationen an Bauchorganen und Schilddr¸se (Viszeralchirurgie), , , , 
SRO Spital Region Oberaargau AG E.1 Entfernung der Gallenblase (Cholezystektomie), , , , 
SRO Spital Region Oberaargau AG E.1.1.M,0,0.004,0,153
SRO Spital Region Oberaargau AG E.1.2.P,0.902,0.92,,138
SRO Spital Region Oberaargau AG E.2 Hernienoperationen, , , , 
SRO Spital Region Oberaargau AG E.2.1.M,0,0.002,0,168
SRO Spital Region Oberaargau AG E.2.2.M,,,,<10
SRO Spital Region Oberaargau AG E.3 Eingriffe an der Schilddr¸se, , , , 
SRO Spital Region Oberaargau AG E.3.1.F,,,,<10
SRO Spital Region Oberaargau AG E.3.2.P,0,0.002,,0
SRO Spital Region Oberaargau AG E.3.3.F,,,,...
SRO Spital Region Oberaargau AG E.4 Grosse Operationen an Dickdarm und Enddarm (kolorektale Operationen), , , , 
SRO Spital Region Oberaargau AG E.4.1.M,0.092,0.049,1.9,87
SRO Spital Region Oberaargau AG E.4.2.M,0.136,0.044,3.1,22
SRO Spital Region Oberaargau AG E.4.3.M,,,,<10
SRO Spital Region Oberaargau AG E.4.4.M,,,,<10
SRO Spital Region Oberaargau AG E.4.5.M,0,0,0,27
SRO Spital Region Oberaargau AG E.4.6.M,,,,<10
SRO Spital Region Oberaargau AG E.4.7.M,,,,<10
SRO Spital Region Oberaargau AG E.4.8.F,,,,17
SRO Spital Region Oberaargau AG E.4.9.F Lokale kolorektale Eingriffe bei kolorektalem Karzinom,,,,<10
SRO Spital Region Oberaargau AG E.4.10.F Lokale kolorektale Eingriffe ohne kolorektales Karzinom,,,,23
SRO Spital Region Oberaargau AG E.5 Operationen am Magen, , , , 
SRO Spital Region Oberaargau AG E.5.1.F,,,,<10
SRO Spital Region Oberaargau AG E.5.2.M,,,,<10
SRO Spital Region Oberaargau AG E.5.3.M,,,,<10
SRO Spital Region Oberaargau AG E.6 Operationen am ÷sophagus, , , , 
SRO Spital Region Oberaargau AG E.6.1.M,,,,<10
SRO Spital Region Oberaargau AG E.7 Operationen am Pankreas, , , , 
SRO Spital Region Oberaargau AG E.7.1.M,,,,0
SRO Spital Region Oberaargau AG F Operationen an Gef‰ssen, , , , 
SRO Spital Region Oberaargau AG F.1 Extrakranielle Gef‰ssoperationen, , , , 
SRO Spital Region Oberaargau AG F.1.1.M,,,,0
SRO Spital Region Oberaargau AG F.1.2.M,,,,0
SRO Spital Region Oberaargau AG F.1.3.F,,,,0
SRO Spital Region Oberaargau AG F.2 Operationen bei Erweiterung der Aorta (Aortenaneurysma), , , , 
SRO Spital Region Oberaargau AG F.2.1.F,,,,0
SRO Spital Region Oberaargau AG F.2.2.M,,,,0
SRO Spital Region Oberaargau AG F.2.3.M,,,,0
SRO Spital Region Oberaargau AG F.2.4.F,,,,0
SRO Spital Region Oberaargau AG F.2.5.M,,,,<10
SRO Spital Region Oberaargau AG F.3 Operationen an Becken≠/Beinarterien, , , , 
SRO Spital Region Oberaargau AG F.3.1.F,,,,0
SRO Spital Region Oberaargau AG F.3.2.M,...,...,...,...
SRO Spital Region Oberaargau AG F.3.3.M,...,...,...,...
SRO Spital Region Oberaargau AG F.3.4.M,...,...,...,...
SRO Spital Region Oberaargau AG F.3.5.M,,,,0
SRO Spital Region Oberaargau AG F.3.6.M,,,,0
SRO Spital Region Oberaargau AG F.3.7.M,,,,0
SRO Spital Region Oberaargau AG F.3.8.F,,,,0
SRO Spital Region Oberaargau AG F.3.9.F,,,,0
SRO Spital Region Oberaargau AG F.4 Amputationen, , , , 
SRO Spital Region Oberaargau AG F.4.1.M,0.053,0.026,2,19
SRO Spital Region Oberaargau AG F.4.2.M,,,,<10
SRO Spital Region Oberaargau AG G Geburtshilfe und Frauenheilkunde, , , , 
SRO Spital Region Oberaargau AG G.1 Geburten, , , , 
SRO Spital Region Oberaargau AG G.1.1.F,,,,470
SRO Spital Region Oberaargau AG G.1.1.P,0,0,,0
SRO Spital Region Oberaargau AG G.1.2.P,0.048,0.028,,14
SRO Spital Region Oberaargau AG G.1.3.P,0.273,0.291,,79
SRO Spital Region Oberaargau AG G.1.4.P,0.385,0.328,,181
SRO Spital Region Oberaargau AG G.2 Neugeborene, , , , 
SRO Spital Region Oberaargau AG G.2.1.F,,,,...
SRO Spital Region Oberaargau AG G.2.2.F,,,,...
SRO Spital Region Oberaargau AG G.2.3.F,,,,...
SRO Spital Region Oberaargau AG G.2.4.F,,,,...
SRO Spital Region Oberaargau AG G.2.5.F,,,,...
SRO Spital Region Oberaargau AG G.2.6.F,,,,...
SRO Spital Region Oberaargau AG G.2.7.F,,,,...
SRO Spital Region Oberaargau AG G.2.8.F,,,,...
SRO Spital Region Oberaargau AG G.2.9.F,,,,...
SRO Spital Region Oberaargau AG G.3 Entfernung der Geb‰rmutter bei gutartigen Erkrankungen (Hysterektomie), , , , 
SRO Spital Region Oberaargau AG G.3.1.M,0,0,,110
SRO Spital Region Oberaargau AG G.3.2.P,0.697,0.707,,76
SRO Spital Region Oberaargau AG G.4 Brustkrebs, , , , 
SRO Spital Region Oberaargau AG G.4.1.F,,,,53
SRO Spital Region Oberaargau AG G.5 Eingriffe an der Brust, , , , 
SRO Spital Region Oberaargau AG G.5.1.F,,,,49
SRO Spital Region Oberaargau AG G.5.2.F,,,,39
SRO Spital Region Oberaargau AG G.5.3.P,0.462,0.647,,18
SRO Spital Region Oberaargau AG H Erkrankungen der Harnwege und der m‰nnlichen Geschlechtsorgane, , , , 
SRO Spital Region Oberaargau AG H.1 Entfernung der Niere (Nephrektomie), , , , 
SRO Spital Region Oberaargau AG H.1.1.M,,,,0
SRO Spital Region Oberaargau AG H.1.2.P,,,,0
SRO Spital Region Oberaargau AG H.1.3.P Anteil partielle Nephrektomie,,,,0
SRO Spital Region Oberaargau AG H.1.3.M,,,,0
SRO Spital Region Oberaargau AG H.1.4.P,,,,0
SRO Spital Region Oberaargau AG H.2 Nierensteine, , , , 
SRO Spital Region Oberaargau AG H.2.1.F,,,,57
SRO Spital Region Oberaargau AG H.2.2.P,0,0.43,,0
SRO Spital Region Oberaargau AG H.3 Eingriffe an der Harnblase, , , , 
SRO Spital Region Oberaargau AG H.3.1.F,,,,39
SRO Spital Region Oberaargau AG H.3.2.F,,,,43
SRO Spital Region Oberaargau AG H.3.3.F,,,,34
SRO Spital Region Oberaargau AG H.3.4.P,...,...,,...
SRO Spital Region Oberaargau AG H.3.5.M,,,,0
SRO Spital Region Oberaargau AG H.4 Entfernung der Prostata durch Abtragung ¸ber die Harnrˆhre (Prostata≠TUR), , , , 
SRO Spital Region Oberaargau AG H.4.1.M,0,0.001,0,55
SRO Spital Region Oberaargau AG H.5 Prostatakarzinom, , , , 
SRO Spital Region Oberaargau AG H.5.1.F,,,,98
SRO Spital Region Oberaargau AG H.5.2.M,,,,<10
SRO Spital Region Oberaargau AG I Orthop‰dische und unfallchirurgische Krankheitsbilder, , , , 
SRO Spital Region Oberaargau AG I.1 Gelenkersatz Totalendoprothese (TEP), , , , 
SRO Spital Region Oberaargau AG I.1.1.M,0,0.002,0,87
SRO Spital Region Oberaargau AG I.1.2.M,,,,<10
SRO Spital Region Oberaargau AG I.1.3.M,0.01,0.001,8.8,105
SRO Spital Region Oberaargau AG I.1.4.M,,,,<10
SRO Spital Region Oberaargau AG I.1.5.M,,,,0
SRO Spital Region Oberaargau AG I.2 Operationen an der Wirbels‰ule, , , , 
SRO Spital Region Oberaargau AG I.2.1.F,,,,<10
SRO Spital Region Oberaargau AG I.2.2.M,,,,0
SRO Spital Region Oberaargau AG I.3 H¸ftgelenknahe Frakturen, , , , 
SRO Spital Region Oberaargau AG I.3.1.M,0.043,0.052,0.8,46
SRO Spital Region Oberaargau AG I.3.2.M,,,,<10
SRO Spital Region Oberaargau AG I.3.3.M,,,,<10
SRO Spital Region Oberaargau AG I.3.4.M,,,,<10
SRO Spital Region Oberaargau AG I.3.5.M,0.1,0.039,2.6,10
SRO Spital Region Oberaargau AG I.3.6.M,0,0.068,0,14
SRO Spital Region Oberaargau AG I.3.7.M,,,,<10
SRO Spital Region Oberaargau AG I.3.8.M,0.02,0.046,0.4,49
SRO Spital Region Oberaargau AG J Komplexe heterogene Krankheitsbilder (Tracer f¸r Peer Review), , , , 
SRO Spital Region Oberaargau AG J.1 Beatmung, , , , 
SRO Spital Region Oberaargau AG J.1.1.M,0.167,0.342,0.5,12
SRO Spital Region Oberaargau AG J.2 Sepsis, , , , 
SRO Spital Region Oberaargau AG J.2.1.M,0.228,0.199,1.1,101
Institution Indikator,beobachtete Rate 2008,erwartete Rate 2008,SMR 2008,Fallzahl 2008
Spitäler Schaffhausen Kantonsspital A Erkrankungen des Herzens, , , , 
Spitäler Schaffhausen Kantonsspital A.1 Herzinfarkt, , , , 
Spitäler Schaffhausen Kantonsspital A.1.1.M,0.081,0.072,1.1,123
Spitäler Schaffhausen Kantonsspital A.1.2.M,,,,<10
Spitäler Schaffhausen Kantonsspital A.1.3.M,0,0.023,0,46
Spitäler Schaffhausen Kantonsspital A.1.4.M,0.067,0.089,0.8,60
Spitäler Schaffhausen Kantonsspital A.1.5.M,0.5,0.208,2.4,12
Spitäler Schaffhausen Kantonsspital A.1.6.P,0,0.515,,0
Spitäler Schaffhausen Kantonsspital A.1.7.M,0.101,0.1,1,99
Spitäler Schaffhausen Kantonsspital A.1.8.M,,,,<10
Spitäler Schaffhausen Kantonsspital A.1.9.P,0,0.071,,0
Spitäler Schaffhausen Kantonsspital A.1.10.M,0.088,0.086,1,80
Spitäler Schaffhausen Kantonsspital A.1.11.M,0.07,0.047,1.5,43
Spitäler Schaffhausen Kantonsspital A.2 Herzinsuffizienz, , , , 
Spitäler Schaffhausen Kantonsspital A.2.1.M,0.173,0.086,2,168
Spitäler Schaffhausen Kantonsspital A.2.2.M,,,,0
Spitäler Schaffhausen Kantonsspital A.2.3.M,0.067,0.034,2,15
Spitäler Schaffhausen Kantonsspital A.2.4.M,0.151,0.076,2,106
Spitäler Schaffhausen Kantonsspital A.2.5.M,0.255,0.125,2,47
Spitäler Schaffhausen Kantonsspital A.3 Linksherzkatheter (LHK), , , , 
Spitäler Schaffhausen Kantonsspital A.3.1.F,,,,0
Spitäler Schaffhausen Kantonsspital A.3.2.M,,,,0
Spitäler Schaffhausen Kantonsspital A.3.3.M F‰lle mit LHK ohne Herzinfarkt mit komplizierender Diagnose (Alter >19) Mortalit‰t,,,,0
Spitäler Schaffhausen Kantonsspital A.3.4.M,,,,0
Spitäler Schaffhausen Kantonsspital A.3.5.P,,,,0
Spitäler Schaffhausen Kantonsspital A.3.6.F,,,,0
Spitäler Schaffhausen Kantonsspital A.4 Herzrhythmusstˆrungen, , , , 
Spitäler Schaffhausen Kantonsspital A.4.1.F,,,,99
Spitäler Schaffhausen Kantonsspital A.5 Versorgung mit Schrittmacher oder implantierbarem Defibrillator, , , , 
Spitäler Schaffhausen Kantonsspital A.5.1.F,,,,37
Spitäler Schaffhausen Kantonsspital A.5.2.F,,,,0
Spitäler Schaffhausen Kantonsspital A.6 Ablative Therapie, , , , 
Spitäler Schaffhausen Kantonsspital A.6.1.F,,,,0
Spitäler Schaffhausen Kantonsspital A.6.2.F,,,,0
Spitäler Schaffhausen Kantonsspital A.7 Operationen am Herzen, , , , 
Spitäler Schaffhausen Kantonsspital A.7.1.F,,,,<10
Spitäler Schaffhausen Kantonsspital A.7.2.F,,,,0
Spitäler Schaffhausen Kantonsspital A.7.3.F,,,,0
Spitäler Schaffhausen Kantonsspital A.7.4.F,,,,<10
Spitäler Schaffhausen Kantonsspital A.7.5.F,,,,0
Spitäler Schaffhausen Kantonsspital A.7.6.F,,,,0
Spitäler Schaffhausen Kantonsspital A.7.7.M,,,,0
Spitäler Schaffhausen Kantonsspital A.7.11.M,,,,0
Spitäler Schaffhausen Kantonsspital A.7.12.M,,,,0
Spitäler Schaffhausen Kantonsspital A.7.13.M,,,,0
Spitäler Schaffhausen Kantonsspital A.7.14.M,,,,0
Spitäler Schaffhausen Kantonsspital A.7.15.M,,,,0
Spitäler Schaffhausen Kantonsspital A.7.16.M,,,,0
Spitäler Schaffhausen Kantonsspital A.7.17.M,,,,0
Spitäler Schaffhausen Kantonsspital A.7.18.P,,,,0
Spitäler Schaffhausen Kantonsspital B.1 Schlaganfall, , , , 
Spitäler Schaffhausen Kantonsspital B.1.1.M,0.203,0.145,1.4,123
Spitäler Schaffhausen Kantonsspital B.1.2.M,,,,<10
Spitäler Schaffhausen Kantonsspital B.1.3.M,0.083,0.064,1.3,24
Spitäler Schaffhausen Kantonsspital B.1.4.M,0.154,0.13,1.2,65
Spitäler Schaffhausen Kantonsspital B.1.5.M,0.406,0.242,1.7,32
Spitäler Schaffhausen Kantonsspital B.1.6.P,...,...,,...
Spitäler Schaffhausen Kantonsspital B.1.7.M,0.167,0.091,1.8,78
Spitäler Schaffhausen Kantonsspital B.1.8.M,0.173,0.091,1.9,75
Spitäler Schaffhausen Kantonsspital B.1.9.P,0,0.078,,0
Spitäler Schaffhausen Kantonsspital B.1.9.M,,,,0
Spitäler Schaffhausen Kantonsspital B.1.10.M,0.364,0.374,1,22
Spitäler Schaffhausen Kantonsspital B.1.11.M,,,,<10
Spitäler Schaffhausen Kantonsspital B.1.12.P,0.154,0.157,,19
Spitäler Schaffhausen Kantonsspital B.1.12.M,0.158,0.151,1,19
Spitäler Schaffhausen Kantonsspital B.2 Transitorisch isch‰mische Attacke (TIA), , , , 
Spitäler Schaffhausen Kantonsspital B.2.1.M,0,0.003,0,25
Spitäler Schaffhausen Kantonsspital B.2.2.P,...,...,,...
Spitäler Schaffhausen Kantonsspital C Geriatrische Fr¸hrehablitation, , , , 
Spitäler Schaffhausen Kantonsspital C.1 Geriatrische Fr¸hrehabilitation, , , , 
Spitäler Schaffhausen Kantonsspital C.1.1.F,,,,...
Spitäler Schaffhausen Kantonsspital D Erkrankungen der Lunge, , , , 
Spitäler Schaffhausen Kantonsspital D.1 Lungenentz¸ndung (Pneumonie), , , , 
Spitäler Schaffhausen Kantonsspital D.1.1.M,0.101,0.066,1.5,149
Spitäler Schaffhausen Kantonsspital D.1.2.M,0,0.002,0,14
Spitäler Schaffhausen Kantonsspital D.1.3.M,,,,<10
Spitäler Schaffhausen Kantonsspital D.1.4.M,0.083,0.039,2.1,36
Spitäler Schaffhausen Kantonsspital D.1.5.M,0.136,0.071,1.9,59
Spitäler Schaffhausen Kantonsspital D.1.6.M,0.129,0.131,1,31
Spitäler Schaffhausen Kantonsspital D.1.7.M,0,0.003,0,12
Spitäler Schaffhausen Kantonsspital D.1.8.M,0.107,0.058,1.8,122
Spitäler Schaffhausen Kantonsspital D.2 Chronisch obstruktive Lungenkrankheit (COPD), , , , 
Spitäler Schaffhausen Kantonsspital D.2.1.M,0.068,0.045,1.5,59
Spitäler Schaffhausen Kantonsspital D.2.2.M,...,...,...,...
Spitäler Schaffhausen Kantonsspital D.2.3.M,...,...,...,...
Spitäler Schaffhausen Kantonsspital D.2.4.M,...,...,...,...
Spitäler Schaffhausen Kantonsspital D.2.5.M,...,...,...,...
Spitäler Schaffhausen Kantonsspital D.2.6.P,...,...,,...
Spitäler Schaffhausen Kantonsspital D.2.6.M,...,...,...,...
Spitäler Schaffhausen Kantonsspital D.3 Lungenkrebs, , , , 
Spitäler Schaffhausen Kantonsspital D.3.1.F,,,,74
Spitäler Schaffhausen Kantonsspital D.4 Operationen an der Lunge, , , , 
Spitäler Schaffhausen Kantonsspital D.4.1.M,0.118,0.03,4,17
Spitäler Schaffhausen Kantonsspital D.4.2.P,,,,<10
Spitäler Schaffhausen Kantonsspital D.4.2.M,,,,<10
Spitäler Schaffhausen Kantonsspital D.4.3.M,,,,<10
Spitäler Schaffhausen Kantonsspital E Operationen an Bauchorganen und Schilddr¸se (Viszeralchirurgie), , , , 
Spitäler Schaffhausen Kantonsspital E.1 Entfernung der Gallenblase (Cholezystektomie), , , , 
Spitäler Schaffhausen Kantonsspital E.1.1.M,0,0.003,0,168
Spitäler Schaffhausen Kantonsspital E.1.2.P,0.899,0.92,,151
Spitäler Schaffhausen Kantonsspital E.2 Hernienoperationen, , , , 
Spitäler Schaffhausen Kantonsspital E.2.1.M,0.005,0.002,2.2,210
Spitäler Schaffhausen Kantonsspital E.2.2.M,,,,<10
Spitäler Schaffhausen Kantonsspital E.3 Eingriffe an der Schilddr¸se, , , , 
Spitäler Schaffhausen Kantonsspital E.3.1.F,,,,22
Spitäler Schaffhausen Kantonsspital E.3.2.P,0,0.002,,0
Spitäler Schaffhausen Kantonsspital E.3.3.F,,,,...
Spitäler Schaffhausen Kantonsspital E.4 Grosse Operationen an Dickdarm und Enddarm (kolorektale Operationen), , , , 
Spitäler Schaffhausen Kantonsspital E.4.1.M,0.045,0.046,1,132
Spitäler Schaffhausen Kantonsspital E.4.2.M,0.056,0.04,1.4,18
Spitäler Schaffhausen Kantonsspital E.4.3.M,,,,<10
Spitäler Schaffhausen Kantonsspital E.4.4.M,0.059,0.044,1.3,17
Spitäler Schaffhausen Kantonsspital E.4.5.M,0,0,0,32
Spitäler Schaffhausen Kantonsspital E.4.6.M,0.154,0.118,1.3,13
Spitäler Schaffhausen Kantonsspital E.4.7.M,,,,<10
Spitäler Schaffhausen Kantonsspital E.4.8.F,,,,44
Spitäler Schaffhausen Kantonsspital E.4.9.F Lokale kolorektale Eingriffe bei kolorektalem Karzinom,,,,<10
Spitäler Schaffhausen Kantonsspital E.4.10.F Lokale kolorektale Eingriffe ohne kolorektales Karzinom,,,,18
