hospital_indicator,observed_rate_2011,expected_rate_2011,SMR_2011,number_of_cases_2011
Hôpital Neuchâtelois HNE F.5.1.F,,,,70
Hôpital Neuchâtelois HNE F.5.2.F,,,,17
Hôpital Neuchâtelois HNE F.5.3.F,,,,<10
Hôpital Neuchâtelois HNE G GynEcologie et obstEtrique, , , , 
Hôpital Neuchâtelois HNE G.1 Accouchements, , , , 
Hôpital Neuchâtelois HNE G.1.1.F,,,,1'544
Hôpital Neuchâtelois HNE G.1.1.P,0,0,,0
Hôpital Neuchâtelois HNE G.1.2.P,0.026,0.031,,30
Hôpital Neuchâtelois HNE G.1.3.P,0.33,0.264,,385
Hôpital Neuchâtelois HNE G.1.4.P,0.245,0.33,,379
Hôpital Neuchâtelois HNE G.2 Nouveau≠nEs, , , , 
Hôpital Neuchâtelois HNE G.2.1.F,,,,<10
Hôpital Neuchâtelois HNE G.2.2.F,,,,<10
Hôpital Neuchâtelois HNE G.2.3.F,,,,<10
Hôpital Neuchâtelois HNE G.2.4.F,,,,<10
Hôpital Neuchâtelois HNE G.2.5.F,,,,<10
Hôpital Neuchâtelois HNE G.2.6.F,,,,<10
Hôpital Neuchâtelois HNE G.2.7.F,,,,<10
Hôpital Neuchâtelois HNE G.2.8.F,,,,98
Hôpital Neuchâtelois HNE G.2.9.F,,,,1'430
Hôpital Neuchâtelois HNE G.3 Ablation de líutErus pour affections bEnignes (hystErectomie), , , , 
Hôpital Neuchâtelois HNE G.3.1.M,0,0,0,98
Hôpital Neuchâtelois HNE G.3.2.P,0.724,0.743,,71
Hôpital Neuchâtelois HNE G.4 Cancer du sein, , , , 
Hôpital Neuchâtelois HNE G.4.1.F,,,,314
Hôpital Neuchâtelois HNE G.5 Interventions du sein, , , , 
Hôpital Neuchâtelois HNE G.5.1.F,,,,185
Hôpital Neuchâtelois HNE G.5.2.F,,,,156
Hôpital Neuchâtelois HNE G.5.3.P,0.692,0.714,,108
Hôpital Neuchâtelois HNE H Maladies des voies urinaires et des organes gEnitaux masculins, , , , 
Hôpital Neuchâtelois HNE H.1 Ablation du rein (nEphrectomie et nEphrectomie partielle), , , , 
Hôpital Neuchâtelois HNE H.1.1.M,0,0.008,0,15
Hôpital Neuchâtelois HNE H.1.2.P,,,,<10
"Hôpital Neuchâtelois HNE H.1.3.P NEphrectomie partielle, pourcentage",,,,<10
Hôpital Neuchâtelois HNE H.1.3.M,,,,<10
Hôpital Neuchâtelois HNE H.1.4.P,0,0.272,,0
Hôpital Neuchâtelois HNE H.2 Calculs rEnaux, , , , 
Hôpital Neuchâtelois HNE H.2.1.F,,,,115
Hôpital Neuchâtelois HNE H.2.2.P,0.417,0.429,,48
Hôpital Neuchâtelois HNE H.3 OpErations de la vessie, , , , 
Hôpital Neuchâtelois HNE H.3.1.F,,,,153
Hôpital Neuchâtelois HNE H.3.2.F,,,,118
Hôpital Neuchâtelois HNE H.3.3.F,,,,103
Hôpital Neuchâtelois HNE H.3.4.P,,,,<10
Hôpital Neuchâtelois HNE H.3.5.M,,,,<10
Hôpital Neuchâtelois HNE H.4 REsection prostatique transurEtrale (TURP), , , , 
Hôpital Neuchâtelois HNE H.4.1.M,0,0.002,0,131
Hôpital Neuchâtelois HNE H.5 Carcinome de la prostate, , , , 
Hôpital Neuchâtelois HNE H.5.1.F,,,,205
Hôpital Neuchâtelois HNE H.5.2.M,0,0.001,0,27
Hôpital Neuchâtelois HNE I Affections orthopEdiques et traumatologiques, , , , 
"Hôpital Neuchâtelois HNE I.1 Remplacement de l'articulation, endoprothËse totale (EPT)", , , , 
Hôpital Neuchâtelois HNE I.1.1.M,0,0.003,0,77
Hôpital Neuchâtelois HNE I.1.2.M,0,0.017,0,15
Hôpital Neuchâtelois HNE I.1.3.M,0,0.001,0,111
Hôpital Neuchâtelois HNE I.1.4.M,0,0.001,0,10
Hôpital Neuchâtelois HNE I.1.5.M,,,,0
Hôpital Neuchâtelois HNE I.2 OpErations de la colonne vertEbrale, , , , 
Hôpital Neuchâtelois HNE I.2.1.F,,,,0
Hôpital Neuchâtelois HNE I.2.2.M,,,,0
Hôpital Neuchâtelois HNE I.3 Fractures mEtaphysaires de la hanche, , , , 
Hôpital Neuchâtelois HNE I.3.1.M,0.025,0.033,0.8,198
Hôpital Neuchâtelois HNE I.3.2.M,,,,<10
Hôpital Neuchâtelois HNE I.3.3.M,0,0.007,0,22
Hôpital Neuchâtelois HNE I.3.4.M,0.062,0.017,3.7,32
Hôpital Neuchâtelois HNE I.3.5.M,0.036,0.034,1.1,55
Hôpital Neuchâtelois HNE I.3.6.M,0.021,0.044,0.5,48
Hôpital Neuchâtelois HNE I.3.7.M,0,0.059,0,32
Hôpital Neuchâtelois HNE I.3.8.M,0.016,0.033,0.5,189
"Hôpital Neuchâtelois HNE J Affections complexes, hEtErogËnes (indicateur pour peer review)", , , , 
Hôpital Neuchâtelois HNE J.1 Respiration artificielle, , , , 
Hôpital Neuchâtelois HNE J.1.1.M,0.2,0.316,0.6,60
Hôpital Neuchâtelois HNE J.2 Etats septiques, , , , 
Hôpital Neuchâtelois HNE J.2.1.M,0.201,0.158,1.3,174
Institution Indikator,beobachtete Rate 2011,erwartete Rate 2011,SMR 2011,Fallzahl 2011
Kantonsspital Baden AG A Erkrankungen des Herzens, , , , 
Kantonsspital Baden AG A.1 Herzinfarkt, , , , 
Kantonsspital Baden AG A.1.1.M,0.036,0.049,0.7,275
Kantonsspital Baden AG A.1.2.M,0,0.013,0,22
Kantonsspital Baden AG A.1.3.M,0.01,0.018,0.5,105
Kantonsspital Baden AG A.1.4.M,0.033,0.054,0.6,120
Kantonsspital Baden AG A.1.5.M,0.179,0.174,1,28
Kantonsspital Baden AG A.1.6.P,0.145,0.557,,40
Kantonsspital Baden AG A.1.7.M,0.072,0.113,0.6,83
Kantonsspital Baden AG A.1.8.M,0.049,0.022,2.2,82
Kantonsspital Baden AG A.1.9.P,,,,<10
Kantonsspital Baden AG A.1.10.M,0.051,0.062,0.8,118
Kantonsspital Baden AG A.1.11.M,0.02,0.029,0.7,148
Kantonsspital Baden AG A.2 Herzinsuffizienz, , , , 
Kantonsspital Baden AG A.2.1.M,0.105,0.087,1.2,285
Kantonsspital Baden AG A.2.2.M,,,,<10
Kantonsspital Baden AG A.2.3.M,0,0.033,0,16
Kantonsspital Baden AG A.2.4.M,0.101,0.074,1.4,179
Kantonsspital Baden AG A.2.5.M,0.136,0.125,1.1,88
Kantonsspital Baden AG A.3 Linksherzkatheter (LHK), , , , 
Kantonsspital Baden AG A.3.1.F,,,,219
Kantonsspital Baden AG A.3.2.M,0,0.025,0,40
"Kantonsspital Baden AG A.3.3.M F‰lle mit LHK ohne Herzinfarkt mit komplizierender Diagnose (Alter >19), Mortalit‰t",,,,<10
Kantonsspital Baden AG A.3.4.M,0,0.005,0,173
Kantonsspital Baden AG A.3.5.P,0.283,0.387,,49
Kantonsspital Baden AG A.3.6.F,,,,0
Kantonsspital Baden AG A.4 Herzrhythmusstˆrungen, , , , 
Kantonsspital Baden AG A.4.1.F,,,,214
Kantonsspital Baden AG A.5 Versorgung mit Schrittmacher oder implantierbarem Defibrillator, , , , 
Kantonsspital Baden AG A.5.1.F,,,,123
Kantonsspital Baden AG A.5.2.F,,,,0
Kantonsspital Baden AG A.6 Ablative Therapie, , , , 
Kantonsspital Baden AG A.6.1.F,,,,0
Kantonsspital Baden AG A.6.2.F,,,,0
Kantonsspital Baden AG A.7 Operationen am Herzen, , , , 
Kantonsspital Baden AG A.7.1.F,,,,0
Kantonsspital Baden AG A.7.2.F,,,,0
Kantonsspital Baden AG A.7.3.F,,,,0
Kantonsspital Baden AG A.7.4.F,,,,0
Kantonsspital Baden AG A.7.5.F,,,,0
Kantonsspital Baden AG A.7.6.F,,,,0
Kantonsspital Baden AG A.7.7.M,,,,0
Kantonsspital Baden AG A.7.8.M,,,,0
Kantonsspital Baden AG A.7.9.M,,,,0
Kantonsspital Baden AG A.7.10.M,,,,0
Kantonsspital Baden AG A.7.11.M,,,,0
Kantonsspital Baden AG A.7.12.M,,,,0
Kantonsspital Baden AG A.7.13.M,,,,0
Kantonsspital Baden AG A.7.14.M,,,,0
Kantonsspital Baden AG A.7.15.M,,,,0
Kantonsspital Baden AG A.7.16.M,,,,0
Kantonsspital Baden AG A.7.17.M,,,,0
Kantonsspital Baden AG A.7.18.P,,,,0
Kantonsspital Baden AG B.1 Schlaganfall, , , , 
Kantonsspital Baden AG B.1.1.M,0.056,0.106,0.5,269
Kantonsspital Baden AG B.1.2.M,,,,<10
Kantonsspital Baden AG B.1.3.M,0,0.056,0,55
Kantonsspital Baden AG B.1.4.M,0.037,0.099,0.4,162
Kantonsspital Baden AG B.1.5.M,0.184,0.187,1,49
Kantonsspital Baden AG B.1.6.P,,,,<10
Kantonsspital Baden AG B.1.7.M,0.048,0.067,0.7,231
Kantonsspital Baden AG B.1.8.M,0.036,0.068,0.5,220
Kantonsspital Baden AG B.1.9.P,0.117,0.108,,27
Kantonsspital Baden AG B.1.9.M,0.037,0.109,0.3,27
Kantonsspital Baden AG B.1.10.M,0.107,0.286,0.4,28
Kantonsspital Baden AG B.1.11.M,0.1,0.191,0.5,10
Kantonsspital Baden AG B.1.12.P,0,0.1,,0
Kantonsspital Baden AG B.1.12.M,,,,0
Kantonsspital Baden AG B.2 Transitorisch isch‰mische Attacke (TIA), , , , 
Kantonsspital Baden AG B.2.1.M,0,0.003,0,63
Kantonsspital Baden AG B.2.2.P,0,0.006,,0
Kantonsspital Baden AG C Geriatrische Fr¸hrehablitation, , , , 
Kantonsspital Baden AG C.1 Geriatrische Fr¸hrehabilitation, , , , 
Kantonsspital Baden AG C.1.1.F,,,,0
Kantonsspital Baden AG C.1.2.P,,,,0
Kantonsspital Baden AG C.1.3.S,,,,0
Kantonsspital Baden AG D Erkrankungen der Lunge, , , , 
Kantonsspital Baden AG D.1 Lungenentz¸ndung (Pneumonie), , , , 
Kantonsspital Baden AG D.1.1.M,0.056,0.04,1.4,377
Kantonsspital Baden AG D.1.2.M,0,0.003,0,95
Kantonsspital Baden AG D.1.3.M,0,0.004,0,40
Kantonsspital Baden AG D.1.4.M,0.075,0.031,2.4,67
Kantonsspital Baden AG D.1.5.M,0.083,0.064,1.3,144
Kantonsspital Baden AG D.1.6.M,0.129,0.11,1.2,31
Kantonsspital Baden AG D.1.7.M,0,0.003,0,80
Kantonsspital Baden AG D.1.8.M,0.031,0.041,0.8,224
Kantonsspital Baden AG D.2 Chronisch obstruktive Lungenkrankheit (COPD), , , , 
Kantonsspital Baden AG D.2.1.M,0.071,0.036,2,84
Kantonsspital Baden AG D.2.2.M,0.1,0.046,2.2,20
Kantonsspital Baden AG D.2.3.M,0.1,0.036,2.8,20
Kantonsspital Baden AG D.2.4.M,0,0.013,0,11
Kantonsspital Baden AG D.2.5.M,,,,0
Kantonsspital Baden AG D.2.6.P,0.393,0.369,,33
Kantonsspital Baden AG D.2.6.M,0.061,0.036,1.7,33
Kantonsspital Baden AG D.3 Lungenkrebs, , , , 
Kantonsspital Baden AG D.3.1.F,,,,197
Kantonsspital Baden AG D.4 Operationen an der Lunge, , , , 
Kantonsspital Baden AG D.4.1.M,0,0.011,0,15
Kantonsspital Baden AG D.4.2.P,0,0.099,,0
Kantonsspital Baden AG D.4.2.M,,,,0
Kantonsspital Baden AG D.4.3.M,,,,<10
Kantonsspital Baden AG D.4.4.P,0,0.084,,0
Kantonsspital Baden AG E Operationen an Bauchorganen und Schilddr¸se (Viszeralchirurgie), , , , 
Kantonsspital Baden AG E.1 Entfernung der Gallenblase (Cholezystektomie), , , , 
Kantonsspital Baden AG E.1.1.M,0,0.002,0,258
Kantonsspital Baden AG E.1.2.P,0.938,0.935,,242
Kantonsspital Baden AG E.2 Hernienoperationen, , , , 
Kantonsspital Baden AG E.2.1.M,0,0.001,0,430
Kantonsspital Baden AG E.2.2.M,0.071,0.04,1.8,14
Kantonsspital Baden AG E.3 Eingriffe an der Schilddr¸se, , , , 
Kantonsspital Baden AG E.3.1.F,,,,87
Kantonsspital Baden AG E.3.2.P,0,0.004,,0
Kantonsspital Baden AG E.3.3.F,,,,0
Kantonsspital Baden AG E.4 Grosse Operationen an Dickdarm und Enddarm (kolorektale Operationen), , , , 
Kantonsspital Baden AG E.4.1.M,0.069,0.044,1.6,246
Kantonsspital Baden AG E.4.2.M,0.114,0.038,3,35
Kantonsspital Baden AG E.4.3.M,0.2,0.138,1.4,10
Kantonsspital Baden AG E.4.4.M,0,0.019,0,41
Kantonsspital Baden AG E.4.5.M,0,0.005,0,60
Kantonsspital Baden AG E.4.6.M,0.111,0.055,2,36
Kantonsspital Baden AG E.4.7.M,,,,<10
Kantonsspital Baden AG E.4.8.F,,,,59
Kantonsspital Baden AG E.4.9.F Lokale kolorektale Eingriffe bei kolorektalem Karzinom,,,,<10
Kantonsspital Baden AG E.4.10.F Lokale kolorektale Eingriffe ohne kolorektales Karzinom,,,,54
Kantonsspital Baden AG E.5 Operationen am Magen, , , , 
Kantonsspital Baden AG E.5.1.F,,,,25
Kantonsspital Baden AG E.5.2.M,,,,<10
Kantonsspital Baden AG E.5.3.M,,,,<10
Kantonsspital Baden AG E.6 Operationen am ÷sophagus, , , , 
Kantonsspital Baden AG E.6.1.M,,,,<10
Kantonsspital Baden AG E.7 Operationen am Pankreas, , , , 
Kantonsspital Baden AG E.7.1.M,0.091,0.06,1.5,11
Kantonsspital Baden AG F Operationen an Gef‰ssen, , , , 
Kantonsspital Baden AG F.1 Extrakranielle Gef‰ssoperationen, , , , 
Kantonsspital Baden AG F.1.1.M,0,0.006,0,26
Kantonsspital Baden AG F.1.2.M,,,,0
Kantonsspital Baden AG F.1.3.F,,,,0
Kantonsspital Baden AG F.2 Operationen bei Erweiterung der Aorta (Aortenaneurysma), , , , 
Kantonsspital Baden AG F.2.1.F,,,,13
Kantonsspital Baden AG F.2.2.M,,,,<10
Kantonsspital Baden AG F.2.3.M,,,,<10
Kantonsspital Baden AG F.2.4.F,,,,0
Kantonsspital Baden AG F.2.5.M,,,,<10
Kantonsspital Baden AG F.3 Operationen an Becken≠/Beinarterien, , , , 
Kantonsspital Baden AG F.3.1.F,,,,69
Kantonsspital Baden AG F.3.2.M,0,0.002,0,32
Kantonsspital Baden AG F.3.3.M,,,,<10
Kantonsspital Baden AG F.3.4.M,,,,<10
Kantonsspital Baden AG F.3.5.M,,,,<10
Kantonsspital Baden AG F.3.6.M,,,,<10
Kantonsspital Baden AG F.3.7.M,0,0.004,0,10
Kantonsspital Baden AG F.3.8.F,,,,0
Kantonsspital Baden AG F.3.9.F,,,,<10
Kantonsspital Baden AG F.4 Amputationen, , , , 
Kantonsspital Baden AG F.4.1.M,0,0.023,0,34
Kantonsspital Baden AG F.4.2.M,,,,<10
Kantonsspital Baden AG F.5 Perkutan transluminale Gef‰ssinterventionen (PTA), , , , 
Kantonsspital Baden AG F.5.1.F,,,,115
Kantonsspital Baden AG F.5.2.F,,,,13
Kantonsspital Baden AG F.5.3.F,,,,10
Kantonsspital Baden AG G Geburtshilfe und Frauenheilkunde, , , , 
Kantonsspital Baden AG G.1 Geburten, , , , 
Kantonsspital Baden AG G.1.1.F,,,,1'494
Kantonsspital Baden AG G.1.1.P,0,0,,0
Kantonsspital Baden AG G.1.2.P,0.026,0.031,,27
Kantonsspital Baden AG G.1.3.P,0.325,0.264,,335
Kantonsspital Baden AG G.1.4.P,0.31,0.33,,463
Kantonsspital Baden AG G.2 Neugeborene, , , , 
Kantonsspital Baden AG G.2.1.F,,,,<10
Kantonsspital Baden AG G.2.2.F,,,,0
Kantonsspital Baden AG G.2.3.F,,,,<10
Kantonsspital Baden AG G.2.4.F,,,,0
Kantonsspital Baden AG G.2.5.F,,,,<10
Kantonsspital Baden AG G.2.6.F,,,,0
Kantonsspital Baden AG G.2.7.F,,,,<10
Kantonsspital Baden AG G.2.8.F,,,,64
Kantonsspital Baden AG G.2.9.F,,,,1'560
Kantonsspital Baden AG G.3 Entfernung der Geb‰rmutter bei gutartigen Erkrankungen (Hysterektomie), , , , 
Kantonsspital Baden AG G.3.1.M,0,0.001,0,272
Kantonsspital Baden AG G.3.2.P,0.973,0.743,,254
Kantonsspital Baden AG G.4 Brustkrebs, , , , 
Kantonsspital Baden AG G.4.1.F,,,,271
Kantonsspital Baden AG G.5 Eingriffe an der Brust, , , , 
Kantonsspital Baden AG G.5.1.F,,,,219
Kantonsspital Baden AG G.5.2.F,,,,176
Kantonsspital Baden AG G.5.3.P,0.75,0.714,,132
Kantonsspital Baden AG H Erkrankungen der Harnwege und der m‰nnlichen Geschlechtsorgane, , , , 
Kantonsspital Baden AG H.1 Entfernung der Niere (Nephrektomie), , , , 
Kantonsspital Baden AG H.1.1.M,0,0.011,0,10
Kantonsspital Baden AG H.1.2.P,,,,<10
Kantonsspital Baden AG H.1.3.P Anteil partielle Nephrektomie,,,,<10
Kantonsspital Baden AG H.1.3.M,,,,<10
Kantonsspital Baden AG H.1.4.P,,,,<10
Kantonsspital Baden AG H.2 Nierensteine, , , , 
Kantonsspital Baden AG H.2.1.F,,,,164
Kantonsspital Baden AG H.2.2.P,0.335,0.429,,55
Kantonsspital Baden AG H.3 Eingriffe an der Harnblase, , , , 
Kantonsspital Baden AG H.3.1.F,,,,131
Kantonsspital Baden AG H.3.2.F,,,,133
Kantonsspital Baden AG H.3.3.F,,,,104
Kantonsspital Baden AG H.3.4.P,0,0.104,,0
Kantonsspital Baden AG H.3.5.M,,,,<10
Kantonsspital Baden AG H.4 Entfernung der Prostata durch Abtragung ¸ber die Harnrˆhre (Prostata≠TUR), , , , 
Kantonsspital Baden AG H.4.1.M,0.013,0.002,7.3,159
Kantonsspital Baden AG H.5 Prostatakarzinom, , , , 
Kantonsspital Baden AG H.5.1.F,,,,186
Kantonsspital Baden AG H.5.2.M,0.045,0.001,57.9,22
Kantonsspital Baden AG I Orthop‰dische und unfallchirurgische Krankheitsbilder, , , , 
"Kantonsspital Baden AG I.1 Gelenkersatz, Totalendoprothese (TEP)", , , , 
Kantonsspital Baden AG I.1.1.M,0,0.003,0,178
Kantonsspital Baden AG I.1.2.M,0.059,0.008,7.2,17
Kantonsspital Baden AG I.1.3.M,0,0.001,0,136
Kantonsspital Baden AG I.1.4.M,0,0.002,0,11
Kantonsspital Baden AG I.1.5.M,,,,0
Kantonsspital Baden AG I.2 Operationen an der Wirbels‰ule, , , , 
Kantonsspital Baden AG I.2.1.F,,,,0
Kantonsspital Baden AG I.2.2.M,,,,0
Kantonsspital Baden AG I.3 H¸ftgelenknahe Frakturen, , , , 
Kantonsspital Baden AG I.3.1.M,0.062,0.034,1.8,97
Kantonsspital Baden AG I.3.2.M,,,,<10
Kantonsspital Baden AG I.3.3.M,,,,<10
Kantonsspital Baden AG I.3.4.M,0.04,0.016,2.5,25
Kantonsspital Baden AG I.3.5.M,0,0.038,0,19
Kantonsspital Baden AG I.3.6.M,0.158,0.046,3.4,19
Kantonsspital Baden AG I.3.7.M,0.118,0.076,1.5,17
Kantonsspital Baden AG I.3.8.M,0.107,0.032,3.4,84
"Kantonsspital Baden AG J Komplexe, heterogene Krankheitsbilder (Tracer f¸r Peer Review)", , , , 
Kantonsspital Baden AG J.1 Beatmung, , , , 
Kantonsspital Baden AG J.1.1.M,0.429,0.327,1.3,42
Kantonsspital Baden AG J.2 Sepsis, , , , 
Kantonsspital Baden AG J.2.1.M,0.203,0.144,1.4,133
Institution Indikator,beobachtete Rate 2011,erwartete Rate 2011,SMR 2011,Fallzahl 2011
Kantonsspital Graubünden A Erkrankungen des Herzens, , , , 
Kantonsspital Graubünden A.1 Herzinfarkt, , , , 
Kantonsspital Graubünden A.1.1.M,0.025,0.045,0.6,276
Kantonsspital Graubünden A.1.2.M,,,,<10
Kantonsspital Graubünden A.1.3.M,0.009,0.018,0.5,115
Kantonsspital Graubünden A.1.4.M,0.022,0.056,0.4,138
Kantonsspital Graubünden A.1.5.M,0.214,0.179,1.2,14
Kantonsspital Graubünden A.1.6.P,0.913,0.557,,252
Kantonsspital Graubünden A.1.7.M,0.034,0.073,0.5,174
Kantonsspital Graubünden A.1.8.M,0.011,0.026,0.4,90
Kantonsspital Graubünden A.1.9.P,,,,<10
Kantonsspital Graubünden A.1.10.M,0.021,0.056,0.4,143
Kantonsspital Graubünden A.1.11.M,0.024,0.026,0.9,125
Kantonsspital Graubünden A.2 Herzinsuffizienz, , , , 
Kantonsspital Graubünden A.2.1.M,0.092,0.079,1.2,142
Kantonsspital Graubünden A.2.2.M,,,,0
Kantonsspital Graubünden A.2.3.M,0.067,0.023,2.9,15
Kantonsspital Graubünden A.2.4.M,0.083,0.075,1.1,96
Kantonsspital Graubünden A.2.5.M,0.129,0.119,1.1,31
Kantonsspital Graubünden A.3 Linksherzkatheter (LHK), , , , 
Kantonsspital Graubünden A.3.1.F,,,,900
Kantonsspital Graubünden A.3.2.M,0.008,0.03,0.3,252
"Kantonsspital Graubünden A.3.3.M F‰lle mit LHK ohne Herzinfarkt mit komplizierender Diagnose (Alter >19), Mortalit‰t",0.162,0.096,1.7,37
Kantonsspital Graubünden A.3.4.M,0.011,0.005,2.5,611
Kantonsspital Graubünden A.3.5.P,0.324,0.387,,198
Kantonsspital Graubünden A.3.6.F,,,,0
Kantonsspital Graubünden A.4 Herzrhythmusstˆrungen, , , , 
Kantonsspital Graubünden A.4.1.F,,,,132
Kantonsspital Graubünden A.5 Versorgung mit Schrittmacher oder implantierbarem Defibrillator, , , , 
Kantonsspital Graubünden A.5.1.F,,,,109
Kantonsspital Graubünden A.5.2.F,,,,30
Kantonsspital Graubünden A.6 Ablative Therapie, , , , 
Kantonsspital Graubünden A.6.1.F,,,,0
Kantonsspital Graubünden A.6.2.F,,,,0
Kantonsspital Graubünden A.7 Operationen am Herzen, , , , 
Kantonsspital Graubünden A.7.1.F,,,,<10
Kantonsspital Graubünden A.7.2.F,,,,0
Kantonsspital Graubünden A.7.3.F,,,,0
Kantonsspital Graubünden A.7.4.F,,,,<10
Kantonsspital Graubünden A.7.5.F,,,,0
Kantonsspital Graubünden A.7.6.F,,,,0
Kantonsspital Graubünden A.7.7.M,,,,0
Kantonsspital Graubünden A.7.8.M,,,,0
Kantonsspital Graubünden A.7.9.M,,,,0
Kantonsspital Graubünden A.7.10.M,,,,0
Kantonsspital Graubünden A.7.11.M,,,,0
Kantonsspital Graubünden A.7.12.M,,,,0
Kantonsspital Graubünden A.7.13.M,,,,0
Kantonsspital Graubünden A.7.14.M,,,,0
Kantonsspital Graubünden A.7.15.M,,,,0
Kantonsspital Graubünden A.7.16.M,,,,0
Kantonsspital Graubünden A.7.17.M,,,,0
Kantonsspital Graubünden A.7.18.P,,,,0
Kantonsspital Graubünden B.1 Schlaganfall, , , , 
Kantonsspital Graubünden B.1.1.M,0.16,0.096,1.7,169
Kantonsspital Graubünden B.1.2.M,,,,<10
Kantonsspital Graubünden B.1.3.M,0.077,0.051,1.5,39
Kantonsspital Graubünden B.1.4.M,0.183,0.094,2,93
Kantonsspital Graubünden B.1.5.M,0.233,0.178,1.3,30
Kantonsspital Graubünden B.1.6.P,,,,<10
Kantonsspital Graubünden B.1.7.M,0.079,0.063,1.3,114
Kantonsspital Graubünden B.1.8.M,0.078,0.065,1.2,102
Kantonsspital Graubünden B.1.9.P,0.149,0.108,,17
Kantonsspital Graubünden B.1.9.M,0.118,0.063,1.9,17
Kantonsspital Graubünden B.1.10.M,0.424,0.244,1.7,33
Kantonsspital Graubünden B.1.11.M,0.2,0.125,1.6,15
Kantonsspital Graubünden B.1.12.P,,,,<10
Kantonsspital Graubünden B.1.12.M,,,,<10
Kantonsspital Graubünden B.2 Transitorisch isch‰mische Attacke (TIA), , , , 
Kantonsspital Graubünden B.2.1.M,0,0.003,0,43
Kantonsspital Graubünden B.2.2.P,0,0.006,,0
Kantonsspital Graubünden C Geriatrische Fr¸hrehablitation, , , , 
Kantonsspital Graubünden C.1 Geriatrische Fr¸hrehabilitation, , , , 
Kantonsspital Graubünden C.1.1.F,,,,0
Kantonsspital Graubünden C.1.2.P,,,,0
Kantonsspital Graubünden C.1.3.S,,,,0
Kantonsspital Graubünden D Erkrankungen der Lunge, , , , 
Kantonsspital Graubünden D.1 Lungenentz¸ndung (Pneumonie), , , , 
Kantonsspital Graubünden D.1.1.M,0.071,0.041,1.7,240
Kantonsspital Graubünden D.1.2.M,0,0.003,0,79
Kantonsspital Graubünden D.1.3.M,0,0.005,0,17
Kantonsspital Graubünden D.1.4.M,0.097,0.033,3,31
Kantonsspital Graubünden D.1.5.M,0.092,0.062,1.5,87
Kantonsspital Graubünden D.1.6.M,0.231,0.119,1.9,26
Kantonsspital Graubünden D.1.7.M,0,0.004,0,53
Kantonsspital Graubünden D.1.8.M,0.093,0.049,1.9,129
Kantonsspital Graubünden D.2 Chronisch obstruktive Lungenkrankheit (COPD), , , , 
Kantonsspital Graubünden D.2.1.M,0.067,0.034,1.9,75
Kantonsspital Graubünden D.2.2.M,0.045,0.05,0.9,22
Kantonsspital Graubünden D.2.3.M,0.25,0.041,6.1,16
Kantonsspital Graubünden D.2.4.M,0,0.013,0,13
Kantonsspital Graubünden D.2.5.M,,,,<10
Kantonsspital Graubünden D.2.6.P,0.293,0.369,,22
Kantonsspital Graubünden D.2.6.M,0,0.03,0,22
Kantonsspital Graubünden D.3 Lungenkrebs, , , , 
Kantonsspital Graubünden D.3.1.F,,,,216
Kantonsspital Graubünden D.4 Operationen an der Lunge, , , , 
Kantonsspital Graubünden D.4.1.M,0.014,0.026,0.5,73
Kantonsspital Graubünden D.4.2.P,,,,<10
Kantonsspital Graubünden D.4.2.M,,,,<10
Kantonsspital Graubünden D.4.3.M,0,0.021,0,29
Kantonsspital Graubünden D.4.4.P,,,,<10
Kantonsspital Graubünden E Operationen an Bauchorganen und Schilddr¸se (Viszeralchirurgie), , , , 
Kantonsspital Graubünden E.1 Entfernung der Gallenblase (Cholezystektomie), , , , 
Kantonsspital Graubünden E.1.1.M,0,0.002,0,135
Kantonsspital Graubünden E.1.2.P,0.941,0.935,,127
Kantonsspital Graubünden E.2 Hernienoperationen, , , , 
Kantonsspital Graubünden E.2.1.M,0,0.001,0,251
Kantonsspital Graubünden E.2.2.M,,,,<10
Kantonsspital Graubünden E.3 Eingriffe an der Schilddr¸se, , , , 
Kantonsspital Graubünden E.3.1.F,,,,73
Kantonsspital Graubünden E.3.2.P,0,0.004,,0
Kantonsspital Graubünden E.3.3.F,,,,33
Kantonsspital Graubünden E.4 Grosse Operationen an Dickdarm und Enddarm (kolorektale Operationen), , , , 
Kantonsspital Graubünden E.4.1.M,0.066,0.053,1.2,151
Kantonsspital Graubünden E.4.2.M,0.059,0.034,1.7,34
Kantonsspital Graubünden E.4.3.M,,,,<10
Kantonsspital Graubünden E.4.4.M,0,0.027,0,29
Kantonsspital Graubünden E.4.5.M,0,0.005,0,24
Kantonsspital Graubünden E.4.6.M,0.083,0.11,0.8,12
Kantonsspital Graubünden E.4.7.M,,,,<10
Kantonsspital Graubünden E.4.8.F,,,,47
Kantonsspital Graubünden E.4.9.F Lokale kolorektale Eingriffe bei kolorektalem Karzinom,,,,<10
Kantonsspital Graubünden E.4.10.F Lokale kolorektale Eingriffe ohne kolorektales Karzinom,,,,49
Kantonsspital Graubünden E.5 Operationen am Magen, , , , 
Kantonsspital Graubünden E.5.1.F,,,,15
Kantonsspital Graubünden E.5.2.M,,,,<10
Kantonsspital Graubünden E.5.3.M,,,,<10
Kantonsspital Graubünden E.6 Operationen am ÷sophagus, , , , 
Kantonsspital Graubünden E.6.1.M,,,,<10
Kantonsspital Graubünden E.7 Operationen am Pankreas, , , , 
Kantonsspital Graubünden E.7.1.M,0,0.061,0,12
